排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,9945,潤泰新,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.52 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,76.2,77.6,75.1,85,100,完整,29.2,29.25,37.99,34.41,20.1,34.7,158.5,3.7,5.06,0.51,3.8,5,887,1481,1481,1481,-2490,0,5282.976,10384.41,10192.294000000002,686.1840000000004,887,1471,1471,-2500,3,0,42585450,1423.232,1425.019,8.49,3325,7159,8342,,3330.599,7490.178,7296.274999999999,1611.4159999999986,62.16,63.64,48.5,93.91,true,false,3.26,3.91,20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足；單季稅前獲利對營業外貢獻依賴偏高
12,2330,台積電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,379.26 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,75.9,77.2,68.1,85,100,可用,2440,2440,53.32,39.26,59.29,30.94,245.76,49.33,28.11,9.78,0.91,69,209,604,428,-6760,-10176,530,5243.761,-25756.665,-6205.739000000001,-4150.358000000002,-59.59,444.6859999999999,308.29999999999984,-2829.835,2,3,1078363550,1417.751,2091.074,69.21,4963,-23014,3132,,4794.19,-27619.102,-8605.112999999998,-4616.451999999996,54.86,33.1,32.18,34.95,true,false,1.15,1.24,外資持股趨勢資料不足或期間有非市場異動
13,2027,大成鋼,TWSE,鋼鐵工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 46.01 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.7,77,71.3,85,100,完整,47.25,47.08,46.09,34.23,19.7,43.68,295.53,3.1,9.29,1.39,3.18,10,1537,4014,6123,15545,23357,281,3700.418,9028.313,3218.9880000000003,9292.115,1985,6169,13908,22588.83,5,0,290559900,-1191.3310000000001,-722.7290000000003,25.26,1498,4134,-9836,,1564.764,4050.6440000000002,-9966.283000000001,-12225.596000000003,48.31,31.21,25.4,42.84,true,false,-0.97,1.61,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
14,6770,力積電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.29 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74,76.7,67.8,85,100,完整,73.1,73,76.19,47.08,58.03,34.6,495.94,4.08,23.73,2.6,,10,-21,412,401,356,203,0,36050.024,-28813.07500000001,112207.065,100590.02700000002,-13,451,7832,7747.491,2,2,32111200,-752.5650000000005,4936.364,15.19,44597,-34790,79581,,32652.611,-28511.509999999995,99438.701,86307.289,55.69,52.88,47.34,63.96,true,false,3.75,3.39,ETF加碼金額或跨基金共識不足
15,2360,致茂,TWSE,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,096.38 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,73.9,75.9,61.1,85,100,可用,2185,2190,156.3,108.41,39.54,47.08,167.28,21.27,53.19,26.77,0.94,48,1,4,-2,82,-273,5,74.672,156.221,1529.844,1612.7549999999997,-27.193,81.66,1336.059,-399.78400000000005,3,2,170261100,84.007,36.77600000000001,59.05,22,-126,140,,70.641,-9.445999999999998,157.0089999999999,1814.3239999999998,54.83,24.74,33.13,7.96,false,false,3.16,1.16,20日趨勢尚未上彎
16,3491,昇達科,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,387.56 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,78.2,75.3,63.1,85,100,可用,1480,1487.5,93.19,73.4,28.88,37.31,263.15,8.15,118.04,22.5,0.46,14,66,90,90,203,634,93,-151.053,-151.053,-151.053,-151.053,206.254,206.254,206.254,206.254,1,0,306287190,24.98,24.98,30.55,,,,,-382.287,-382.287,-382.287,-382.287,56.43,53.44,46.6,67.11,true,false,5,4.59,外資持股趨勢資料不足或期間有非市場異動
17,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 871.22 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,78.8,75.1,55.2,85,100,可用,957,959,51.17,42.3,7.05,62.01,128,38.83,13.86,2.34,4.43,44,-439,812,1888,4483,6470,2,-14.271,-1138.722,168.1790000000001,7453.003000000001,-298,1886.844,4750.11,7058.135,4,1,1788728112,-362.177,-781.147,39.68,392,154,-1183,,218.598,-2663.389,-3800.7840000000006,1318.6479999999992,54.29,42.34,37.7,51.62,true,false,1.01,3.57,借券賣出與借券賣出餘額壓力升高
18,2376,技嘉,TWSE,電腦及週邊設備業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 345.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,76,74.9,52.8,85,100,可用,361.5,359.75,98.43,55.23,6.23,74.46,144.47,17.73,13.29,3.58,3.38,30,1283,3084,4147,5724,7648,0,465.191,-1433.7930000000001,-5492.585000000001,-8211.289,1412,3831.3940000000002,4796.425000000001,3928.8690000000015,5,0,1360144870,188.41300000000004,6.477000000000032,22.14,-831,-4273,-8690,,-1025.111,-5453.599999999999,-10295.487,-11342.939,56.21,46.13,35.22,67.96,true,false,2.57,3.58,外資持股5/10日下降，且外資5日賣超
19,2606,裕民,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 70.42 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.1,74.7,67.9,85,100,可用,76.9,76.75,18.16,25.1,28.58,55.87,161.86,3.51,11.36,1.61,3.64,7,324,1374,1374,1311,87,0,222.05,-63.041999999999916,1443.0199999999998,25186.006999999998,324,1455,1489,-378,3,0,112035000,-254.35699999999997,-499.5829999999999,24.57,-242,-1410,109,,-218.115,-1263.6850000000002,453.6029999999996,26208.803999999996,57.82,37.18,42.71,26.13,false,false,2.21,0.52,ETF加碼金額或跨基金共識不足
20,3231,緯創,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 175.99 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,78.3,74.4,47.2,85,100,可用,188.5,188.25,166.48,98.87,3.59,82.37,118.14,7.78,14.81,3.06,2.95,43,1377,5006,6651,12958,17496,1190,11571.332,-8559.657,-60169.09699999998,-63808.77499999998,2001,5146.852,12509.991,36240.06300000002,4,1,959887898,-1381.731,-235.29299999999995,36.74,10589,233804,183765,,8826.396,-12324.777999999998,-72443.79500000001,-100782.35600000001,55.48,42.08,35.94,54.37,true,false,1.98,1.62,外資持股趨勢資料不足或期間有非市場異動
21,4105,東洋,TPEX,生技醫療業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 77.08 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.6,74.4,74.1,85,100,可用,78.3,78.2,14.86,8.28,30.78,34.48,213.15,3.42,11.28,2.81,5.73,2,18,39,52,69,57,0,117.339,117.339,117.339,117.339,17.349,17.349,17.349,17.349,1,0,1363631,-0.01,-0.01,22.58,,,,,100,100,100,100,57.75,82.04,74.25,97.63,false,false,0.73,1.03,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
22,2603,長榮,TWSE,航運業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 223.20，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,73.6,74.2,67.2,85,100,可用,240,239.25,48.64,9.78,14.77,39.75,138.81,11.24,9.62,0.94,6.6,31,1816,5404,8173,10169,11915,1175,3142.702,9422.86,3880.7149999999983,33389.491,2214,10795.2,14263.494,10020.82,5,0,2617836000,768.2379999999999,314.4499999999998,26.17,-778,-5281,-15136,,577.527,-2140.5780000000004,-10697.229000000001,24577.418999999998,58.26,74.27,65.33,92.16,false,false,2.43,2.35,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
23,6531,愛普*,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 902.55 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.4,74,66.4,85,100,可用,952,959,150.82,109.13,29.44,24.47,373.6,8.33,53.06,11.94,0.76,19,-1,-15,66,653,1614,88,-529.819,-893.686,1848.488,2303.428,9,206,1556.296,2509.163,2,2,189520000,-70.756,5.099000000000007,32.99,-532,-1017,664,,-531.35,-1028.93,287.0930000000001,-160.04600000000005,52.84,32.87,40.01,18.59,false,false,2.11,-3.64,ETF 1/3日已轉為減碼；借券賣出與借券賣出餘額壓力升高
24,3017,奇鋐,TWSE,電腦及週邊設備業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 3,234.89 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,78.6,73.7,47.9,85,100,可用,3400,3437.5,54.34,76.1,25.97,68.07,126.07,44.54,42.46,22.66,0.66,48,58,112,81,-57,427,85,-87.913,30.232999999999976,493.922,3013.233,11.229,-93.00799999999998,13.079999999999927,2032.982,3,2,-296230480,7.380000000000003,-48.657999999999994,54.28,-110,115,320,,-154.755,115.861,529.5,885.463,58.17,41.51,35.34,53.83,true,false,5.1,0.89,
25,3044,健鼎,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 470.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,71.6,73.4,60.5,85,100,可用,510,510,65.48,38.72,20.58,48.8,162.21,13.02,21.51,4.74,2.53,25,-142,527,899,967,1134,0,-649.399,-848.0139999999999,-1356.285,-1937.8329999999999,-22,756.942,837.2049999999999,1256.2759999999998,3,2,379984884,-95.19600000000001,-250.276,48.11,-555,-1577,-2011,,-565.096,-1509.76,-1943.2140000000004,-2877.8720000000003,59.77,57.44,61.38,49.58,false,false,3.77,0.39,外資持股5/10日下降，且外資5日賣超
26,3653,健策,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,810.70 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,79.5,73.3,64.5,85,100,可用,5610,5592.5,90.9,42.93,35.34,28.69,256.61,25.33,120.85,33.33,0.41,39,21,6,87,131,157,65,72.579,370.311,507.46600000000007,1433.659,51.947,273.387,188.275,108.986,4,1,1463987385,17.872000000000003,-82.021,26.47,35,118,379,,39.491,79.05199999999995,401.21199999999993,1381.4529999999997,56.1,34.97,35.57,33.76,false,false,2.78,-2.69,外資持股趨勢資料不足或期間有非市場異動
27,3702,大聯大,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 109.24 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.6,73.2,50.4,85,100,可用,112.5,112.75,80.46,62.39,2.64,83.99,119.79,8.42,9.5,1.99,3.28,26,468,189,232,114,6617,0,6321.15,7890.130999999999,13887.947999999999,9705.161999999998,781,-8.994000000000028,-192.99400000000003,5461.005999999999,2,3,-998334,-62.17199999999997,-847.509,34.25,5462,8173,15683,,4960.366,7961.2970000000005,14928.451000000001,7916.989,58.05,82.19,74.66,97.24,false,false,4.51,5.63,ETF加碼金額或跨基金共識不足
28,2548,華固,TWSE,建材營造,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 96.89，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,65.2,73.2,69.5,85,93,可用,97.3,97.5,139.53,105.33,20.15,61.37,222.93,2.81,7.57,1.44,9.08,2,0,4,9,14,187,0,248.234,-1481.25,-1301.7759999999998,-3214.248,0,-16,-13.7,159.5,2,2,-1497600,54.34400000000001,54.852000000000004,13.91,106,-1513,-761,,206.46,-1519.594,-1342.9279999999999,-3371.0069999999996,59.55,47.42,36.82,68.62,true,false,3.13,2.53,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
29,5351,鈺創,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 104.69 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,63.9,73,66.8,85,100,可用,109,108.75,525.32,488.92,30.67,40.59,243.12,6.69,16.41,4.83,0,2,0,30,30,-30,-212,0,488.766,488.766,488.766,488.766,0,0,0,0,0,0,0,0.036,0.036,34.85,,,,,488.73,488.73,488.73,488.73,48.23,18.97,20.73,15.43,false,false,-1.87,0.46,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
30,3167,大量,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 752.79 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.6,72.5,50.7,85,100,完整,819,844,152.98,135.15,24.48,64.49,143.75,9.26,57.29,17.03,0.48,4,150,150,300,300,427,300,-271.848,-1343.866,2499.8500000000004,716.7349999999997,250,474,732,769,4,0,387258000,-26.693,-137.72199999999998,10.82,-159,-2779,1139,,-513.881,-1791.1729999999998,1905.572,248.67200000000003,54.09,30.32,41.59,7.77,false,false,2.62,-1.09,ETF加碼金額或跨基金共識不足
31,5274,信驊,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 16,425.19 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,73.4,72.2,54.2,85,100,可用,19210,19405,118.42,74.49,53.36,45.44,201.99,78.28,121.91,88.67,0.44,32,5,13,12,-79,-209,4,-11.73,-11.73,-11.73,-11.73,24.05,24.05,24.05,24.05,1,0,439513750,-1.118,-1.118,53.11,,,,,-34.662,-34.662,-34.662,-34.662,64.09,53.91,51.13,59.45,true,false,8.65,7.41,外資持股趨勢資料不足或期間有非市場異動
32,1708,東鹼,TWSE,化學工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 49.81 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.4,72.1,61.3,85,100,完整,50.8,50.65,33.17,15.97,16.49,39.42,104.33,1.98,12.37,1.67,3.13,1,0,0,0,-10,-19,0,1917.64,1815.8620000000003,1162.5010000000004,-546.9549999999999,0,0,-10,-19,0,0,0,23.480000000000008,-36.075999999999986,9.71,1861,1983,1492,,1847.972,1792.382,1208.577,-587.5799999999997,53.89,56.83,36.88,96.73,true,false,1.71,4.74,20日趨勢尚未上彎
33,3264,欣銓,TPEX,半導體業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 228.98 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,77.2,71.9,51.4,85,100,可用,254,253.75,46.57,33.89,29.05,52.52,88.08,4.39,31.92,5.9,1.72,14,1601,1611,1272,1262,-3109,1257,6702.345,6702.345,6702.345,6702.345,2065,2065,2065,2065,1,0,504892500,165.016,165.016,37.45,,,,,4472.329,4472.329,4472.329,4472.329,64.6,51.14,41.6,70.21,true,false,10.93,10.2,外資持股趨勢資料不足或期間有非市場異動
34,1815,富喬,TPEX,電子零組件業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 114.84 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,65.3,71.8,67.8,85,100,可用,119.5,120.75,79.21,51.2,23.66,36.17,273.98,2.24,32.46,4.78,0.89,4,3,12,47,178,503,0,-16992.816,-16992.816,-16992.816,-16992.816,-1505,-1505,-1505,-1505,0,1,-168560000,-651.532,-651.532,25.54,,,,,-14836.284,-14836.284,-14836.284,-14836.284,56.8,32.52,42.31,12.93,false,false,4.06,-6.27,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
