排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2637,慧洋-KY,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 90.05 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.2,80.3,68.2,85,100,可用,102,101.75,34.96,35.38,33.36,41.18,92.13,4.1,11.35,1.54,3.43,9,-316,-998,-441,977,885,28,314.09,2911.0009999999997,7421.144,9076.893,-316.279,783.721,3561.161,-7969.18,2,3,79939542,-70.599,18.364999999999988,28.47,601,2096,3527,,586.396,2197.8790000000004,3841.6180000000004,16991.604,62.26,62.04,59.07,68,true,false,4.25,0.99,20日累積後5日轉為調節；ETF 1/3日已轉為減碼
12,2605,新興,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 34.22 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.5,80.1,82.2,85,100,完整,36.1,36.48,58.75,38.72,33.49,26.88,212.23,3.67,7.37,1.09,2.77,1,0,0,0,0,0,0,-1422.194,5183.497000000001,11427.735000000002,3255.654000000001,0,-156,-175,-178,0,2,-5631600,2431.3579999999993,3271.783999999999,49.56,-2202,2917,8340,,-2211.083,2908.139,8330.951,1197.327999999999,54.45,39.01,40.5,36.01,true,true,1.15,-1.1,單季稅前獲利對營業外貢獻依賴偏高
13,2855,統一證,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 48.09 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.3,79.9,73.3,85,100,可用,53.3,54.25,109.88,217.4,,87.34,112.56,6.96,5.53,1.78,3.96,12,420,2425,5080,11160,18529,1378,1485.964,4337.2970000000005,9321.738000000001,13147.909000000003,420.816,5073.016,11147.744999999999,18737.623999999996,5,0,270391753,0,0,6.99,1275,1551,519,,1065.148,-735.719,-1826.0070000000003,-5589.715000000002,68.35,74.86,74.25,76.08,true,false,5.17,2.7,
14,2330,台積電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,378.55 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,76.3,77.6,68.5,85,100,可用,2460,2457.5,53.32,39.26,59.29,30.94,245.76,49.33,28.52,9.92,0.89,69,-60,299,1028,-1286,-10356,455,7879.185,-9045.035000000002,-296.3550000000032,-2815.030000000006,478.401,1103.941,1108.725,-2643.3219999999997,3,2,2715694860,3179.6440000000002,3045.7659999999996,69.22,3348,-13123,3362,,6039.352,-13328.62,-4450.846,-4372.145999999997,57.29,38.23,33.89,46.92,true,false,1.9,2.07,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
15,9945,潤泰新,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.49 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.9,77.3,75.1,85,100,完整,28.95,29.08,37.99,34.41,20.1,34.7,158.5,3.7,5.06,0.51,3.8,5,689,2144,2170,2170,-1801,0,-899.698,7292.536,8670.753,887.0760000000005,689,2160,2160,-1811,4,0,62532000,1416.889,1412.971,8.44,-1429,3311,6695,,-1552.202,3715.6470000000004,5097.782,1195.458,59.98,59.57,47.15,84.43,true,false,2.46,3.02,20日趨勢尚未上彎；ETF加碼金額或跨基金共識尚未同時成立；單季稅前獲利對營業外貢獻依賴偏高
16,2027,大成鋼,TWSE,鋼鐵工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 45.99 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75,77,71.3,85,100,完整,47.35,47.58,46.09,34.23,19.7,43.68,295.53,3.1,9.34,1.39,3.17,10,5,3508,4088,12978,23358,53,1086.063,6317.271999999999,6490.0819999999985,10076.117999999999,4.755,4133.755,11322.755000000001,22593.585000000003,5,0,195733299,378.589,-469.8620000000002,25.32,1483,2170,-4285,,1231.443,1804.928,-4362.811,-11396.927000000001,48.8,31.87,25.62,44.38,true,false,-0.78,1.83,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
17,2347,聯強,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.44 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,79.7,76.3,55.2,85,100,可用,90.8,90.25,122.02,89.66,2.49,70.33,142.57,4.12,12.42,1.75,4.63,23,40,-788,861,3702,3626,32,568.732,2107.678,2038.1039999999996,3333.9159999999997,39.04,882.433,3050.612,2750.3840000000005,4,1,80124916,271.58899999999994,329.111,29.89,425,997,-1668,,392.052,953.6560000000001,-1341.6190000000001,792.7769999999996,58.71,79.91,73.3,93.13,true,true,2.3,2.02,ETF加碼金額或跨基金共識尚未同時成立
18,6670,復盛應用,TWSE,運動休閒,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 269.40 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,70.7,76.1,67.8,85,100,完整,275.5,274.25,45.02,14.88,15.25,40.17,200.45,13.1,11.25,2.47,5.81,6,19,29,22,31,192,-7,14.482,-4.888,-13.186999999999996,632.961,19.39,8.39,17.17,216.52,2,2,2311445,-51.117000000000004,-96.433,24.92,39,79,27,,5.092,37.839,66.076,538.257,54.29,31.65,26.61,41.73,true,false,0.89,0.18,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識尚未同時成立
19,2382,廣達,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 334.53 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,79.4,75.6,47.4,85,100,可用,343,340.25,177.45,102.63,3.1,87.6,112.75,12.93,14.95,5.43,4.55,48,5122,11964,13038,14686,18809,18,-659.464,13256.546,12189.243,46774.024999999994,5115.73,12620.155999999999,13945.723,19227.376,5,0,4328713508,1307.1580000000001,870.9100000000002,23.88,-5431,-325,280,,-6125.357,-670.7679999999998,-2627.3900000000003,26140.424000000003,55.86,59.63,49.88,79.11,true,false,2.08,1.93,
20,2606,裕民,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 70.40 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.5,75.4,67.9,85,100,可用,77.4,77.3,18.16,25.1,28.58,55.87,161.86,3.51,11.42,1.62,3.62,7,10,1023,1384,1321,97,0,484.317,1255.141,2939.8959999999997,20361.185999999998,10,1465,1501,-368,4,0,113391000,-42.869,-293.96799999999996,24.63,577,-8,1381,,360.695,-166.98999999999995,1732.8639999999998,22069.792999999998,58.99,39.32,43.42,31.12,false,false,2.81,1.18,ETF加碼金額或跨基金共識尚未同時成立
21,7769,鴻勁,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 6,316.39 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,79.5,75.4,63.3,85,100,可用,6540,6377.5,91.58,92.92,49.13,33.36,287.37,56.14,67.52,20.72,0.99,29,-4,4,6,19,-164,1,74.798,85.43299999999999,804.687,381.0089999999999,2.351,1.730999999999999,288.009,-814.771,2,3,11320740,47.995,46.88199999999999,20.33,196,462,909,,44.092,35.706999999999994,469.796,1140.67,54.54,32.69,37.65,22.78,false,false,3.66,3.65,20日趨勢尚未上彎；ETF加碼金額或跨基金共識尚未同時成立
22,3491,昇達科,TPEX,通信網路業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 1,417.55 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,79.5,75.1,62.9,85,100,可用,1565,1522.5,93.19,73.4,28.88,37.31,263.15,8.15,124.4,23.71,0.43,14,144,235,235,231,775,236,394.454,394.454,394.454,394.454,155.253,155.253,155.253,155.253,1,0,242970945,3.644,3.644,31,,,,,235.557,235.557,235.557,235.557,61.15,64.34,50.23,92.54,true,false,10.4,10.6,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；高波動且5日漲幅過大
23,2376,技嘉,TWSE,電腦及週邊設備業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 344.74，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,75.9,75,53.1,85,100,可用,356,355.75,98.43,55.23,6.23,74.46,144.47,17.73,13.32,3.59,3.37,30,233,2810,3931,5889,7875,0,744.345,360.6490000000001,-6321.9580000000005,-6058.478999999999,232.241,3515.241,5586.666000000001,4265.1100000000015,5,0,1251425796,384.42699999999996,-136.36200000000005,22.21,492,-2683,-9320,,346.772,-3539.019,-11772.261999999999,-9738.856,53.17,39.21,32.91,51.81,true,false,1.16,2.01,外資持股5/10日下降，且外資5日賣超
24,6206,飛捷,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 135.44 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,70,74.7,78.9,85,100,完整,138.5,137.75,62.18,30.08,29.65,29.6,275.95,5.93,15.3,3.77,3.97,7,-1,-1,27,308,291,28,-406.336,-120.29400000000004,455.90900000000005,283.2590000000001,-0.575,26.632,565.48,548.052,1,2,3688532,75.691,52.67,19.72,-377,-140,47,,-381.554,-222.61699999999996,-162.24099999999987,-203.8739999999999,50.63,63.23,55.1,79.49,false,false,0.25,0.36,ETF 1/3日已轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立
25,5351,鈺創,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 104.69 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.5,74.6,66.7,85,100,可用,113.5,112.25,525.32,488.92,30.67,40.59,243.12,6.69,17.57,5.17,0,2,0,30,30,-30,-212,0,531.288,531.288,531.288,531.288,0,0,0,0,0,0,0,-0.322,-0.322,35.05,,,,,531.61,531.61,531.61,531.61,52.6,25.09,22.77,29.72,true,false,1.78,4.61,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎
26,3231,緯創,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 175.85 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,78.2,74.4,47.3,85,100,可用,186.5,187.75,166.48,98.87,3.59,82.37,118.14,7.78,14.81,3.06,2.95,43,3056,6400,9316,14418,20479,1013,174.849,-10708.222999999998,-87721.252,-54282.973999999995,3044.019,9240.019,12119.010000000002,39217.19000000002,5,0,1723263544,-862.0700000000002,31.19199999999995,36.54,-6798,227397,153651,,-3502.354,-19086.172,-99871.454,-94692.066,53.54,36.75,34.16,41.93,true,false,1.01,0.54,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
27,2603,長榮,TWSE,航運業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 223.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,73.2,74.2,67.4,85,100,可用,240.5,239.75,48.64,9.78,14.77,39.75,138.81,11.24,9.54,0.93,6.65,31,-8,3531,7325,9835,11901,1175,684.524,6033.487000000001,11567.116,26353.621000000003,-10.813,9577.587,12871.483999999999,9807.405999999997,4,1,2303409674,448.055,589.4279999999999,25.95,-4901,-10860,-12001,,714.802,-3992.1549999999997,-1893.7959999999994,17973.565000000002,58.82,75.17,65.63,94.27,false,false,2.62,2.56,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
28,8109,博大,TPEX,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 128.66 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,65.3,74,80.2,85,100,可用,134,135,56.12,30.7,36.05,22.91,415.49,3.84,18.03,3.64,3.36,1,0,-11,1,44,95,0,268.286,268.286,268.286,268.286,0,0,0,0,0,0,0,2.207,2.207,4.52,,,,,266.079,266.079,266.079,266.079,57.94,67.43,44.12,114.05,true,false,3.15,5.51,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；20日趨勢尚未上彎；ETF加碼金額或跨基金共識尚未同時成立
29,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 870.87 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.7,73.9,55.2,85,100,可用,960,958,51.17,42.3,7.05,62.01,128,38.83,14.04,2.37,4.38,44,-975,-560,49,3605,5456,-2,-798.235,-285.89599999999996,-3190.379,6393.5070000000005,-977.208,28.5919999999999,3659.1799999999994,6043.174999999999,3,2,27448320,-98.90899999999999,-857.6850000000001,39.7,155,178,-3497,,194.424,-215.57899999999995,-5991.874,1258.967,54.77,43.43,38.06,54.16,true,false,1.3,3.9,ETF 1/3日已轉為減碼；ETF加碼金額或跨基金共識尚未同時成立；借券賣出與借券賣出餘額壓力升高
30,3167,大量,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 752.92 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.6,73.8,50.7,85,100,完整,834,827,152.98,135.15,24.48,64.49,143.75,9.26,58.49,17.39,0.47,4,0,150,150,300,427,150,-517.276,-1932.0189999999998,1600.8970000000004,1501.2039999999997,55,375,788,824,4,0,312750000,19.676,-168.60399999999998,10.61,-187,-2555,573,,-612.448,-2326.6949999999997,981.5010000000001,911.3810000000001,55.55,32.95,42.47,13.91,false,false,4.31,0.72,ETF加碼金額或跨基金共識尚未同時成立
31,3044,健鼎,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 470.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,71.7,73.6,60.2,85,100,可用,518,514.5,65.48,38.72,20.58,48.8,162.21,13.02,22.19,4.89,2.45,24,-174,181,401,787,1025,0,522.942,-965.9359999999999,-469.8510000000001,-168.17599999999987,-23.322,390.678,782.883,1265.085,2,3,202371204,-72.61000000000001,-167.21800000000002,48.24,680,-1187,-993,,518.662,-1284.0040000000001,-1085.516,-1086.1350000000002,62,63,63.23,62.55,false,false,5.24,1.97,外資持股5/10日下降，且外資5日賣超
32,6531,愛普*,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 902.36 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,73.1,73.4,66.2,85,100,可用,968,963,150.82,109.13,29.44,24.47,373.6,8.33,55.82,12.56,0.72,19,-4,-15,-26,648,1400,-1,946.474,429.601,3245.9720000000007,3018.824,-138,-143,1417.296,2145.163,1,3,-138424000,-32.21,56.095,33.62,1028,618,1981,,1042.411,604.8110000000001,1772.5810000000001,844.4710000000001,54.21,35.87,41.01,25.58,false,false,3.66,-2.02,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；借券賣出與借券賣出餘額壓力升高
33,2059,川湖,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 10,946.19，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",外資持股5/10日下降且外資5日賣超,72,73.3,70.4,85,100,可用,12495,12837.5,344.42,163.96,77.05,28.35,356.12,110.96,68.88,35.28,0.41,35,-6,19,19,-17,-98,21,-128.465,-256.108,-421.2890000000001,-209.75900000000004,2.33,134.503,-148.15000000000003,-273.6960000000001,5,0,1680614985,-41.98,-36.046,23.37,-118,-354,-248,,-129.133,-348.631,-237.093,38.21800000000002,50.62,21.17,16.77,29.99,true,false,-1,3.44,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
