排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2606,裕民,TWSE,航運業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 71.21，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,75.2,77.4,68.2,85,100,可用,76.7,76.7,18.16,25.1,28.58,55.87,161.86,3.51,11.31,1.61,3.65,8,52,498,448,1822,1628,498,-126.517,443.295,380.25300000000016,5964.633,52,450,1905,1685,3,1,34515000,142.356,-112.00099999999999,24.5,-730,-537,-1947,,-209.753,-149.06100000000004,-1412.746,4413.448,56.64,50.12,44.74,60.89,true,false,1.19,-0.39,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識尚未同時成立
12,2637,慧洋-KY,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 91.43 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.4,77.2,68.9,85,100,可用,100.5,100.5,34.96,35.38,33.36,41.18,92.13,4.1,11.18,1.51,3.48,9,-2,-2,-315,446,1083,0,-63.959,849.796,5481.304,10669.417000000001,-2.281,-311.56,2674.44,3878.508,2,2,-31311780,64.89,-59.004000000000005,28.54,-107,1077,2754,,-64.832,1096.466,2865.868,6647.0650000000005,57.9,54.99,58.15,48.67,false,true,1.66,-1.47,20日累積後5日轉為調節；ETF 1/3日已轉為減碼
13,6770,力積電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.58 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,79.6,76.8,68.1,85,100,可用,72,72,76.19,47.08,58.03,34.6,495.94,4.08,24,2.63,,13,-6,-45,3845,4254,4133,0,-44816.806,55191.819,26378.74399999997,142069.45199999993,-4,3848.574,4299.5740000000005,11604.574,2,3,277097328,7523.919,6771.354,15.94,-41562,35258,469,,-42587.441,43819.326,15307.816000000006,120771.19600000001,52.61,68.04,63.21,77.68,false,false,1.19,1.12,ETF 1/3日已轉為減碼
14,2855,統一證,TWSE,金融保險業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 52.91 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,68.9,75.3,70.6,85,100,可用,57.8,57.8,109.88,217.4,,87.34,112.56,6.96,6,1.93,3.65,12,-21,-90,331,6119,15990,0,660.376,13269.229,17655.173,23741.129999999997,-20.187,339.729,6120.829,16204.796999999999,2,3,19636336,0,0,7.65,77,11796,12163,,680.563,12929.499999999998,11534.343999999997,7536.332999999998,77.42,77.66,76.96,79.05,false,false,9.23,10.1,ETF 1/3日已轉為減碼；短線過熱或乖離過大；ETF加碼金額或跨基金共識尚未同時成立
15,1708,東鹼,TWSE,化學工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 49.93 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.6,74.9,60.8,85,100,完整,52.3,52.3,33.17,15.97,16.49,39.42,104.33,1.98,12.66,1.71,3.06,1,0,0,0,0,-15,0,1669.671,2306.472,4122.334,3811.7500000000005,0,0,0,-15,0,0,0,-49.28,-25.79999999999999,10.5,1422,1981,3964,,1637.247,2355.752,4148.134,3862.994,60.56,71.82,61.33,92.8,false,false,4.11,2.35,
16,2344,華邦電,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 169.24，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,投信5/10日持續且具金額意義地賣超,66.7,74.6,66.2,85,100,可用,171.5,171.5,289.43,177.39,42.34,40.78,159.78,7.65,18.91,4.68,0.29,36,-52,206,133,-824,-16770,-140,-17995,1651.6150000000052,-82742.69999999998,-110432.95899999997,-162.001,-19992.68,-35120.918,-52471.960999999996,0,5,-3428744620,1998.554,2043.5999999999997,18.58,-18651,26335,-38736,,-17824.356,19645.741,-49665.382,-53584.172999999995,48.78,54.13,47.14,68.12,false,false,-0.97,0.88,主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
17,2347,聯強,TWSE,電子通路業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 88.94，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,KD高檔死亡交叉（僅屬時機警示）,76.6,74.2,54.8,85,100,可用,94.5,94.5,122.02,89.66,2.49,70.33,142.57,4.12,12.93,1.82,4.44,23,196,746,740,2313,4356,26,189.506,3882.147,5973.618,8557.08,161.039,617.079,2212.772,3230.8740000000003,4,1,58313966,121.54999999999998,258.342,30.05,-131,3120,3489,,-26.664,3143.5179999999996,3502.503999999999,5329.595999999999,67.76,85.29,78.86,98.14,true,true,5.04,5.59,KD高檔死亡交叉，等待動能確認；ETF加碼金額或跨基金共識尚未同時成立
18,2368,金像電,TWSE,電子零組件業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；外資偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 1,050.56 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；外資偏弱，先觀察,76.7,74.1,55.3,85,100,可用,1105,1105,76.39,71.25,26.62,56.53,165.77,16.17,39.66,13.56,0.89,37,-26,210,1401,1018,-494,1219,-1779.862,-3822.405,-7711.435999999998,-11822.778,659.999,2081.205,-97.54000000000008,4179.805,4,1,2299731525,1019.337,669.2640000000001,23.55,-2258,-6719,-8113,,-2643.797,-6922.947,-8283.160000000002,-16741.073,55.27,66.07,47.99,102.24,false,false,5.18,16.32,外資持股5/10日下降，且外資5日賣超；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高；借券賣出與借券賣出餘額壓力升高
19,3017,奇鋐,TWSE,電腦及週邊設備業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 3,312.34 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,79.2,73.7,47.4,85,100,可用,3555,3555,54.34,76.1,25.97,68.07,126.07,44.54,47.39,25.29,0.59,49,-54,45,26,107,-74,11,219.84,387.46799999999996,417.701,2127.8179999999998,10.999,317.582,224.57399999999998,833.9069999999999,4,1,1129004010,278.375,285.75500000000005,54.3,220,88,203,,165.864,-208.48899999999998,-92.62799999999997,1277.338,62.43,74.33,61.21,100.57,false,false,7.33,11.62,
20,3088,艾訊,TPEX,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 128.12 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66,73.4,71.9,85,100,可用,129.5,129.5,78.53,49.5,12.29,33.69,239.98,4.28,16.23,2.59,2.26,1,0,0,0,0,0,0,152.113,152.113,152.113,152.113,0,0,0,0,0,0,0,1.772,1.772,18.66,,,,,150.341,150.341,150.341,150.341,54.65,66.93,61.68,77.44,false,false,2.46,2.78,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
21,2376,技嘉,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 347.32 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.8,73.3,52.7,85,100,可用,361.5,361.5,98.43,55.23,6.23,74.46,144.47,17.73,13.53,3.64,3.32,30,-197,-178,48,4195,7486,-197,-29.084,2004.553,570.76,-3542.609999999999,-210,40.23700000000002,3871.6310000000003,5617.593000000002,2,3,14545676,-290.439,-102.02600000000001,23.75,1752,10803,6530,,238.536,2254.755,-3198.8450000000003,-8396.446,54.79,60.92,54.45,73.87,false,false,1.48,1.83,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識尚未同時成立
22,2603,長榮,TWSE,航運業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 225.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,71.9,73.3,67.4,85,100,可用,243,243,48.64,9.78,14.77,39.75,138.81,11.24,9.64,0.94,6.58,32,993,4072,4096,12269,16860,135,64.402,2979.87,12402.73,11402.375999999997,941.196,3996.0969999999998,14791.296999999999,19788.572,4,1,971051571,415.91,1184.1480000000001,25.84,-1140,-7292,-12574,,-852.117,-1432.1369999999997,-3572.715,-8492.571,60.94,81.86,77.61,90.37,false,false,2.49,0.21,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
23,1773,勝一,TWSE,化學工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 162.84 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.6,73.1,58.1,85,100,完整,164.5,164.5,44.62,23.96,23.46,37.93,104.11,4.38,20.51,4.32,2.43,2,0,0,0,0,0,0,-62.202,-407.159,-581.132,-2030.5810000000001,0,2,40,1,2,0,329000,-12.468999999999998,-27.881,6.78,31,158,-208,,-59.1,-396.68999999999994,-593.251,-1986.9809999999998,54.81,68.34,56.94,91.13,false,false,1.69,0.92,
24,3702,大聯大,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 109.95 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.3,72.8,49.9,85,100,可用,117.5,117.5,80.46,62.39,2.64,83.99,119.79,8.42,10.06,2.11,3.1,25,446,-22,1216,1448,970,-4129,3451.477,5226.5380000000005,13116.669,19608.201,414,1272.526,1263.5319999999997,-590.4680000000003,3,2,149521805,-223.53300000000002,-285.70500000000004,34.45,2515,3388,11561,,2858.239,4177.545000000001,12138.841999999999,22306.629,64.1,88.67,83.61,98.81,false,false,6.7,5.86,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識尚未同時成立
25,3044,健鼎,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 478.45 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.3,72.5,60.1,85,100,可用,538,538,65.48,38.72,20.58,48.8,162.21,13.02,23.05,5.08,2.36,23,7,-42,-188,730,1112,-36,-90.121,2223.705,1375.6910000000003,1741.9099999999999,-4,57.678,814.62,1031.1329999999998,2,3,31030764,28.596,-66.60000000000001,48.53,-72,2204,628,,-71.527,2137.431,627.671,1001.7630000000001,65.77,83.37,77.12,95.88,false,false,6.15,7.17,20日累積後5日轉為調節；主動ETF 5日轉為減碼
26,3022,威強電,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.86 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.8,72.3,73.8,85,100,完整,93.1,93.1,84.98,32.41,6.47,32.04,248.51,3.29,12.36,1.44,3.76,2,0,0,0,-1,-1,0,441.071,1090.001,2776.761,717.954,0,0,-1.264,-1.264,0,0,0,19.868000000000002,45.713,21.84,70,656,2298,,468.685,1070.133,2732.3120000000004,835.8750000000006,54.9,73.83,61.48,98.51,false,false,3.37,4.72,20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
27,6505,台塑化,TWSE,油電燃氣業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 74.68 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,78.1,72.3,68.7,85,100,完整,87.2,87.2,50.29,16.72,13.74,16.6,520.61,4.32,15.14,1.71,1.38,11,97,505,337,5968,7354,378,406.073,4591.513000000001,-4611.6939999999995,452.221,97,2146.4979999999996,15391.498,23112.18,4,1,187174626,287.858,-1128.623,6.77,190,2946,-19187,,274.621,2157.1569999999997,-18874.569,-23548.485000000008,63.32,69.56,66.7,75.28,false,false,5.68,1.16,ETF加碼金額或跨基金共識尚未同時成立
28,3491,昇達科,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,405.91 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,73,72.2,63.1,85,100,可用,1555,1555,93.19,73.4,28.88,37.31,263.15,8.15,123.61,23.56,0.44,16,1,11,160,250,587,154,-187.415,-187.415,-187.415,-187.415,1,1,1,1,1,0,1555000,-2.423,-2.423,31.26,,,,,-185.992,-185.992,-185.992,-185.992,58.69,80.57,70.38,100.93,false,false,6.84,4.71,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
29,6739,竹陞科技,TPEX,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,104.53 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,62.6,71.9,65.2,85,100,可用,1110,1110,96.73,97.06,58.57,38.6,181.02,13.31,47.01,25.11,1.17,1,0,0,0,0,0,0,-16.935,-16.935,-16.935,-16.935,0,0,0,0,0,0,0,12,12,3.07,,,,,-28.935,-28.935,-28.935,-28.935,50.72,18.39,20.58,14.02,false,false,0.36,2.78,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
30,2476,鉅祥,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 120.93 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68,71.8,72.6,85,100,完整,122.5,122.5,41.04,39.81,19.32,27.64,314.36,2.98,19.92,2.94,2.42,2,0,0,0,0,-225,0,299.695,1347.48,1095.78,434.435,0,0,0,-225,0,0,0,725.444,1021.898,8,-16,576,286,,203.868,622.036,73.882,-1147.02,52.2,66.55,59.8,80.07,false,false,0.82,2.51,
31,3167,大量,TWSE,電機機械,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 827.05 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,71.2,71.8,50.7,85,100,完整,949,949,152.98,135.15,24.48,64.49,143.75,9.26,66.55,19.78,0.41,4,0,0,0,300,278,0,920.328,-445.02599999999995,-1788.8919999999998,1781.4860000000003,0,93,567,713,2,1,88257000,0.6489999999999938,-26.044000000000004,11.44,1003,557,-2222,,943.524,-538.675,-2329.8479999999995,1267.8880000000001,64.8,67.92,52.37,99,true,false,14.75,16.16,短線過熱或乖離過大；高波動且5日漲幅過大；借券賣出與借券賣出餘額壓力升高
32,2436,偉詮電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 66.73 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.6,71.7,65.4,85,100,完整,72.4,72.4,32.15,30.41,11.77,33,261.25,3.02,13.31,3.04,2.71,3,20,20,20,97,691,0,1027.643,699.2209999999997,915.6029999999996,3170.219,20,20,97,691,1,0,1448000,407.46100000000007,352.99200000000013,12.33,4,86,1728,,756.886,271.76,465.6109999999999,2114.0229999999997,61.49,77.78,63.56,106.23,false,false,6.22,7.1,ETF加碼金額或跨基金共識尚未同時成立；借券賣出與借券賣出餘額壓力升高；單季稅前獲利對營業外貢獻依賴偏高
33,3036,文曄,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 205.96 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.2,71.5,50.7,85,100,可用,207,207,98.21,109.2,2.11,84.66,111.03,13,10.63,2.11,3.77,22,22,-273,183,1216,19,-313,167.782,-1364.4910000000002,-306.69800000000043,-23416.851000000002,-2,1067.375,3387.2309999999998,2795.1389999999997,2,3,220946625,197.067,932.5129999999999,27.62,-1128,-12040,-18815,,102.119,-2628.933,-4626.442,-26526.758,58.99,81.45,75.19,93.98,false,false,3.55,1.47,主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；ETF加碼金額或跨基金共識尚未同時成立
