排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,1808,潤隆,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.70 且法人籌碼轉弱，先減碼三分之一。,70,74,56.1,85,100,完整,34.5,34.55,3460.15,13488.27,22.07,73.55,166.02,2.52,8.16,2.23,4.35,1,0,0,0,-14,-14,0,1584.491,3120.507,5176.971,5046.253999999998,0,0,-13.962,-13.962,0,0,0,44,274,4.75,1516,1616,1971,,1591.491,3076.507,4916.933,4755.2159999999985,65.88,81.22,71.4,100.87,false,false,5.45,4.23,
12,4105,東洋,TPEX,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 76.46 且法人籌碼轉弱，先減碼三分之一。,67,73.9,75.4,85,100,可用,79,79.7,11.28,7.4,30.78,34.48,213.15,3.42,11.33,2.82,5.7,2,0,1,1,-3,-1,0,962.595,962.595,962.595,962.595,0,0,0,0,0,0,0,7.898,7.898,22.56,,,,,954.697,954.697,954.697,954.697,63.39,53.79,48.7,63.97,true,false,2.82,2.46,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
13,8112,至上,TWSE,電子通路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.57 且法人籌碼轉弱，先減碼三分之一。,67.5,73.2,54.2,85,100,完整,93.7,93.7,333.48,180.42,3.16,85.96,127.95,9.45,7.09,2.3,4.06,7,832,887,2191,2017,1375,0,1837.437,-12440.990000000002,31597.143999999997,38912.05199999999,832,1443,1605.4669999999999,918.4729999999998,4,0,135209100,-193.366,-278.52700000000004,20.07,631,-19347,20075,,566.457,-13690.624,30270.203999999998,38764.967,55.93,44.34,56.75,19.5,false,false,3.46,-4.19,ETF加碼金額或跨基金共識不足
14,2395,研華,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 558.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,75.2,72.6,59.3,85,100,可用,673,662,87.58,40.26,19.04,40.5,171.12,9.05,42.62,10.57,1.66,34,284,1851,1813,1807,2194,1065,-478.613,1253.905,2044.014,3656.677,282,2085.965,2378.515,2357.468,3,2,1403854445,-233.84799999999998,-130.45499999999993,35.4,-685,-727,-228,,-695.988,-598.212,-204.04600000000005,1217.9779999999996,64.04,67.23,74.68,52.31,true,true,5.81,-3.58,外資持股5/10日下降，且外資5日賣超
15,6446,藥華藥,TWSE,生技醫療業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,144.92，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",69.4,72.1,69.3,85,100,可用,1375,1390,92.59,77.46,43.77,16.54,527.8,11.35,67.34,13.95,0.19,20,-1,304,205,273,457,-455,-384.997,-774.876,1503.695,365.53999999999985,-1,212.84099999999998,527.89,745.077,2,3,292656375,-3.3009999999999993,-31.107999999999997,24.87,-158,-1662,-203,,-382.074,-984.4159999999999,1006.9130000000001,-366.5319999999999,57.22,60.86,67.64,47.31,false,false,4.01,-4.84,主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
16,8422,可寧衛*,TWSE,綠能環保,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.03 且法人籌碼轉弱，先減碼三分之一。,69.9,72,55.1,85,100,完整,27.1,27,59.87,28.17,27.67,55.71,104.84,0.55,28.23,3.58,4.43,4,2559,3277,3688,3659,3682,0,2257.766,7384.816000000001,15445.659,17695.281,2559,3679,3650.396,3709.396,3,2,99700900,38.671,457.29999999999995,4.7,-2242,-6093,-3861,,-283.434,3667.1450000000004,11337.963,13440.819999999998,55.35,72.49,70.35,76.77,true,true,2.27,2.46,ETF加碼，但外資持股5/10日同步下降；ETF加碼金額或跨基金共識不足
17,2542,興富發,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 43.87 且法人籌碼轉弱，先減碼三分之一。,73.4,71.9,53.2,85,100,可用,48.3,48.15,196.59,404.28,24.76,77.72,140.2,2.45,11.18,2.06,8.28,10,18,1113,3985,7185,8422,0,2862.597,25977.326999999997,36044.225,36547.218,1,3968,7168.051,8422.651,5,0,191654400,52.600999999999985,327.82599999999996,8.69,-2630,9607,15188,,2970.473,21956.726000000002,28548.348,23713.592000000004,77.31,94.64,91.72,100.49,false,false,5.99,4.09,短線過熱或乖離過大
18,6177,達麗,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.05 且法人籌碼轉弱，先減碼三分之一。,59.3,71.7,66.1,85,100,完整,47.05,47.05,470.04,637.82,35.66,73.72,132.76,5.03,5.19,1.85,6.38,2,0,0,0,-7,-32,0,2608.031,920.491,-1212.8430000000003,-2270.794000000001,0,0,-6.963,-31.965000000000003,0,0,0,154.315,416.01300000000003,6.47,2517,65,-2423,,2796.037,766.1759999999997,-1621.893,-2734.064,45.79,51.12,54.85,43.67,false,true,-1.58,-0.63,當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
19,2603,長榮,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 209.02 且法人籌碼轉弱，先減碼三分之一。,72.9,71.5,66.4,85,100,可用,246,248,43.07,4.21,14.77,39.75,138.81,11.24,9.75,0.95,6.5,31,982,826,177,3715,5416,393,17043.593,73966.328,94968.66799999999,110075.99899999997,728.98,787.761,4676.858,4577.018,4,1,193789206,765.9759999999999,879.45,25.5,15407,67884,83240,,16311.964,72412.591,89412.35999999999,104314.58300000001,81.06,91.84,88.72,98.08,false,false,12.63,14.15,短線過熱或乖離過大；ETF加碼金額或跨基金共識不足
20,5351,鈺創,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 95.63 且法人籌碼轉弱，先減碼三分之一。,58.7,71.4,66.2,85,100,可用,118,118,590.83,481.09,30.67,40.59,243.12,6.69,18.27,5.38,0,2,0,-20,-20,275,742,-5,-3175.689,-3175.689,-3175.689,-3175.689,0,0,0,0,0,0,0,-26.843,-26.843,41.62,,,,,-3148.846,-3148.846,-3148.846,-3148.846,58.17,63.5,76.71,37.08,false,true,7.38,-8.53,20日累積後5日轉為調節；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
21,4766,南寶,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 339.80 且法人籌碼轉弱，先減碼三分之一。,69.4,71.2,59.9,85,100,完整,347.5,347.5,20.76,11.03,16.69,49.05,191.73,13.82,14.83,2.96,5.18,5,0,0,0,-2,-38,0,233.844,57.67099999999998,345.88699999999994,285.55099999999993,0,-1,-2.433,-35.433,0,1,-347500,-18.519000000000002,-9.981000000000002,15.63,247,92,372,,231.75,77.18999999999998,358.301,273.266,60.36,71.27,68.79,76.24,true,false,4.23,2.21,
22,3135,凌航,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 168.17 且法人籌碼轉弱，先減碼三分之一。,59.8,70.8,62.7,85,85,完整,168,178,204.32,247.31,20.31,53.77,264.03,20.87,7.25,3.5,2.23,1,318,318,318,318,318,0,1026.368,500.7109999999999,553.9269999999999,-466.61800000000005,318,318,318,318,1,0,53424000,-7.147,-72.057,2.79,708,189,278,,702.268,189.85800000000003,307.984,-810.167,51.89,40.83,35.69,51.13,true,false,2.82,-0.59,
23,2845,遠東銀,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 13.10 且法人籌碼轉弱，先減碼三分之一。,75.8,70.6,62.8,85,91,可用,13.6,13.6,5.43,15.28,,92.01,,0.25,15.45,0.93,4.63,8,1847,2194,2099,2066,4627,1500,6337.084,25278.466,22825.530000000002,48193.654,1847,2081,2047.858,4608.858,2,2,28301600,1084,1358,9.8,3263,12083,12864,,4480.084,22113.466,19419.672000000002,42766.278,61.93,69.95,54.1,101.65,false,false,2.01,3.03,ETF加碼金額或跨基金共識不足
24,5314,世紀*,TPEX,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15.75 且法人籌碼轉弱，先減碼三分之一。,56.9,70.2,65.2,85,100,可用,23.65,26,149.63,159.94,12.5,49.57,97.87,0.66,5.11,3.82,7.46,1,0,0,1598,1594,1605,0,549.557,549.557,549.557,549.557,0,0,0,0,0,0,0,583.617,583.617,7.46,,,,,-34.06,-34.06,-34.06,-34.06,82.92,98.36,94.95,105.19,false,false,43.01,60.38,外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大；高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足
25,3034,聯詠,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 504.22 且法人籌碼轉弱，先減碼三分之一。,78.2,69.9,58.7,85,100,可用,527,535,26.8,1.15,20.26,42.09,222.47,16.59,18.39,4.65,4.36,50,124,641,361,225,86,91,138.105,779.327,2506.02,12054.61,116.482,561.2560000000001,518.2160000000002,116.78700000000022,3,2,295781912,-110.043,-611.313,42.52,202,1978,3701,,181.243,328.11400000000003,2599.1169999999997,12434.412,52.9,40.55,39.09,43.47,true,false,1.08,-2.04,借券賣出與借券賣出餘額壓力升高
26,3706,神達,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.93 且法人籌碼轉弱，先減碼三分之一。,70,69.9,58.5,85,100,完整,90.1,91,49.73,45.52,3.96,56.75,189.14,2.58,16.09,1.57,4.44,15,51,2229,2515,2240,4185,0,-1193.763,6253.755,13856.416,37265.848,51,2504,2228.503,4214.503000000001,4,1,225610400,2850.1119999999996,2861.6859999999997,9.47,-971,-3152,-144,,-1208.666,899.643,8766.227,30864.614,49.1,36.31,51.67,5.57,false,false,-0.66,-1.74,ETF加碼，但外資持股5/10日同步下降
27,3167,大量,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 701.40，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.5,69.6,51.4,85,100,完整,762,771,152.87,131.8,24.48,64.49,143.75,9.26,53.44,15.88,0.51,4,115,115,115,49,-186,115,902.681,287.13000000000005,-965.6120000000001,-1299.203,853,684,618,-2088,1,2,521208000,19.363,53.587,10.48,247,-22,-1310,,61.592,-416.233,-1637.1989999999998,438.9100000000001,56.95,74.36,71.07,80.96,true,true,11.53,13.06,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足；融資增幅與短線漲幅同步偏高
28,6672,騰輝電子-KY,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 239.51 且法人籌碼轉弱，先減碼三分之一。,73,69.5,65.3,85,100,完整,287.5,285.5,90.82,42.48,14.55,29.42,311.02,4.75,43.43,4.88,1.17,2,140,545,545,544,554,546,366.498,2939.347,2378.9950000000003,1146.588,140,545,544,554,3,0,156687500,103.144,302.028,21.05,-62,1847,829,,237.891,2291.203,1532.967,375.352,65.52,87.08,87.03,87.18,false,false,12.11,8.7,ETF加碼金額或跨基金共識不足
29,2607,榮運,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 48.55 且法人籌碼轉弱，先減碼三分之一。,61.2,69.1,70.1,85,100,完整,51.8,51.7,40.6,7.8,11.94,34.11,198.54,2.68,10.34,0.88,5.21,1,0,0,0,-10,-10,0,292.072,258.17100000000005,441.684,984.954,0,0,-9.541,-9.541,0,0,0,6.825,11.111,8.26,280,-162,35,,288.247,251.34600000000012,440.1140000000001,996.384,72.74,79.64,76.59,85.76,true,false,5.68,3.81,
30,8070,長華*,TWSE,電子通路業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 49.88，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,70,69,64.9,85,100,完整,50.2,50.2,33.63,26.21,12.01,39.01,235.2,1.3,29.7,1.33,5.4,8,-3100,3641,3816,3810,3791,2871,-2529.709,-237.6769999999998,803.0140000000002,703.4950000000003,-3100,3810,3803.7520000000004,3808.0840000000007,3,1,191262000,132.683,333.248,10.87,547,-4126,-3385,,561.047,-4180.360000000001,-3333.9860000000003,-3303.6180000000004,52.36,59.32,70.52,36.94,true,true,1.88,2.55,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
31,1815,富喬,TPEX,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 91.79，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.2,68.8,68,85,100,可用,107,108,68.11,46.9,23.66,36.17,273.98,2.24,31.01,4.57,0.93,3,0,-2,-9,4596,10873,0,26029.98,26029.98,26029.98,26029.98,3335,3335,3335,3335,1,0,356845000,945.118,945.118,19.25,,,,,21749.862,21749.862,21749.862,21749.862,70.53,81.7,79.81,85.47,true,true,19.66,19.02,20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認；高波動且5日漲幅過大
32,5274,信驊,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15,230.99 且法人籌碼轉弱，先減碼三分之一。",68.2,68.8,54,85,100,可用,15750,16145,97.59,68.06,53.36,45.44,201.99,78.28,105.06,76.42,0.51,31,10,-60,-64,9,207,-62,49.309,49.309,49.309,49.309,0.011,0.011,0.011,0.011,1,0,173250,0.063,0.063,52.58,,,,,49.235,49.235,49.235,49.235,49.57,33.79,52.65,-3.93,false,false,-1.63,-9.95,20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動
33,9945,潤泰新,TWSE,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.76 且法人籌碼轉弱，先減碼三分之一。,63.7,68.7,72.7,85,100,完整,29.85,29.6,2.01,33.94,20.1,34.7,158.5,3.7,5.22,0.53,3.69,5,0,0,0,-12,14,0,402.21,22878.485,23325.274,35271.988999999994,0,0,-12.024,13.975999999999999,0,0,0,223.56800000000004,536.769,8.33,93,19392,19965,,382.879,22654.917,22800.529,34963.816999999995,72.06,77.93,77.88,78.03,false,false,6.88,10.15,單季稅前獲利對營業外貢獻依賴偏高
34,1795,美時,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 194.62 且法人籌碼轉弱，先減碼三分之一。,66.8,68.5,52.6,85,100,完整,195,196,3.94,67.97,24.59,77.62,146.44,4.65,13.78,2.14,1.38,2,0,0,0,-2,-154,0,520.439,470.0269999999998,1499.0149999999999,2570.023,0,-2,-4.119,-146.119,0,1,-390000,55.46700000000001,107.736,52.45,634,397,312,,449.282,416.56000000000006,1395.3980000000001,2737.916,57.22,55.67,50.36,66.31,true,false,3.98,3.72,20日趨勢尚未上彎
35,5534,長虹,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 78.82 且法人籌碼轉弱，先減碼三分之一。,68.6,68.5,62.1,85,100,完整,80.9,80.6,269.79,63.45,17.45,56.25,185.49,1.05,14.29,1.2,6.25,2,0,0,0,16,300,0,655.475,1194.687,1086.184,299.2459999999999,0,0,16,150,0,0,0,-1.763999999999999,124.923,9.47,664,1186,334,,640.348,1196.451,945.2609999999999,-145.55100000000007,63.07,71.93,66.26,83.26,false,false,2.46,3.19,20日趨勢尚未上彎
36,1402,遠東新,TWSE,紡織纖維,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.44 且法人籌碼轉弱，先減碼三分之一。,74.2,68.3,48.7,85,100,完整,29.2,29.25,20.58,7.41,7.75,54.39,100.03,1.15,15.13,0.67,4.28,14,183,1329,1997,3669,5494,0,24243.099,45557.469000000005,81608.61,147818.41299999997,5788,7566.883,9238.792,11195.172,5,0,220952984,1347.3770000000002,1416.3390000000002,17.22,17385,33080,65406,,17384.707,36643.208999999995,70953.47899999999,137767.63099999996,68.34,81.76,69.51,106.25,false,false,5.88,8.35,ETF加碼金額或跨基金共識不足
