排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,3044,健鼎,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 465.78 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,76.9,74.5,60.2,85,100,可用,510,509,65.48,38.72,20.58,48.8,162.21,13.02,21.85,4.81,2.49,25,3,346,354,787,731,0,288.535,708.0320000000002,551.599,-756.852,-61,297.78900000000004,332.47,2363.326,3,2,151872390,-89.09200000000001,-192.34300000000002,48.52,322,497,-2544,,316.811,499.33500000000004,411.4720000000001,-2467.573,62.32,75.26,69.91,85.97,false,false,4.91,3.45,
12,6206,飛捷,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 135.02 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.5,74.2,78.9,85,100,完整,136,136,62.18,30.08,29.65,29.6,275.95,5.93,15.03,3.71,4.04,7,28,175,310,300,288,314,-103.375,917.9170000000001,764.9670000000002,-397.9129999999998,28,567.848,559.9879999999999,548.42,4,0,77227328,-34.709,-184.348,19.75,-95,372,-742,,-97.368,384.7780000000001,389.3270000000001,-531.027,47.88,42.61,37.08,53.67,false,false,-1.32,0,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
13,2606,裕民,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.59 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.3,73.9,67.9,85,100,可用,76.2,76.5,18.16,25.1,28.58,55.87,161.86,3.51,11.24,1.6,3.67,7,0,0,105,217,-1286,0,298.988,2188.901,7017.335,26643.954999999998,0,206,520,-1261,2,0,15697200,-471.244,-128.89300000000003,24.68,398,2281,28625,,429.359,2454.145,6626.228000000001,28823.529,57.17,53.95,66.67,28.51,false,true,1.93,-3.05,ETF加碼金額或跨基金共識不足
14,3167,大量,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 744.42 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,77.3,73.6,50.7,85,100,完整,810,816,152.98,135.15,24.48,64.49,143.75,9.26,56.8,16.89,0.48,4,0,150,150,128,392,150,-155.531,3423.753,3821.192,3766.79,0,413,322,1155,2,2,334530000,-167.925,-163.955,11.93,-1371,1838,1061,,-151.62,3178.678,3663.147,2845.7470000000003,53.52,52.67,64.29,29.44,false,true,2.49,-8.27,ETF加碼金額或跨基金共識不足
15,2360,致茂,TWSE,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,092.47 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,71.3,73.4,61.1,85,100,可用,2140,2130,156.3,108.41,39.54,47.08,167.28,21.27,54.59,27.48,0.91,48,5,-48,178,12,-542,-40,-2.826,1221.442,2032.7259999999997,1606.5889999999995,3.273,1350.3719999999998,1365.378,-849.0760000000002,4,1,2889796080,-114.095,16.061,59.09,-60,69,2212,,-47.166,-14.83499999999998,651.287,2278.8949999999995,51.8,48.06,55.2,33.79,false,true,0.94,-4.04,20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
16,2347,聯強,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.31 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.2,72.9,55.4,85,100,可用,89.6,89.6,122.02,89.66,2.49,70.33,142.57,4.12,12.26,1.73,4.69,23,167,1296,2467,2280,3918,558,860.655,803.3809999999996,4167.3,1014.9399999999998,162.3,1750.4789999999998,2262.7019999999998,4735.251,4,1,156842918,14.854000000000006,-104.637,29.87,692,-1343,1015,,658.522,-961.952,2009.2349999999992,-3021.9930000000004,54.62,78.84,71.63,93.27,false,false,1.35,0.34,20日趨勢尚未上彎
17,3653,健策,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,720.09 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,78.8,72.9,64.1,85,100,可用,5820,5660,90.9,42.93,35.34,28.69,256.61,25.33,131.35,36.22,0.37,39,35,129,72,47,510,75,146.696,414.69,334.567,2512.423,175,211.888,240.038,1043.76,4,1,1233188160,-68.759,-104.87,26.34,-38,224,838,,-46.514,271.561,199.39899999999994,1594.016,62.37,53.86,53.83,53.91,true,false,5.99,2.92,外資持股趨勢資料不足或期間有非市場異動
18,2889,國票金,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15.68 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.5,72.3,67.1,85,100,完整,17.05,17.05,51.9,94.92,,88.92,,0.77,13.98,1.3,3.46,2,0,0,0,0,0,0,8301.019,22751.419,58000.961,78281.528,0,0,0,0,0,0,0,-20.088,137.49,11.81,7718,22057,87330,,8192.02,22771.507000000005,57863.471000000005,78020.86499999999,72.24,91.63,84.63,105.61,false,false,5.29,3.65,
19,7828,創新服務,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,753.39 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,72,71.9,69.3,85,100,可用,1950,1900,192.14,226.2,39.39,10.55,741.72,4.52,197.77,15.28,0.23,2,2,2,2,2,1,1,26.506,26.506,26.506,26.506,1.37,1.37,1.37,1.37,1,0,2671500,0,0,28.33,,,,,25.136,25.136,25.136,25.136,57.01,59.52,68.06,42.43,false,true,5.72,4.28,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
20,2609,陽明,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 55.07 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,77.5,70.9,66.5,85,100,可用,59.3,59.8,56.17,11.93,7.6,28.37,420.88,2.05,13.36,0.63,3.37,10,51,203,240,626,795,0,-4567.017,23569.978,33787.951,157274.597,51,641.761,1040.876,1503.571,4,1,38056427,-1724.3069999999998,-1271.3279999999995,24.73,-3885,25909,97705,,-4253.885,24652.524,34018.403,155027.051,57.97,54.52,43.83,75.9,false,false,2.75,2.07,ETF加碼金額或跨基金共識不足；借券賣出與借券賣出餘額壓力升高
21,6739,竹陞科技,TPEX,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,111.01 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,62,70.9,64.6,85,100,可用,1145,1165,96.73,97.06,58.57,38.6,181.02,13.31,48.5,25.9,1.14,1,0,0,0,0,0,0,-88.422,-88.422,-88.422,-88.422,0,0,0,0,0,0,0,-17.767,-17.767,3.73,,,,,-70.655,-70.655,-70.655,-70.655,52.42,59.91,70.67,38.38,false,true,1.55,3.15,外資持股趨勢資料不足或期間有非市場異動
22,8464,億豐,TWSE,居家生活,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 367.38 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.9,70.8,66.4,85,100,完整,377.5,383,17.76,5.52,27.66,25.49,384.65,10.37,16.49,3.84,4.24,11,7,9,10,198,302,4,136.975,429.76200000000006,453.697,943.6780000000001,52.005,43.022000000000006,128.022,205.578,2,1,16240805,5.818999999999999,6.6259999999999994,40.66,68,397,449,,71.011,380.921,319.049,730.8969999999998,54.26,57.69,56.21,60.64,true,true,1.61,4.57,20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
23,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 860.85 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.3,70.1,55.4,85,100,可用,934,934,51.17,42.3,7.05,62.01,128,38.83,13.65,2.3,4.5,44,211,1209,2371,5597,5959,42,478.962,-1284.1059999999998,3710.95,12695.258000000002,205.1,2400.098,5824.905,6338.954999999999,4,1,2241691532,-634.532,-636.2380000000002,39.73,411,-1113,5116,,293.483,-3049.672,-1477.7169999999996,7279.383,50.38,33.33,45.91,8.17,false,false,-1.58,-6.51,當下除權息調整價未守20日EMA
24,6505,台塑化,TWSE,油電燃氣業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 71.28，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,70.3,69.7,69.8,85,100,完整,82.8,85,50.29,16.72,13.74,16.6,520.61,4.32,14.38,1.62,1.45,9,6,3286,3330,2985,-559,3309,-3724.374,285.23699999999917,998.8739999999993,-8865.690999999999,0,11804.525,12247.525,2652.471000000001,4,0,977414670,163.54700000000014,1265.0900000000001,6.8,-3292,-10844,-28125,,-3621.85,-11682.835000000001,-12513.741000000002,-11486.847000000002,60.87,67.42,73.96,54.33,false,true,6.16,3.89,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足；借券賣出與借券賣出餘額壓力升高
25,9945,潤泰新,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.37 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,62.3,69.7,75.1,85,100,完整,27.85,27.55,37.99,34.41,20.1,34.7,158.5,3.7,4.87,0.49,3.95,4,0,0,0,0,-3971,0,205.582,3516.8509999999997,1057.7689999999998,16511.498,0,0,0,-3971,0,0,0,-32.99200000000001,157.76899999999995,8.31,-287,3890,1347,,84.824,3549.843,900,20229.154,47.9,31.37,32.91,28.3,true,true,-0.97,-0.18,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
26,1815,富喬,TPEX,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 101.06 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,62.9,69.4,67.2,85,100,可用,120,118.5,79.21,51.2,23.66,36.17,273.98,2.24,34.78,5.12,0.83,4,-3,24,120,444,461,0,-12621.278,-12621.278,-12621.278,-12621.278,-1521,-1521,-1521,-1521,0,1,-182520000,-653.451,-653.451,27.49,,,,,-10446.827,-10446.827,-10446.827,-10446.827,59.7,60.79,66.98,48.4,false,false,5.12,-3.08,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
27,1560,中砂,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 692.63 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,79.5,69.2,55.3,85,100,完整,753,745,30.38,24.45,21.9,36.64,166.07,6.44,64.03,12.43,0.66,8,137,334,332,269,-885,337,-423.54,1423.9219999999998,2562.0449999999996,3084.614,289,406.6,273.6,-968.4000000000001,3,2,306169800,-300.505,-117.933,39.47,-687,1316,2360,,-688.818,1317.827,2406.378,4241.619000000001,57.01,74.66,71.4,81.18,false,false,4.78,3.15,ETF加碼金額或跨基金共識不足
28,6196,帆宣,TWSE,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 501.43 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.9,69.2,44,85,100,完整,520,520,83.89,51.72,8.65,72.75,122.81,13.26,23.55,6.41,1.24,12,7,34,39,-262,121,28,732.865,1236.399,2998.782,3069.1920000000005,7,39,-218,-329.3,5,0,20280000,21.746999999999993,95.04099999999998,19.53,693,1198,1843,,688.635,1175.6519999999998,3121.741,3433.6759999999995,53.69,67.1,69.74,61.82,false,true,2.14,1.17,
29,2382,廣達,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 333.86 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.9,68.6,47.6,85,100,可用,332.5,334.5,177.45,102.63,3.1,87.6,112.75,12.93,14.49,5.26,4.69,47,277,713,1059,4076,7125,-612,568.734,-1155.9799999999996,24405.098,47773.498,256.942,499.355,5779.352,7096.855,4,1,166035538,-626.391,-608.11,23.89,170,1539,21692,,300.468,-1028.9439999999995,19233.856,41522.688,49.62,37.91,51.25,11.23,false,false,-0.39,-4.32,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
30,5274,信驊,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 16,124.35 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,66.1,68.3,54.2,85,100,可用,17980,18465,118.42,74.49,53.36,45.44,201.99,78.28,119.94,87.23,0.45,32,1,-20,-95,20,-282,-92,2.331,2.331,2.331,2.331,18.287,18.287,18.287,18.287,1,0,328800260,0.125,0.125,53.18,,,,,-16.081,-16.081,-16.081,-16.081,57.53,56.88,67.99,34.66,false,true,3.71,-6.43,主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
31,2383,台光電,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 5,270.99，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",投信5/10日持續且具金額意義地賣超,70.6,68,48.7,85,100,可用,5345,5320,129.85,95.18,24.72,63.23,135.5,42.46,83.58,32.83,0.47,53,5,119,74,136,-69,117,-10.862,-362.341,-783.7850000000001,393.88599999999985,-182.78,-339.065,-691.3530000000001,-1618.184,1,4,-1812302425,-149.492,-140.239,43.48,217,102,1005,,199.707,126.21600000000001,47.807000000000016,1912.4390000000003,47.22,26.72,25.12,29.93,true,false,-1.99,-2.73,投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
32,3231,緯創,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 174.75 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68,67.8,47.5,85,100,可用,181,180.5,166.48,98.87,3.59,82.37,118.14,7.78,14.38,2.97,3.04,42,1255,2388,4207,11271,16513,464,-12204.046,-81766.997,-44208.092,-102846.61099999999,1228,1158.3340000000003,24442.726,12849.196999999995,3,2,209658454,271.85,1839.1319999999998,29.52,-13212,-69789,-98112,,-13030.814,-83197.18100000001,-70489.95000000003,-114848.81400000003,48.02,34.39,48.54,6.09,false,true,-1.93,-8.12,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
33,2436,偉詮電,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 65.98，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,66.4,67.7,65.5,85,100,完整,67.9,67.9,32.15,30.41,11.77,33,261.25,3.02,12.48,2.85,2.89,3,0,253,652,652,650,672,1206.106,-5075.3910000000005,895.9009999999998,-6947.264999999999,0,652,652,650,3,1,44270800,-53.089,31.87200000000002,11.68,1039,-5239,-2295,,1127.032,-5674.302,212.02900000000022,-6923.816,53.97,45.43,50.79,34.7,false,false,2.07,-5.3,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足；單季稅前獲利對營業外貢獻依賴偏高
34,3005,神基,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 113.10 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.1,67.7,64.1,85,100,完整,116.5,116.5,18.39,9.96,15.34,44.17,195.75,4.27,13.84,2.85,5.83,13,7,60,77,-86,-231,0,1032.622,2327.9220000000005,3120.4410000000007,4110.176000000001,5,83.75099999999999,103.8,39.176,4,1,9756991,-105.11300000000001,-223.692,15.27,1156,2712,2793,,1100.819,2349.284,3240.333,4521.692999999999,54.6,50.96,39.57,73.73,true,false,1.12,3.1,20日趨勢尚未上彎
