排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2812,台中銀,TWSE,金融保險業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 20.02 且法人籌碼轉弱，先減碼三分之一。,71.7,100,20.45,20.45,16.56,22.61,,90.8,,0.4,13.19,1.32,5.18,7,-21,-21,2845,2787,2622,0,2381.368,46250.566999999995,47169.964,91089.453,-21.527,2835.962,2768.323,2672.878,1,3,57995423,-24.23999999999998,58.170000000000016,9.29,1939,79508,84904,,2606.093,43438.845,44343.471000000005,88408.83300000001,57.09,48.17,49.14,46.22,false,false,0.73,0.99,ETF 1/3日已轉為減碼；ETF加碼金額或跨基金共識不足
12,2317,鴻海,TWSE,其他電子業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 246.39 且法人籌碼轉弱，先減碼三分之一。,71.5,100,257.5,257.5,52.11,34.99,3.57,61.98,145.13,3.56,17.86,1.98,2.85,41,1633,9247,8448,13307,30111,530,18162.666,53207.97200000001,59830.805,-72018.997,660.951,1458.6850000000004,3000.7670000000003,12405.395,3,2,366859278,8942.971,10309.478999999998,40.18,18360,-70529,-158274,,17679.862,42806.316,46520.559,-92994.538,58.9,72.33,56.02,104.95,false,false,4.78,6.19,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
13,2605,新興,TWSE,航運業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.68 且法人籌碼轉弱，先減碼三分之一。,70.1,85,32.5,32.5,51.62,32.98,35.32,22.98,186.53,0.66,15.05,1.04,3.18,1,0,13,181,181,181,0,1079.442,2354.143,8256.536,4483.323,0,178,173,173,2,1,5598100,-62.90300000000005,301.4989999999999,48.48,850,7289,-397,,849.579,2239.046,7782.037,4437.547999999999,59.15,71.42,67.11,80.04,true,false,4.82,4,20日趨勢尚未上彎
14,2408,南亞科,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 378.11，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.9,100,426,426,621.34,643.12,61.34,19.89,561.77,8.41,39.88,7.16,0.3,34,1811,5031,4919,9123,48671,3313,10493.498,-28745.612,-23216.119,-62703.600999999995,2313.163,3187.4680000000008,15466.438,35675.098,3,2,1420016994,771.402,5533.043,12.66,9060,-51999,-101731,,7791.513,-32704.482,-44215.6,-98117.985,51.71,38.87,37.92,40.76,true,false,1.05,-2.96,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；借券賣出與借券賣出餘額壓力升高
15,2887,台新新光金,TWSE,金融保險業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 30.40 且法人籌碼轉弱，先減碼三分之一。,69.7,100,34.5,34.5,329.5,334.28,,93.39,,0.82,16.96,1.52,3.18,33,9936,127552,158201,222097,262386,9061,-2759.494,874.985999999999,45562.475,154282.979,5484.626,99771.16100000002,152735.88900000002,178261.85100000005,5,0,3452082171,15999.101999999999,23719.016,22.96,-6674,-79744,-47699,,-5983.582,-114895.277,-130892.43,-55338.59900000002,60.2,33.48,42.93,14.58,false,false,1.21,-3.61,外資持股趨勢資料不足或期間有非市場異動；借券賣出與借券賣出餘額壓力升高
16,2395,研華,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 484.31 且法人籌碼轉弱，先減碼三分之一。,69.6,100,600,600,73.39,32.18,18.29,40.64,165.38,3.85,46.24,10.43,1.87,29,493,1083,1868,2080,3082,1,-751.632,-1171.5919999999999,10.683000000000135,3232.514,528.662,1860.5490000000002,1978.3730000000003,2651.4910000000004,5,0,1108887204,289.30899999999997,568.0429999999999,35.39,-925,358,339,,-1405.73,-3321.4500000000003,-2535.733,-42.33900000000017,71.19,67.41,55.52,91.19,true,false,12.54,13.21,短線過熱或乖離過大
17,6277,宏正,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 72.60 且法人籌碼轉弱，先減碼三分之一。,68.7,100,77.4,77.4,35.12,12.79,14.42,32.83,208.56,1.08,24.12,2.01,4.46,2,0,3,37,37,37,0,171.63,690.5949999999998,608.5449999999998,610.1459999999998,0,37,37,37,2,0,2900800,1.9900000000000002,0,9.9,187,384,619,,180.63,651.6049999999999,571.5449999999998,571.7249999999998,58.49,53.41,58.76,42.7,false,false,3.7,4.31,ETF加碼金額或跨基金共識不足
18,2330,台積電,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 2,316.50，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",68.4,100,2405,2405,67.87,35.61,58.1,31.5,248.83,22.08,32.27,10.56,0.92,66,1859,13729,17500,23813,38825,-704,-3035.591,-35431.193,-63468.651,-129489.37999999999,1562.085,5601.383,8149.1939999999995,18057.802,5,0,13443319200,7601.102000000001,11807.838,69.33,-4372,-133018,-159116,,-3538.579,-48633.678,-83425.683,-163146.832,51.08,50.49,43.53,64.4,true,false,0.14,-2.63,主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
19,6691,洋基工程,TWSE,其他電子業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 695.06，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,67.9,100,730,730,115.19,84.29,15.74,73.14,132.4,7.19,26.9,14.7,3.03,11,47,167,240,430,3979,36,-31.858,-766.058,-1294.433,-1155.29,47,240,473,4022.2,5,0,174240000,-8.564,-7.715,13.63,-76,-5638,-4886,,-74.203,-997.494,-1759.7179999999998,-5180.235000000001,52.25,45.38,40.7,54.75,true,false,0.83,-3.18,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
20,8016,矽創,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 292.05 且法人籌碼轉弱，先減碼三分之一。,67.8,100,298,298,26.61,28.95,11.53,34.06,215.56,4.6,18.81,3.08,3.84,13,-43,21,102,504,-161,39,157.665,644.3299999999999,1009.3039999999999,6229.818,-42.963,55.941,388.147,-277.1650000000001,3,2,16754330,-25.357999999999997,-211.935,43.86,201,5788,8318,,190.383,613.747,833.0920000000001,6634.1230000000005,45.87,23.67,22.14,26.74,true,false,-3.59,1.02,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
21,3413,京鼎,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 326.97 且法人籌碼轉弱，先減碼三分之一。,67.1,100,341,341,39.75,17.7,13.07,42.48,150.31,4.28,19.28,2.53,3.02,3,0,0,0,0,0,0,1406.791,1786.138,1931.6390000000001,10471.775999999998,0,88,88,1599,1,0,31944000,151.274,218.31199999999993,28.88,1200,8891,8086,,1158.226,1546.8640000000003,1625.3270000000005,8500.17,51.07,55.02,61.17,42.72,false,true,-0.17,-10.73,當下除權息調整價未守20日EMA
22,2441,超豐,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 124.19 且法人籌碼轉弱，先減碼三分之一。,66.9,100,127,127,33.15,21.76,19.56,13.88,325.2,1.4,27.3,2.87,2.35,8,303,1573,2541,3568,-1761,799,-194.998,-2761.612,-4150.77,-5649.282999999999,303,2541,3568,-1761,5,0,323977500,-330.92300000000006,-526.9040000000001,11.13,-513,-5042,9083,,-479.005,-4971.688999999999,-7191.865999999998,-3405.047999999997,46.55,30.41,29.69,31.86,true,false,-3.66,-8.63,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
23,8271,宇瞻,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 197.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,66.7,100,210,210,200.65,251.11,32.85,58.38,158.13,14.54,9.58,3.99,2.26,4,-32,-73,-91,178,583,0,500.521,-668.0920000000001,-1245.756,-3138.313,-32,-91,178,583,0,5,-17881500,180.124,179.09399999999997,7.48,569,-1617,-3611,,528.584,-757.2160000000001,-1602.85,-3896.999999999999,59.18,73.91,58.81,104.12,false,false,8.77,12,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
24,3653,健策,TWSE,電子零組件業,等待確認,續抱觀察,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 3,580.19 且法人籌碼轉弱，先減碼三分之一。",66.5,100,3710,3710,57.64,26.64,31.98,29.4,241.82,9.53,96.82,24.24,0.62,33,-23,145,234,265,283,81,-127.446,190.70300000000003,610.78,1098.943,22.936,582.115,400.40400000000005,-524.396,5,0,2037402500,118.351,119.479,26.73,-168,1174,1391,,-152.335,-509.76300000000003,90.89699999999995,1482.4879999999998,58.72,75.67,62.24,102.53,false,false,8.74,9.28,20日趨勢尚未上彎
25,2006,東和鋼鐵,TWSE,鋼鐵工業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 69.31 且法人籌碼轉弱，先減碼三分之一。,66.1,100,71.2,71.2,9.01,-1.3,10.22,37.35,152.88,1.66,10.72,1.6,6.05,11,-4,607,971,2238,-11335,7,888.045,5913.5869999999995,10773.691,13375.208000000002,-4.044,928.921,2190.647,-11481.327,3,2,66046283,-55.903,-43.29299999999999,24.95,913,10880,44021,,916.089,5040.5689999999995,8626.337,24998.184999999998,57.88,59.77,63.59,52.11,false,false,1.49,-1.66,累計營收負成長且當月改善不足
26,2305,全友,TWSE,電腦及週邊設備業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 28.96 且法人籌碼轉弱，先減碼三分之一。,66.1,100,34.35,34.35,142.33,79.62,7.52,21.16,492.74,0.16,125,2.91,,1,39,136,156,155,151,0,-41.723,1285.415,-1813.353,-747.5149999999999,39,156,155,151,4,1,5265000,3.6380000000000017,-118.814,6.36,-93,-831,-921,,-92.584,1125.777,-1849.5389999999998,-889.5389999999998,52.12,30.75,26.93,38.39,true,false,0.08,-0.15,ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
27,3033,威健,TWSE,電子通路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.29 且法人籌碼轉弱，先減碼三分之一。,65.9,100,50.5,50.5,54.45,26.2,3.41,78.5,137.52,1.52,19.09,2.28,4.14,4,-23,-8,130,125,-525,0,1544.584,-10007.064,2585.335,7278.755999999999,-23.218,130.093,124.43099999999998,-525.1030000000001,2,1,6530669,-1455.664,-1057.092,23.95,1212,8127,10124,,1651,-8681.492999999999,3517.996000000002,9197.36,51.87,32.35,33.14,30.77,false,false,0.57,-6.83,ETF 1/3日已轉為減碼；20日趨勢尚未上彎
28,6139,亞翔,TWSE,其他電子業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 798.59，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,65.5,100,858,858,49.7,69.88,17.21,65.29,145.77,9.45,23.42,9.08,2.73,22,217,704,938,1259,5294,34,142.046,-2100.754,-4934.548,-951.5169999999998,217,699,1155,5788.2,4,1,589956000,-237.937,-383.019,26.94,-51,-8694,-6419,,-82.518,-2561.817,-5706.529,-5608.540000000001,51.67,50.76,38.33,75.6,true,false,0.94,-1.15,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
29,2360,致茂,TWSE,其他電子業,等待確認,續抱觀察,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,067.03 且法人籌碼轉弱，先減碼三分之一。",65.4,100,2155,2155,73.02,90.6,40.45,47.77,158.31,9.12,67.01,32.46,0.92,45,185,571,854,920,890,578,93.085,-833.069,469.7760000000001,-270.66199999999986,686.725,2517.563,1310.506,-407.05099999999993,5,0,5349821375,199.541,147.07299999999998,59.3,-568,-918,1222,,-579.052,-3550.173,-987.8030000000001,-122.29700000000003,54.56,71.39,53.8,106.57,false,false,6.07,8.29,20日趨勢尚未上彎
30,5515,建國,TWSE,建材營造,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 40.85 且法人籌碼轉弱，先減碼三分之一。,65.4,100,43.15,43.15,24.55,27.59,13.33,50.62,177.24,1.96,7.02,1.48,7.88,2,0,4,58,-77,-298,0,-238.618,349.5540000000001,578.9920000000001,295.84400000000005,0,58,-77,-298,2,0,2430200,-56.048,-34.727,12.34,-149,1573,70,,-165.257,347.60200000000003,690.719,617.0989999999999,57.86,61.94,69.99,45.85,false,true,3.08,2.98,
31,5871,中租-KY,TWSE,其他,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 115.50 且法人籌碼轉弱，先減碼三分之一。,65.1,100,120.5,120.5,-0.82,-2,30.94,79.13,112.36,3.26,11.52,1.2,4.88,29,2930,8931,12981,14383,9111,550,2452.129,23389.549,27280.649999999998,17435.237999999998,2926.146,12896.285000000002,14284.996000000001,8976.318000000001,5,0,1586243055,553.154,1499.9089999999999,44.36,-150,19529,22390,,-412.734,9940.11,11495.745,6803.452000000001,56.5,77.1,79.84,71.62,false,true,1.68,0,累計營收負成長且當月改善不足
32,6505,台塑化,TWSE,油電燃氣業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 60.80，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,65.1,100,93.2,93.2,18.46,8.2,15.13,17.92,451.26,2.14,30.5,2.16,1.41,10,-1499,-963,3453,6512,6732,1687,1209.945,37555.426,78623.36899999999,95634.16100000001,-1628.841,8884.616,11691.246,10836.044999999998,3,1,756080822,2118.3140000000003,4058.599,7.06,3880,74128,82938,,4288.742,26552.496000000003,62873.524000000005,81353.159,83.84,90.44,88.33,94.67,true,true,31.95,16.5,ETF 1/3日已轉為減碼；短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高
33,7750,新代,TWSE,電機機械,等待確認,續抱觀察,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,078.08 且法人籌碼轉弱，先減碼三分之一。",65,100,2160,2160,151.4,81.37,25.78,43.96,234.83,15.38,50.65,12.75,0.79,4,0,0,0,0,-16,0,21.612,-1.1350000000000042,-120.86600000000001,9.174999999999983,0,5,5,-20,1,0,10150000,4.104000000000001,-8.463,17.84,25,-25,74,,23.278,-10.239000000000004,-117.40300000000002,39.79399999999998,54.32,58.27,44.52,85.79,true,false,4.76,10.49,20日趨勢尚未上彎
34,3665,貿聯-KY,TWSE,其他電子業,等待確認,續抱觀察,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,044.14 且法人籌碼轉弱，先減碼三分之一。",64.6,100,2285,2285,63.79,33.97,14.9,45.52,223.16,11.66,42.68,8.85,0.72,37,264,570,653,914,902,424,38.48,221.934,436.6769999999999,2462.406,1067.909,2886.371,3324.871,3238.764,5,0,6104674665,27.886000000000003,-69.649,53,-825,1455,-3134,,-988.103,-2692.323,-2818.545,-657.7020000000002,63.02,74.66,56.73,110.52,false,false,15.25,16.88,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；短線過熱或乖離過大；高波動且5日漲幅過大；借券賣出與借券賣出餘額壓力升高
35,7769,鴻勁,TWSE,半導體業,等待確認,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 6,392.31，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",64.6,100,6465,6465,106.54,91.6,49.98,22.17,439.84,25.7,79.92,18.37,1.01,30,10,107,132,224,324,78,-35.196,-109.716,39.54100000000002,-358.81699999999995,11.958,143.367,420.12399999999997,535.4169999999999,5,0,918265635,8.955000000000002,38.24099999999999,19.26,-41,-1040,-906,,-32.295,-262.038,-418.82400000000007,-932.4740000000002,47.84,50.92,46.83,59.09,true,false,-1.26,-3.44,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
36,2324,仁寶,TWSE,電腦及週邊設備業,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 35.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.3,100,36.75,36.75,58.38,15.82,1.31,67.75,130.7,0.45,27.22,1.21,3.04,11,746,3546,-99,3298,-58042,0,7161.169,27236.174,44079.28199999999,-14691.912000000011,22.616,-4421.334000000001,-4056.0300000000016,-67385.851,2,3,-160052291,3968.147,6283.099,35.54,10464,77926,17008,,7039.598,27689.361,41852.213,44804.04900000001,54.18,52.43,45.59,66.1,true,false,2.13,2.23,投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎
37,2542,興富發,TWSE,建材營造,等待確認,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 42.52，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.2,100,44.95,44.95,16.47,461.12,24.17,75.42,144.92,1.15,13.78,1.71,8.93,10,6520,20450,27624,30857,44641,0,144.36,4622.585,3452.8500000000004,23970.243000000002,6520,28106,30932,44715,5,0,1259148800,1843.822,1751.554,8.02,-3680,-14933,-14725,,-6758.219,-25327.236999999997,-29230.703999999998,-22003.739,62.39,79.99,62.77,114.43,true,false,2.74,3.69,外資持股5/10日下降，且外資5日賣超；借券賣出與借券賣出餘額壓力升高
38,6533,晶心科,TWSE,半導體業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 213.55 且法人籌碼轉弱，先減碼三分之一。,64.1,100,214,214,247.04,62.07,-62.19,28.8,595.6,-3.28,,2.73,,1,0,0,0,0,10,0,324.58,160.51600000000002,124.845,-161.073,0,0,0,10,0,0,0,17.683,37.94499999999999,11.4,340,124,368,,327.96,142.833,86.89999999999999,-204.017,50.42,50.76,59.98,32.32,false,true,-0.19,-6.14,當下除權息調整價未守20日EMA
39,5434,崇越,TWSE,電子通路業,等待確認,續抱觀察,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 484.92 且法人籌碼轉弱，先減碼三分之一。,64,100,559,559,32.86,20.2,7.72,55.57,130.51,6.86,23.97,5.69,2.38,24,38,407,374,985,6342,201,87.273,1395.2150000000001,1640.348,2967.397,38.117,979.807,2799.5380000000005,8154.993,5,0,553590955,16.788,82.975,30.05,163,-5956,-4421,,43.493,398.62000000000006,-1242.1649999999997,-5249.476,58.69,55.29,57.31,51.25,false,false,4.14,-6.21,ETF加碼，但外資持股5/10日同步下降
