排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2615,萬海,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 82.23 且法人籌碼轉弱，先減碼三分之一。,71.4,77.2,77.6,85,90.2,可用,86.6,86.85,50.13,12.83,17.32,31.69,396.45,2.73,8.04,0.85,3.44,11,-11,-15,-31,65,-277,0,4541.05,16021.802000000003,27164.503000000008,64285.392000000014,-17.734,-37.405,108.452,-227.60799999999998,0,4,-3257975,1134.9339999999997,1160.5679999999995,45.31,4385,15805,27106,,4318.608,14924.273,25895.483,63621.49800000001,58.56,62.21,62.42,61.81,true,true,2.3,1.41,ETF 1/3日已轉為減碼
12,6491,晶碩,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 339.11 且法人籌碼轉弱，先減碼三分之一。,73.1,74.7,67.2,85,100,完整,375.5,377,17.42,23.1,28.18,31.22,147.7,13.13,15.76,2.51,2.65,2,0,7,171,242,218,171,128.554,1356.3690000000001,1944.3020000000001,1853.6619999999998,0,41,112,85,1,2,15498000,10.692999999999998,54.428999999999995,21.64,132,1244,1690,,131.514,1304.676,1777.873,1816.959,63.29,83.72,79.19,92.77,false,false,5.02,-0.92,ETF加碼金額或跨基金共識不足
13,3706,神達,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.41 且法人籌碼轉弱，先減碼三分之一。,79.8,74.6,59.6,85,91,可用,92.5,92.55,49.73,45.52,3.72,50.24,171.44,1.1,17.18,1.8,4.44,15,-6,-178,541,581,9289,727,-4800.14,10881.094,21975.328999999998,30786.773999999994,-6.497,540.5029999999999,611.5029999999999,9323.503,2,3,48645270,55.21500000000002,-19.763999999999953,9.17,-4630,7579,17932,,-4563.561,10285.376,21383.59,22621.938,55.87,76.04,73.34,81.42,false,false,2.42,0.65,ETF 1/3日已轉為減碼；ETF加碼金額或跨基金共識不足；官方重大訊息出現高風險關鍵字，須查原文
14,3213,茂訊,TPEX,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 125.97 且法人籌碼轉弱，先減碼三分之一。,61.4,74.2,82.8,85,100,可用,134,133.75,70.37,20.36,25.64,30.04,300.49,5.62,14.18,2.04,5.15,1,0,1,0,-2,-4,0,21.675,21.675,21.675,21.675,0,0,0,0,0,0,0,-0.443,-0.443,16.35,,,,,22.118,22.118,22.118,22.118,55.44,70.32,71.67,67.6,false,true,2.65,-0.37,外資持股趨勢資料不足或期間有非市場異動
15,2360,致茂,TWSE,其他電子業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,047.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",72.1,74.1,62.1,85,100,可用,2200,2217.5,175.26,101.53,39.54,47.08,167.28,21.27,53.06,26.71,0.94,47,17,125,-115,1079,2137,-143,210.909,135.39800000000002,-2290.623,-3509.9050000000007,18.637,-1425.395,-434.99199999999996,3358.2380000000003,2,3,-2964821600,-133.043,-86.111,58.49,213,1645,-1728,,194.821,1693.836,-1769.5200000000002,-6987.519,58.24,72.82,60.64,97.19,false,false,8.79,16.71,20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；高波動且5日漲幅過大
16,2476,鉅祥,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 120.08 且法人籌碼轉弱，先減碼三分之一。,71.9,73.9,74.4,85,100,完整,127,127.25,54.4,39.61,19.32,27.64,314.36,2.98,20.24,2.99,2.39,2,0,11,11,205,205,11,8.492,808.5150000000001,1662.489,1741.5659999999998,0,11,205,205,1,0,1369500,272.522,512.135,9.61,-29,152,832,,-85.365,524.9929999999999,945.3539999999999,779.6309999999999,56.12,87.96,82.17,99.55,false,false,4.17,2.01,20日趨勢尚未上彎；2日內除權息，等待價格重置；ETF加碼金額或跨基金共識不足
17,2542,興富發,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 43.11 且法人籌碼轉弱，先減碼三分之一。,71.8,73.4,54.2,85,90.8,可用,44.75,44.8,196.59,404.28,24.17,75.42,144.92,1.15,13.71,1.7,8.98,10,513,1474,2461,2575,37409,0,740.924,803.9179999999999,5089.262,7127.743,513.051,2461.051,2575.051,37908.651,5,0,109639822,20.034000000000006,2138.699,7.91,-1299,-3495,551,,233.873,-1677.1670000000001,375.51200000000017,-37242.249,59.13,82.7,74.28,99.55,false,false,1.56,1.59,
18,2855,統一證,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 45.20，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,68,73.4,66.7,85,90.8,可用,47.8,47.68,19.6,252.71,,84.35,116.12,1.43,10.34,1.77,4.57,11,976,2521,3674,5412,9267,0,-179.176,102.05899999999986,2769.691,-492.5360000000003,976.061,3674.061,5462.061,9322.592,4,1,169741618,0,0,7.25,-889,-3712,-1857,,-1155.237,-3572.0020000000004,-2692.370000000001,-9815.128,57.51,87.23,77.92,105.86,false,false,5.19,4.25,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
19,2330,台積電,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,330.95 且法人籌碼轉弱，先減碼三分之一。",72,73.3,66.5,85,90.9,可用,2405,2407.5,44.69,37.01,58.1,31.5,248.83,22.08,32.2,10.54,0.92,68,219,-184,-698,27608,49957,-91,3691.144,11627.222,3910.467999999997,-59325.386,381.84,-691.4000000000001,9785.439,15248.106000000002,3,2,-1655903000,-180.15700000000015,5160.965,69.16,3448,14324,-14836,,3498.237,12498.778999999999,-11035.936000000002,-94669.017,53.24,80.41,74.1,93.03,false,false,1.51,0,20日累積後5日轉為調節；主動ETF 5日轉為減碼；20日趨勢尚未上彎
20,4763,材料*-KY,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.31 且法人籌碼轉弱，先減碼三分之一。,74.8,73,79.4,85,91,可用,52.7,52.8,32.05,-24.98,49.58,6.15,1311.55,1.13,9.98,2.36,5.91,7,-3,-1,98,32,1368,99,6343.787,10478.249,11242.841999999999,15373.061000000003,-15.135,85.865,37.69499999999998,1679.5529999999999,2,1,4430634,379.733,254.46900000000005,47.71,4384,9993,12348,,6002.384,10012.651,10950.678,13280.015,65.14,70.41,63.71,83.8,false,false,6.88,8.77,ETF 1/3日已轉為減碼；ETF加碼金額或跨基金共識不足
21,1736,喬山,TWSE,運動休閒,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 128.81 且法人籌碼轉弱，先減碼三分之一。,74.7,72.5,52.4,85,100,完整,140.5,139.75,35.8,12.75,7.5,70.85,125.91,3.27,13.11,3.21,3.1,2,0,0,402,518,518,402,356.241,2608.708,2286.2230000000004,1907.4780000000012,0.252,372.252,639.252,919.252,2,0,53976540,-2.3630000000000004,-15.128,5.83,340,2388,1905,,352.989,2238.819,1662.099,992.8990000000003,56.11,72.43,63.71,89.87,false,false,4.72,4.46,ETF加碼金額或跨基金共識不足
22,6446,藥華藥,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,084.54 且法人籌碼轉弱，先減碼三分之一。",73.2,71.8,69.3,85,88,可用,1455,1452.5,92.59,77.46,40.75,14.06,652.75,5.79,91.54,15.76,0.18,18,-1,56,76,113,176,63,1789.01,2579.817,2134.068,-272.73799999999994,-0.541,122.279,168.13500000000002,235.043,3,2,178527340,-28.641999999999992,-18.182999999999975,25.49,1779,2515,13352,,1760.547,2486.18,1984.1159999999995,-493.31200000000064,66.8,81.13,72.13,99.12,false,false,16.79,8.99,外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大
23,3030,德律,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 308.59 且法人籌碼轉弱，先減碼三分之一。,68.1,71.7,69.9,85,100,完整,308.5,308.75,38.19,26.75,38.59,34.3,215.96,7.36,22.92,7.34,2.31,6,-1,-1,-1,2,12,0,113.511,253.183,1197.12,77.37699999999985,-1.832,-2.332,10.768,22.768,0,2,-705430,14.135000000000002,54.882999999999996,10.7,184,363,1633,,108.717,241.38,1131.469,89.70800000000004,54.8,83.79,73.63,104.11,false,false,4.78,3.7,20日累積後5日轉為調節；ETF 1/3日已轉為減碼
24,2383,台光電,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,907.49 且法人籌碼轉弱，先減碼三分之一。",77.8,71.6,48.9,85,100,可用,5685,5695,129.4,89.4,24.72,63.23,135.5,42.46,86.55,34,0.45,51,61,119,72,1006,1820,13,367.659,475.699,-1351.7830000000001,-1747.7640000000004,118.203,238.85500000000002,1233.14,1856.653,3,2,1322062425,-68.289,-140.745,42.82,279,406,-2420,,260.365,305.13300000000004,-2444.178,-3579.9009999999994,62.22,91.24,83.47,106.79,false,false,11.19,8.39,
25,3324,雙鴻,TPEX,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 984.06 且法人籌碼轉弱，先減碼三分之一。,67.7,71.5,58.2,85,100,可用,1050,1047.5,116.7,83.28,16.87,59.14,183.92,23.01,24.1,7.33,1.14,3,0,-1,-1,3,11,0,503.932,503.932,503.932,503.932,0.336,0.336,0.336,0.336,1,0,351120,88.092,88.092,29.44,,,,,415.504,415.504,415.504,415.504,60.32,81.44,76.17,91.96,false,false,8.4,8.81,20日累積後5日轉為調節；外資持股趨勢資料不足或期間有非市場異動
26,3264,欣銓,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 210.68 且法人籌碼轉弱，先減碼三分之一。,71,71.4,53.6,85,100,可用,219,218.75,52.26,31.9,29.05,52.52,88.08,4.39,28.66,5.3,1.91,16,-16,1525,1653,2149,1365,1658,928.776,928.776,928.776,928.776,1176,1176,1176,1176,1,0,258132000,130.968,130.968,35.83,,,,,-378.192,-378.192,-378.192,-378.192,54.27,81.54,71.8,101.03,false,false,5.45,8.42,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
27,7769,鴻勁,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 6,319.55 且法人籌碼轉弱，先減碼三分之一。",67,71.3,63.5,85,100,可用,6420,6470,100.83,93.16,49.13,33.36,287.37,56.14,65.56,20.12,1.02,30,-12,-99,-137,24,193,-133,63.233,2.3160000000000025,269.25300000000004,196.117,-18.301,-227.29999999999998,269.00300000000004,465.6770000000001,1,4,-1443355000,-3.037000000000001,5.916,19.35,41,212,174,,86.827,232.65299999999996,-5.6660000000000394,-299.539,51.41,66.65,69.68,60.57,false,true,1.89,-1.68,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎
28,2467,志聖,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 542.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.5,70.9,59.2,85,100,可用,563,561.5,132.73,87.05,26.06,44,119.58,7.16,53.09,5.3,1.03,8,0,-1,0,-61,-200,0,-307.051,173.21100000000004,50.697000000000024,1168.5330000000001,-0.018,-54.626000000000005,-111.10800000000003,-398.29,0,4,-29061032,7.761999999999996,-3.413000000000002,20.28,-234,280,-390,,-288.544,220.07500000000005,165.21800000000007,1418.5929999999998,54.29,83.3,70.43,109.04,false,false,6.38,8.9,投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
29,3088,艾訊,TPEX,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 132.64 且法人籌碼轉弱，先減碼三分之一。,61.5,70.5,71.6,85,100,可用,139.5,140.25,66.92,45.48,12.29,33.69,239.98,4.28,17.48,2.79,2.1,1,0,0,0,10,10,0,-500.122,-500.122,-500.122,-500.122,0,0,0,0,0,0,0,-46.063,-46.063,20.17,,,,,-454.059,-454.059,-454.059,-454.059,52.68,68.51,58.4,88.74,false,false,2.69,5.28,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
30,8016,矽創,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 291.44 且法人籌碼轉弱，先減碼三分之一。,70.9,70.4,67.1,85,100,完整,310,312.25,34.48,29.75,14.18,31.5,231.35,12.28,15.29,2.72,3.76,12,-8,-30,27,-141,-86,120,-108.931,663.2560000000001,1139.8930000000003,1058.8770000000002,-7.741,26.909000000000006,-140.861,-131.92,1,4,8234154,69.934,56.738,44.7,-92,507,950,,-86.628,566.413,1224.0160000000003,1202.2710000000006,55.51,76.17,68.89,90.75,false,false,4.16,5.98,ETF 1/3日已轉為減碼；20日趨勢尚未上彎
31,2527,宏璟,TWSE,建材營造,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 41.80，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.3,70.4,70.2,85,91,可用,46.25,46.25,30.49,1500.25,24.56,35.23,156,3.45,9.22,0.57,3.21,1,0,0,0,1,86,0,-371.871,-86.79499999999996,-864.4580000000001,1023.872,0,0,1,86,0,0,0,-16.122,4.977,43.77,-428,-159,-626,,-371.871,-70.67299999999999,-870.4349999999998,830.9830000000002,54.5,66.81,60.83,78.77,false,false,2.49,8.19,外資持股5/10日下降，且外資5日賣超
32,6605,帝寶,TWSE,汽車工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 134.85 且法人籌碼轉弱，先減碼三分之一。,65,70.4,66.5,85,91,可用,138.5,137.75,24.28,0.01,18.3,36.89,129.82,4.41,10.38,1.11,4.69,1,0,0,0,0,3,0,299.152,53.462999999999965,559.8269999999999,1391.63,0,0,5,9,0,0,0,-11.163,-22.663,14.33,304,115,795,,296.204,64.626,577.49,1391.383,56.58,74.37,70.88,81.37,false,false,2.65,1.84,
33,2428,興勤,TWSE,電子零組件業,等待確認,降低部位,停止加碼；反彈未站回恢復區時分批減碼,每個交易日收盤後，確認是否站回恢復區,已有部位先停止加碼。反彈若仍未站回 251.35，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,65.5,70.3,74.2,85,100,完整,252.5,251.25,48.36,24.42,22.64,36.2,299.37,7.55,16.45,2.51,2.55,3,0,0,122,122,82,122,-49.547,-232.44300000000004,-143.73200000000008,500.11999999999995,0.324,122.324,122.324,382.324,2,0,28318006,116.21600000000001,92.739,18.78,-150,-471,-657,,-161.353,-470.98299999999995,-358.7950000000001,78.08599999999996,51.91,79.64,64.89,109.14,false,false,4.26,10.5,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足
34,6139,亞翔,TWSE,其他電子業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 788.49，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,68.7,70.2,54.1,85,91,可用,814,812.5,62.28,68.37,17.21,65.29,145.77,9.45,22.54,8.74,2.83,20,97,142,33,901,2294,49,421.174,-625.268,-1264.1360000000002,-7703.187,97.179,-119.221,653.466,1841.266,2,3,-96807452,228.525,404.75100000000003,24.01,252,-1196,-2293,,299.623,-734.5720000000001,-2322.353,-9730.901,51.71,79.46,69.95,98.49,false,false,2.04,1.75,投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
35,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 740.14 且法人籌碼轉弱，先減碼三分之一。,68.7,70.1,60.6,85,91,可用,853,854,53.33,40.88,5.71,52.83,148.3,13.19,14.99,2.17,5.01,43,16,247,277,1814,1979,-481,1405.214,5097.705,12128.928,23024.236999999994,93.702,-443.504,500.905,-1110.4719999999998,3,2,-372099856,16.055000000000003,623.479,38.03,1130,5105,11690,,1302.177,5525.154,11004.544,22190.469999999998,66.94,82.68,79.12,89.81,true,false,8.28,1.79,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識不足
