排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
1,2855,統一證,TWSE,金融保險業,可開始承接,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 51.84 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,74.8,78.4,72,85,100,可用,56.9,,109.88,217.4,,87.34,112.56,6.96,5.91,1.9,3.71,12,-37,384,2389,9703,15979,207,2573.748,12990.983,16176.667000000001,24461.044,-37,2394.816,9702.044999999998,16192.744999999999,4,1,136265030,0,0,7.61,2490,12161,8381,,2610.748,10596.167,6474.621999999999,8269.298999999999,75.63,76.61,76.34,77.14,true,false,9.76,10.49,
2,6770,力積電,TWSE,半導體業,可開始承接,符合加碼條件,add,只在回測承接區且法人未轉弱時分2–3批,回測時與每個交易日收盤後,已有部位可續抱；回測20日EMA約 70.85 且ETF、外資與投信未轉弱時，才考慮下一批。,未觸發明確減碼訊號,80.7,77.7,68.1,85,100,可用,71.8,,76.19,47.08,58.03,34.6,495.94,4.08,23.93,2.63,,13,-27,3863,4284,4249,4074,0,9321.878,156010.54200000002,87715.467,189288.403,-26.527,4273.5740000000005,4290.5740000000005,11541.574,3,2,306842613,14052.231,10169.346000000001,16.31,3005,143983,46504,,8722.658,137684.737,73255.54699999999,164713.745,52.64,63.4,56.74,76.71,true,false,1.35,7.32,
3,2851,中再保,TWSE,金融保險業,可開始承接,符合加碼條件,add,只在回測承接區且法人未轉弱時分2–3批,回測時與每個交易日收盤後,已有部位可續抱；回測20日EMA約 45.73 且ETF、外資與投信未轉弱時，才考慮下一批。,未觸發明確減碼訊號,73.2,70.1,67.5,85,100,完整,47.4,,-31.48,75.57,,59.8,,7.91,4.49,1.44,4.64,4,0,0,208,1471,2302,208,-896.603,2779.885,6297.937000000001,10422.369,0,208,1471,2302,1,0,9859200,-471.56399999999996,-498.071,10.86,-672,3175,5577,,-756.282,3043.449,5325.007999999999,8801.657,62.32,74.79,70.49,83.4,false,false,3.66,1.94,ETF加碼金額或跨基金共識尚未同時成立
4,3005,神基,TWSE,電腦及週邊設備業,可開始承接,符合加碼條件,add,只在回測承接區且法人未轉弱時分2–3批,回測時與每個交易日收盤後,已有部位可續抱；回測20日EMA約 116.28 且ETF、外資與投信未轉弱時，才考慮下一批。,未觸發明確減碼訊號,72.1,69.9,64.1,85,100,完整,118.5,,18.39,9.96,15.34,44.17,195.75,4.27,14.07,2.9,5.73,14,335,707,1039,1272,963,0,-332.217,3446.05,5529.488,5672.879000000001,334.946,1184.901,1381.0900000000001,1328.2490000000003,5,0,140410769,186.188,69.98499999999997,15.32,-685,945,3177,,-691.597,2074.9610000000002,4078.413,4483.711,58.56,78.07,69.64,94.94,false,false,1.91,3.04,
5,3014,聯陽,TWSE,半導體業,可開始承接,符合加碼條件,add,只在回測承接區且法人未轉弱時分2–3批,回測時與每個交易日收盤後,已有部位可續抱；回測20日EMA約 133.15 且ETF、外資與投信未轉弱時，才考慮下一批。,未觸發明確減碼訊號,72.5,69.9,67.3,85,100,可用,139,,5.33,0.16,28.48,33.51,218.05,5.88,14.04,3.14,6.12,11,138,220,251,304,356,0,1410.402,3319.0009999999993,4114.990999999999,3076.691999999999,137.416,250.49900000000002,304.101,357.262,5,0,34819361,25.092,21.106,20.95,1269,2829,3531,,1292.908,3043.4100000000003,3789.7840000000006,2728.5110000000004,66.12,75.67,70.58,85.85,false,false,4.4,6.51,ETF加碼金額或跨基金共識尚未同時成立
6,8299,群聯,TPEX,半導體業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 2,059.69 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,77.3,84.1,72.8,85,100,可用,2185,,376.52,278.99,37.86,47.31,257.91,187.43,10.01,4.73,1.06,20,-11,86,363,-415,-562,-4,1699.926,1699.926,1699.926,2238.926,187.694,187.694,187.694,-23.30600000000001,1,0,410111390,-76.868,-76.868,44.53,,,,,1589.1,1589.1,1589.1,2465.1,59.79,68.51,52.14,101.26,true,false,6.08,13.8,主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
7,4967,十銓,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 265.70 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.1,80.1,72.6,85,100,完整,272,,275.06,87.02,35.94,50.67,191.64,53.44,4.04,2.07,3.17,3,0,0,0,0,235,0,-356.123,1055.077,-610.2769999999999,2899.156,0,-0.4,-0.4,234.6,0,1,-108800,20.471000000000004,-157.154,12.02,-359,1332,-198,,-333.601,1035.0059999999999,-452.7230000000002,2994.241,50.33,38.78,37.95,40.45,true,false,-0.48,2.26,當下除權息調整價未守20日EMA
8,2408,南亞科,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 465.35 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,77.3,79.8,82.1,85,100,可用,497,,560.85,638.19,69.08,16.78,691.01,23.38,19.29,5.32,0.27,38,103,3790,4792,4689,2462,2087,-23703.192,18446.287,-24130.163999999997,-14887.199999999997,-103.066,5213.362,-527.9609999999999,-4426.075,3,2,2591040914,750.7599999999999,-879.931,16.06,-20122,15067,-25518,,-22444.77,12482.165,-22722.272,-6465.497000000003,50,51.5,44.42,65.66,true,false,-0.8,6.77,20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
9,3006,晶豪科,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 256.82，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,70.1,79.8,75.2,85,100,可用,278.5,,605.24,324.38,44.44,36.84,267.13,27.58,8.78,4.17,0.36,8,20,502,532,513,688,0,-3262.574,-2214.700999999999,-9833.952999999998,-12913.512999999999,20,535,555,729,4,0,148997500,408.66800000000006,25.765000000000043,39.37,-3007,-1865,-8555,,-3105.366,-3158.3690000000006,-10414.718000000003,-14286.173000000003,51.27,34.67,37.95,28.11,false,false,-0.37,5.49,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立；借券賣出與借券賣出餘額壓力升高
10,2605,新興,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 34.41 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.8,79.3,82.2,85,100,完整,37.1,,58.75,38.72,33.49,26.88,212.23,3.67,7.57,1.12,2.7,1,0,0,0,0,0,0,96.001,12276.953000000001,11058.082000000002,13203.076000000003,0,-44,-172,-178,0,1,-1632400,3913.74,3511.2389999999996,49.97,11,8430,7742,,-3,8407.213,7718.842999999999,9588.741999999998,58.64,51.4,45.69,62.82,true,true,3.17,5.85,20日趨勢尚未上彎；單季稅前獲利對營業外貢獻依賴偏高
11,7749,意騰-KY,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 374.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,67,77.5,80.4,85,100,完整,380,,60.5,60.27,36.17,17.76,499.02,7.57,26.28,4.77,2.37,1,0,0,0,1,6,0,24.907,-21.354999999999997,-97.60499999999999,-91.67599999999999,0,0,1,6,0,0,0,5.861,-4.885,22.57,21,-36,-273,,22.651,-27.215999999999994,-93.72,-91.299,60.14,79.29,62.56,112.76,false,false,5.17,7.8,外資持股5/10日下降，且外資5日賣超
12,2637,慧洋-KY,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 90.79 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.8,76.5,69.1,85,100,可用,100.5,,34.96,35.38,33.36,41.18,92.13,4.1,11.18,1.51,3.48,9,0,-313,-995,442,1083,-25,77.943,3507.756,8167.013999999999,12422.193,0,-873.279,3030.161,3877.161,1,3,-87764539,40.767,60.620999999999995,28.53,79,4323,4998,,78.011,4340.268,5076.232,8448.576000000001,57.9,60.54,61,59.63,false,true,2.04,3.72,20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣
13,2376,技嘉,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 346.19 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,81.8,76.4,52.7,85,100,可用,366.5,,98.43,55.23,6.23,74.46,144.47,17.73,13.72,3.69,3.27,30,-7,219,2796,4786,7823,7,452.232,2367.3819999999996,-2895.7700000000004,-4706.437000000001,-6.446,2772.237,4501.571000000001,4257.662000000001,4,1,1016024861,217.529,31.033999999999992,22.76,2855,2250,-2941,,657.464,-622.384,-7428.375,-8093.322,58.63,58.86,45.77,85.03,false,false,3.33,6.85,
14,2330,台積電,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,384.44 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,74.9,76.3,68.6,85,100,可用,2460,,53.32,39.26,59.29,30.94,245.76,49.33,28.52,9.92,0.89,69,28,-326,33,-568,-11127,-228,-4267.744,5078.293000000001,-23316.614,-1539.3870000000024,-405.634,914.326,600.666,-3130.303,3,2,2249241960,3714.805,3805.615999999999,69.19,-6914,-6241,-27376,,-4329.504,449.16200000000026,-27722.896,-3239.8459999999977,56.31,58.27,46.91,80.98,true,false,1.48,3.14,主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
15,9945,潤泰新,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.59 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.8,76.1,75.1,85,100,完整,28.95,,37.99,34.41,20.1,34.7,158.5,3.7,5.06,0.51,3.8,5,0,699,2154,2180,-602,0,870.248,7774.397000000001,12242.403,2587.263000000001,0,2144,2170,-612,4,0,62068800,1250.924,1330.2330000000002,8.52,1142,4781,8762,,864.389,4379.473,8742.17,1647.8629999999994,58.39,66.31,57.85,83.25,false,false,1.91,3.58,20日趨勢尚未上彎；ETF加碼金額或跨基金共識尚未同時成立；單季稅前獲利對營業外貢獻依賴偏高
16,3167,大量,TWSE,電機機械,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 758.25，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,77.2,74.9,50.7,85,100,完整,864,,152.98,135.15,24.48,64.49,143.75,9.26,60.59,18.01,0.45,4,0,0,150,300,314,150,271.211,-1453.6689999999999,-3045.0339999999997,1879.7320000000004,44,344,326,749,4,1,297216000,9.013,1.0619999999999976,10.74,407,-399,-3230,,248.466,-1806.6819999999998,-3372.096,1361,57.87,40.76,38.42,45.42,true,false,7.17,9.09,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識尚未同時成立；借券賣出與借券賣出餘額壓力升高
17,2606,裕民,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 70.83 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.3,74.8,68.2,85,100,可用,76.7,,18.16,25.1,28.58,55.87,161.86,3.51,11.31,1.61,3.65,7,0,-50,963,1321,1137,0,-323.828,987.948,2960.978,7394.357,0,1018,1504,673,3,1,78080600,202.67000000000002,-244.72099999999995,24.62,-365,-194,1633,,-295.556,-232.72199999999998,1701.699,7258.262,56.64,39.13,41.4,34.59,false,false,1.46,2.82,ETF加碼金額或跨基金共識尚未同時成立
18,6206,飛捷,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 135.81 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,68.1,74.8,78.9,85,100,完整,140.5,,62.18,30.08,29.65,29.6,275.95,5.93,15.52,3.83,3.91,7,0,-1,-1,309,291,0,-56.119,464.38599999999997,1364.87,1331.317,0,-1.3679999999999999,566.48,547.48,0,2,-192204,136.144,110.977,19.99,-38,409,747,,-36.394,329.61,687.413,865.916,52.75,73.65,65.4,90.15,false,false,1.29,2.55,20日累積後5日轉為調節；20日趨勢尚未上彎
19,2059,川湖,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 11,061.50，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",外資持股5/10日下降且外資5日賣超,74.3,74.6,70.5,85,100,可用,12670,,344.42,163.96,77.05,28.35,356.12,110.96,69.85,35.77,0.4,35,16,19,44,14,-129,47,-41.093,-350.46199999999993,-403.24399999999997,-561.705,23.96,167.351,67.36399999999999,-480.185,5,0,2120337170,-17.769,-55.381,23.2,-47,-465,-407,,-68.958,-500.044,-415.227,-99.46299999999997,52.26,48.05,32.68,78.8,false,false,0.22,8.15,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
20,1815,富喬,TPEX,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 104.06 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,70.3,74.2,67.3,85,100,可用,122,,79.21,51.2,23.66,36.17,273.98,2.24,35.36,5.21,0.82,4,0,59,91,165,582,0,-7525.774,-7525.774,-7525.774,65835.226,0,0,0,3433,0,0,0,301.9,301.9,26.43,,,,,-7827.674,-7827.674,-7827.674,62990.326,58.63,43.53,41.22,48.16,true,false,5.12,6.55,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱；ETF加碼金額或跨基金共識尚未同時成立
21,2027,大成鋼,TWSE,鋼鐵工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 46.03 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.6,74.1,71.5,85,100,完整,46.5,,46.09,34.23,19.7,43.68,295.53,3.1,9.17,1.37,3.23,10,-34,-56,3447,9844,23324,-59,310.886,5629.255,6211.808,6293.4479999999985,-34,3932.755,8190.755000000001,22580.755,3,2,182873108,307.769,-1326.854,25.25,279,1415,-609,,278.507,1388.731,-652.0930000000003,-14938.703000000001,44.93,36.07,30.84,46.53,false,false,-2.13,3.33,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識尚未同時成立
22,3017,奇鋐,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,965.45 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,77.9,74.1,47.8,85,100,可用,3390,,54.34,76.1,25.97,68.07,126.07,44.54,45.19,24.12,0.62,49,-6,-25,94,70,224,131,-194.291,-302.003,196.85799999999998,2311.826,-7.356,173.812,4.2810000000000175,1973.163,4,1,589222680,274.257,137.328,54.31,41,-117,373,,-217.267,-750.0720000000001,55.24899999999988,84.53999999999996,57.29,61.24,48.98,85.76,true,false,3.75,8.83,ETF 1/3日已轉為減碼
23,3044,健鼎,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 474.38 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,74.7,73.7,60,85,100,可用,539,,65.48,38.72,20.58,48.8,162.21,13.02,23.09,5.08,2.36,23,-10,-156,199,745,1060,0,1473.063,1355.2600000000004,1779.7700000000004,2252.1950000000006,70,485.678,773.518,1202.883,2,3,261780442,-46.504999999999995,-126.24600000000001,48.57,1378,982,1131,,1459.888,916.087,1132.498,1324.2060000000001,67.38,77.3,69.68,92.53,true,false,7.93,9.89,ETF 1/3日已轉為減碼
24,2603,長榮,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 224.25 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.4,73.6,67.4,85,100,可用,242.5,,48.64,9.78,14.77,39.75,138.81,11.24,9.62,0.94,6.6,31,968,992,4531,10410,13892,0,681.947,9256.002,14116.194,15689.927999999998,975.211,5048.201,13462.696,11824.498,4,1,1224188743,1254.6950000000002,1220.2570000000003,25.97,-400,-4163,-9460,,-419.237,2953.1059999999998,-566.759,3639.727999999999,60.49,79.05,72.66,91.82,false,false,2.85,3.85,ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎
25,2495,普安,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 39.42 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.4,73.2,70.1,85,100,完整,38.45,,106.21,53.01,14.2,42.69,215.77,0.61,18.94,2.32,2.08,2,0,0,0,60,170,0,-617.761,185.75100000000003,470.30600000000004,595.9680000000001,0,0,60,170,0,0,0,10.742,-58.78699999999999,8.39,-522,371,713,,-618.8,175.00900000000001,469.093,549.296,52.88,56.77,50.08,70.15,false,false,1.81,5.49,
26,2476,鉅祥,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 120.83 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.6,72.9,72.2,85,100,完整,123.5,,41.04,39.81,19.32,27.64,314.36,2.98,20.08,2.97,2.4,2,0,0,0,0,-235,0,58.134,919.1659999999999,695.909,1878.533,0,0,0,-235,0,0,0,526.404,739.3989999999999,8.04,-26,481,481,,-32.812,392.762,-43.48999999999995,80.11599999999999,54.33,66.79,51.76,96.85,false,false,1.78,5.56,
27,2382,廣達,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 335.09 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,73,72.2,47.4,85,100,可用,342,,177.45,102.63,3.1,87.6,112.75,12.93,14.9,5.41,4.56,48,1686,8422,15264,16795,21869,0,-311.029,11850.747,25148.559,44370.766,1593.253,15198.823999999999,15774.069999999998,22315.274999999998,5,0,5197997808,1445.498,1088.4250000000002,23.6,-8666,-12300,2590,,-2045.014,-4793.575,8286.064,20272.475,54.7,68.21,60.32,83.97,false,false,1.39,2.7,外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
28,3702,大聯大,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 109.55 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.9,72.1,50.4,85,100,可用,113,,80.46,62.39,2.64,83.99,119.79,8.42,9.67,2.03,3.22,26,1164,2402,2439,1871,5237,-1182,1191.978,6990.674,13995.184,6709.317999999999,1164,2772.5319999999997,1550.5319999999997,3752.5319999999997,3,2,313296116,-49.785,-1484.717,34.19,89,4363,14258,,185.85,4267.927,13929.369,7709.205000000002,57.6,83.21,80.11,89.42,false,false,3.8,5.61,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識尚未同時成立
29,3653,健策,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,870.84 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,74.8,72,64.4,85,100,可用,5830,,90.9,42.93,35.34,28.69,256.61,25.33,131.57,36.28,0.37,39,-6,-3,-10,153,56,-19,-118.729,144.941,552.895,571.466,85.937,119.172,571.5319999999999,180.4999999999999,3,2,694772760,-32.814,-68.612,26.39,-183,97,72,,-200.281,58.582999999999984,49.97499999999998,445.8299999999999,60.05,56.52,44.7,80.17,true,false,5.7,9.79,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股尚未完成5／10日可比核對或期間有非市場異動；此項不給分，不解讀為轉弱
30,4916,事欣科,TWSE,電腦及週邊設備業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 99.54 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,69.2,71.9,65.8,85,100,完整,103.5,,82.96,61.85,9.14,32.64,257.18,5.45,15.85,3.55,0.48,1,0,0,0,0,0,0,233.161,1468.742,1356.5359999999998,370.97299999999984,0,0,0,0,0,0,0,237.36100000000002,199.60700000000003,3.37,194,1313,1452,,191.995,1231.381,1156.929,302.8820000000002,57.37,67.85,50.94,101.67,false,false,3.98,12.13,單季稅前獲利對營業外貢獻依賴偏高
31,6505,台塑化,TWSE,油電燃氣業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 73.80 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.7,71.9,68.5,85,100,完整,87.2,,50.29,16.72,13.74,16.6,520.61,4.32,15.14,1.71,1.38,10,99,-69,3916,7226,6958,1594,-1314.513,9016.244,6364.9169999999995,-63.681000000000495,1594.167,9774.498,21534.445,22706.023,4,1,852336226,368.01700000000005,496.086,6.75,-2773,569,-14740,,-2869.872,-1126.2709999999997,-15665.614,-23746.342999999993,63.44,66.97,64.11,72.71,true,false,7.04,5.19,
32,7610,聯友金屬-創,TWSE,綠能環保,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；外資偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 1,812.50 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；外資偏弱，先觀察,63,71.7,64.4,85,100,完整,1905,,852.63,563.52,63.23,52.41,289.5,25.37,54.68,29.7,0.13,1,0,11,11,11,11,0,77.754,-760.057,-1079.976,-581.4960000000001,0,11,11,11,1,0,20955000,0.4869999999999998,1.6219999999999999,19.34,-56,-482,-743,,78.334,-771.5440000000001,-1092.598,-582.797,54.83,49.68,47.3,54.44,true,false,5.1,15.11,外資持股5/10日下降，且外資5日賣超；高波動且5日漲幅過大
33,6531,愛普*,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 904.84 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,72.9,71.6,66.7,85,100,可用,934,,150.82,109.13,29.44,24.47,373.6,8.33,53.86,12.12,0.75,19,4,63,52,693,1465,63,-105.75,355.87500000000006,2220.6000000000004,2494.1820000000002,4,-70,1481,3223.2960000000003,3,2,-65380000,27.069000000000003,16.238000000000007,33.35,-110,452,814,,-108.07,398.80600000000004,723.3620000000001,-782.221,50.73,32.36,36.87,23.34,false,false,-0.11,4.94,當下除權息調整價未守20日EMA
34,1808,潤隆,TWSE,建材營造,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 33.39 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,64.3,71.4,56.1,85,100,完整,35,,33032.93,13849.62,22.07,73.55,166.02,2.52,8.27,2.26,4.29,2,0,0,0,-126,1033,0,-201.35,3089.7040000000006,312.5070000000008,-2703.083999999999,0,0,885,2044,0,0,0,164,227,4.19,-1640,923,-999,,-259.35,2925.7040000000006,-799.4929999999993,-5205.083999999999,53.67,51.68,43.61,67.83,false,false,1.29,6.06,20日趨勢尚未上彎；2日內除權息，等待價格重置
35,2347,聯強,TWSE,電子通路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.53 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,66.9,71.4,55.5,85,100,可用,89.9,,122.02,89.66,2.49,70.33,142.57,4.12,12.3,1.73,4.67,23,225,219,-609,2424,3690,-14,210.624,869.21,2142.7729999999997,3999.1279999999997,225,-249.16700000000003,1743.512,2828.612,3,2,-22400113,155.70799999999997,205.71499999999997,29.87,123,1061,285,,75.627,962.6690000000001,193.54600000000005,1440.15,54.54,72.44,73.36,70.61,true,true,1.06,1.58,20日累積後5日轉為調節；主動ETF 5日轉為減碼
