排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,1808,潤隆,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.99 且法人籌碼轉弱，先減碼三分之一。,69.9,73.1,54.5,85,100,完整,35.7,35.65,3460.15,13488.27,22.07,73.55,166.02,2.52,8.44,2.31,4.2,1,0,0,0,-14,-14,0,-1544.68,3512.647,4383.971,5476.291999999999,0,0,-13.962,-13.962,0,0,0,300,333,4.77,-1524,1677,1004,,-1522.276,3212.647,4064.933,4916.254,65.21,75.95,75.46,76.93,false,false,6.98,8.18,
12,3135,凌航,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 168.70 且法人籌碼轉弱，先減碼三分之一。,62.4,72.9,62.4,85,85,完整,177,179.5,204.32,247.31,20.31,53.77,264.03,20.87,7.64,3.69,2.11,1,-30,288,288,288,288,-30,-159.406,310.17899999999986,771.0119999999998,-198.8260000000001,-30,288,288,288,1,1,50976000,23.843000000000004,-28.237,2.47,-186,-60,460,,-149.375,-1.6639999999999304,511.249,-526.433,56.38,65.64,50.44,96.03,true,false,7.08,6.31,主動ETF 5日轉為減碼
13,6177,達麗,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.06 且法人籌碼轉弱，先減碼三分之一。,60.5,72.4,65.8,85,100,完整,47.2,47.4,470.04,637.82,35.66,73.72,132.76,5.03,5.2,1.86,6.36,2,0,0,0,-7,-32,0,-329.348,3100.089,-349.1830000000002,-1525.6989999999998,0,0,-6.963,-31.965000000000003,0,0,0,270.94,460.003,6.62,-584,2099,-1684,,-394.348,2829.149,-802.2230000000001,-2067.959,47.04,43.67,49.68,31.65,false,true,-1.09,-2.98,20日趨勢尚未上彎；當下除權息調整價未守20日EMA
14,3706,神達,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 89.08 且法人籌碼轉弱，先減碼三分之一。,73.4,72,58.1,85,100,完整,92.1,93,49.73,45.52,3.96,56.75,189.14,2.58,16.45,1.6,4.34,15,1197,1258,3436,3619,5344,1314,4581.627,2179.597,16927.218,42171.562999999995,1197,3425,3607.503,5364.503000000001,4,1,315442500,2376.142,2985.196,9.72,3152,-4814,2737,,3241.595,-3621.545,10334.518999999998,33995.878,54.72,39.3,42.55,32.81,false,false,1.46,0,20日趨勢尚未上彎
15,6446,藥華藥,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,164.14 且法人籌碼轉弱，先減碼三分之一。",69.3,71.7,68.9,85,100,可用,1475,1620,92.59,77.46,43.77,16.54,527.8,11.35,72.23,14.97,0.17,20,-1,-2,303,215,331,-368,111.336,-1.174000000000035,1234.9830000000002,1225.9850000000001,-1,299.772,447.89,616.566,1,3,442163700,35.628,51.659,24.97,195,-405,-421,,87.897,-336.57400000000007,735.434,606.978,63.59,55.26,59.86,46.07,false,false,9.81,4.61,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大；ETF加碼金額或跨基金共識不足
16,2395,研華,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 564.67，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,71.9,70.9,59.1,85,100,可用,658,660,87.58,40.26,19.04,40.5,171.12,9.05,41.67,10.33,1.7,34,-1,275,1842,1806,2152,1054,236.73,27.001000000000033,1440.4850000000001,3578.4829999999997,-7.085,2086.296,2240.0539999999996,2320.6109999999994,3,2,1372782768,-50.22999999999998,-310.075,35.42,252,-2511,-411,,256.14,-2009.065,-489.4940000000001,1193.2079999999994,58.84,39.47,56.98,4.46,false,true,2.93,-2.37,外資持股5/10日下降，且外資5日賣超
17,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 785.07 且法人籌碼轉弱，先減碼三分之一。,68.8,70.2,56.4,85,100,可用,923,936,53.33,40.88,7.05,62.01,128,38.83,13.49,2.27,4.55,43,-26,-74,323,458,2412,192,376.243,244.48000000000002,10249.41,22028.012000000002,-27.124,356.59400000000005,714.9460000000001,1165.273,2,3,329136262,-196.26999999999998,-33.57999999999999,39.1,813,-585,9044,,366.408,84.15600000000006,9568.044,20052.791,63.28,53.27,60.61,38.59,false,false,6.59,-1.6,ETF 1/3日已轉為減碼
18,4766,南寶,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 340.69 且法人籌碼轉弱，先減碼三分之一。,69.1,70.2,59.2,85,100,完整,353.5,351.75,20.76,11.03,16.69,49.05,191.73,13.82,15.08,3.01,5.09,5,0,0,0,-2,-40,0,61.642,428.04900000000004,335.06200000000007,542.835,0,-1,-2.433,-38.433,0,1,-353500,8.715,1.783999999999999,15.76,24,362,296,,49.893,420.334,335.711,516.6610000000001,63.79,82.21,75.81,95.02,true,false,4.91,6.48,
19,6672,騰輝電子-KY,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 241.10 且法人籌碼轉弱，先減碼三分之一。,72.5,69.8,65.9,85,100,完整,259,255,90.82,42.48,14.55,29.42,311.02,4.75,39.12,4.4,1.29,2,0,140,545,544,546,546,-201.266,1097.806,1450.7060000000001,1262.4700000000003,0,545,544,546,3,0,141155000,-179.968,33.71000000000001,20.61,23,540,343,,-162.737,732.774,872.996,643.5830000000002,51.91,53.62,72.62,15.63,false,true,0.53,-8.48,當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
20,7750,新代,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,188.96，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",66.9,69.6,60.7,85,100,完整,2140,2250,202.65,95.42,27.76,45.28,228.69,42.53,36.78,11.41,0.75,5,0,0,108,107,229,108,6.048,-244.818,-339.654,-79.26599999999998,0,296,295.64,440.64,2,1,633440000,9.509,1.8609999999999998,17.06,14,-499,-574,,11.131,-550.3269999999999,-637.1549999999999,-522.0369999999998,44.33,31.91,51.88,-8.03,false,true,-6.56,-11.02,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
21,2542,興富發,TWSE,建材營造,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 44.16，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.3,69.4,53.5,85,100,可用,48.3,48,196.59,404.28,24.76,77.72,140.2,2.45,11.18,2.06,8.28,10,121,142,1237,6348,8426,0,-818.049,25730.163999999997,40717.18199999999,45884.157999999996,111,1071,6182.051,8277.051,4,1,51729300,163.406,455.539,8.67,-1113,8039,15084,,-899.015,24495.758,34079.592,34814.626,72.83,91.52,92.39,89.77,false,true,4.75,3.21,KD高檔死亡交叉，等待動能確認；ETF加碼金額或跨基金共識不足
22,3653,健策,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 4,056.73，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",74.5,69.3,64.4,85,100,可用,5155,5030,90.96,35.95,35.34,28.69,256.61,25.33,116.34,32.08,0.42,38,41,122,480,334,1182,665,555.425,2175.455,2370.663,2942.2090000000003,-4.748,918.617,820.8050000000001,3416.1420000000003,4,1,4735470635,-141.374,48.44800000000001,26.17,526,1413,1357,,556.61,1398.212,1501.41,-630.027,63.56,83.8,88.21,74.99,false,true,11.59,-3.46,KD高檔死亡交叉，等待動能確認
23,5534,長虹,TWSE,建材營造,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 78.91，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,71.1,69,62.1,85,100,完整,80.2,76.8,269.79,63.45,17.45,56.25,185.49,1.05,14.17,1.19,6.31,2,313,313,313,329,613,313,70.419,559.9879999999999,789.2660000000001,129.02100000000002,313,313,329,463,1,0,25102600,293.39000000000004,413.778,9.05,-509,-522,-505,,-508.9,-46.402000000000044,46.48799999999994,-893.7180000000001,57.54,68.61,68.14,69.54,false,false,1.26,1.01,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；2日內除權息，等待價格重置；ETF加碼金額或跨基金共識不足
24,2603,長榮,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 211.75 且法人籌碼轉弱，先減碼三分之一。,68.7,68.9,66.2,85,100,可用,250.5,255,43.07,4.21,14.77,39.75,138.81,11.24,9.93,0.97,6.39,31,4,986,830,1950,5333,25,9807.376,57038.289,98990.26299999999,123933.97599999998,12.801,873.3820000000001,3088.6119999999996,4704.42,4,1,218782191,-416.995,1311.713,26.14,9109,52259,85071,,9343.268,56581.902,94589.938,117261.91,81.36,90.69,90.24,91.57,false,false,11.67,8.21,短線過熱或乖離過大
25,2845,遠東銀,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 13.13 且法人籌碼轉弱，先減碼三分之一。,72.1,68.8,62.2,85,91,可用,13.6,13.65,5.43,15.28,,92.01,,0.25,15.45,0.93,4.63,8,1523,4710,5057,4929,6981,4366,-51.009,8955.101999999999,23833.239999999998,41468.394,1523,5039,4910.858,6962.858,4,0,68530400,1433,2387,9.74,-1861,-6861,7590,,-2364.009,2483.102,16535.381999999998,32627.018,60.9,79.24,67.61,102.49,false,false,1.61,0,ETF加碼金額或跨基金共識不足
26,3515,華擎,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 218.65 且法人籌碼轉弱，先減碼三分之一。,62.4,68.7,60.6,85,100,完整,221,223.5,131.35,18.86,8.04,52.42,174.78,7.1,14.28,2.35,4.98,3,0,0,0,0,-2,0,113.094,-365.408,1029.293,1049.734,0,0,0,-1.3130000000000002,0,0,0,28.649999999999995,95.65499999999997,8.45,118,-834,447,,114.517,-394.058,933.6380000000001,978.4650000000001,54.58,38,48.77,16.46,false,false,2.24,0.23,
27,3617,碩天,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 223.88 且法人籌碼轉弱，先減碼三分之一。,66.1,68.6,73.1,85,100,完整,257.5,254,13.58,9.64,22.32,36.99,273.56,11.12,12.34,2.47,3.86,4,0,161,603,603,609,603,-166.86,-317.1160000000001,1147.121,1916.4030000000002,0,603,603,608.502,3,0,155272500,-10.725000000000001,55.147000000000006,9.8,-158,-935,334,,-163.049,-909.3910000000001,488.97399999999993,1265.53,66.71,77.76,80.67,71.95,false,false,7.16,-0.96,ETF加碼金額或跨基金共識不足
28,1402,遠東新,TWSE,紡織纖維,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.60 且法人籌碼轉弱，先減碼三分之一。,74.6,68.5,48.7,85,100,完整,29.45,29.3,20.58,7.41,7.75,54.39,100.03,1.15,15.26,0.68,4.24,14,28,226,1372,3532,156,0,-98.599,65116.776999999995,86408.01999999999,150093.454,9128,27136.705,29296.95,26023.501000000004,5,0,799175962,-23.86099999999992,-146.34499999999989,17.37,-7510,36978,53152,,-8518.631,38003.933,57257.41499999999,124789.81499999996,63.85,80.49,76.78,87.91,false,false,5.2,6.9,ETF加碼金額或跨基金共識不足
29,5871,中租-KY,TWSE,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 112.79 且法人籌碼轉弱，先減碼三分之一。,68.2,68.3,60.9,85,88,可用,115.5,115,6.82,-0.78,30.94,79.13,112.36,3.26,10.81,1.13,5.19,30,8,1,50,-1109,2209,0,2274.957,10610.52,9434.231,18585.892,8,42,-365.921,-990.9970000000003,3,2,4851000,-774.677,-702.4860000000001,45.14,1934,6369,17883,,2386.023,11343.197,10502.638,20921.796000000002,55.9,62.7,47.82,92.44,true,false,2.48,6.45,累計營收負成長且當月改善不足；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
30,1714,和桐,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15.34 且法人籌碼轉弱，先減碼三分之一。,63.7,68.2,65.2,85,100,完整,16.65,16.6,77.38,61.22,11.49,29.6,335.99,0.89,14.11,1.23,1.08,2,0,0,-17,62,1788,-2,-864.384,424.78499999999985,4685.486999999999,-17675.742,0,-17,62,1788,1,1,-283050,-308.23900000000003,-196.57799999999997,16.76,-169,648,2677,,-610.796,750.0239999999994,4820.065,-19481.906000000003,53.67,54.09,65.55,31.18,false,false,2.13,-2.92,20日累積後5日轉為調節；主動ETF 5日轉為減碼
31,3081,聯亞,TPEX,通信網路業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,167.79 且法人籌碼轉弱，先減碼三分之一。",65.7,68.1,68.1,85,100,可用,2765,2735,176.54,120.95,44.5,24.1,288.03,7.75,237.95,54.21,0.14,18,27,145,319,870,967,310,-244.588,-244.588,-244.588,-244.588,-25.188,-25.188,-25.188,-25.188,0,1,-69644820,90.094,90.094,19.19,,,,,-309.494,-309.494,-309.494,-309.494,61.42,63.91,71.14,49.44,false,false,12.67,-0.9,外資持股趨勢資料不足或期間有非市場異動
32,1795,美時,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 194.74 且法人籌碼轉弱，先減碼三分之一。,66.2,67.6,52.6,85,100,完整,196,214,3.94,67.97,24.59,77.62,146.44,4.65,13.85,2.15,1.38,2,0,0,0,-2,-155,0,-366.219,988.0419999999999,405.5369999999999,2772.509,0,-2,-4.119,-149.119,0,1,-392000,97.823,32.869,52.4,-407,981,-421,,-342.834,892.2189999999999,376.787,2950.8800000000006,57.91,69.4,60.75,86.71,true,false,3.64,6.81,短線過熱或乖離過大
33,2059,川湖,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 9,080.52，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",63.5,67.6,69.8,85,100,可用,14410,15130,355.52,136.58,77.05,28.35,356.12,110.96,79.44,40.68,0.35,37,26,38,99,46,190,86,118.636,380.727,263.644,593.506,85.64,529.158,446.64900000000006,1064.6480000000001,5,0,7625166780,19.432,38.742,23.32,31,-308,-291,,36.571,-167.863,-221.74699999999999,-541.6089999999999,75.82,73.5,78.92,62.65,false,false,22.06,4.8,外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大
34,5904,寶雅*,TPEX,居家生活,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 68.93 且法人籌碼轉弱，先減碼三分之一。,63,67.5,52.2,85,100,可用,75.9,76.5,19.22,14.47,16.38,78.94,111.99,17.45,22.32,1.11,3.36,9,-261,-641,-641,568,8894,-642,591.659,591.659,591.659,591.659,-261,-261,-261,-261,0,1,-19809900,28.708,28.708,25.71,,,,,823.951,823.951,823.951,823.951,54.02,19.34,30.18,-2.33,false,false,0.99,-0.78,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
35,1723,中碳,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 84.53 且法人籌碼轉弱，先減碼三分之一。,66.1,67.2,57.9,85,100,完整,88.4,89.3,46.18,11.5,14.62,32.06,176.63,2.07,28.42,2.56,2.09,1,0,0,0,-6,0,0,27.452,1073.581,1268.9289999999999,1285.827,0,0,-6,0,0,0,0,41.52199999999999,54.58299999999999,9.76,81,1025,1249,,38.556,1032.059,1220.3459999999998,1274.5119999999997,58.3,68.5,64.33,76.85,false,false,3.1,1.49,20日趨勢尚未上彎
36,2383,台光電,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 5,145.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",66.7,67,48.5,85,100,可用,5430,5280,129.4,89.4,24.72,63.23,135.5,42.46,84.91,33.35,0.46,51,-6,11,-51,9,1041,-113,-6.53,814.9120000000001,2462.2860000000005,743.6480000000003,-195.38,-917.574,-585.53,490.46000000000004,1,4,-4982426820,125.476,190.534,43.52,145,1523,2804,,147.567,1607.01,2857.282,140.64999999999992,49.62,40.24,62.42,-4.12,false,false,-1.98,-14.49,20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；當下除權息調整價未守20日EMA
