排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2603,長榮,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 206.64 且法人籌碼轉弱，先減碼三分之一。,74.5,72.6,66.8,85,100,可用,237.5,238.75,43.07,4.21,14.77,39.75,138.81,11.24,9.18,0.89,6.91,31,-47,-640,1103,2549,2457,368,26386.172,41951.974,54132.41499999999,85510.25099999999,122,2215.23,3887.8230000000003,514.0330000000004,5,0,512825745,1728.7079999999999,1569.6589999999999,23.73,23651,32812,42791,,24586.239,38008.036,48674.933000000005,82635.986,77.63,88.68,84.89,96.26,false,false,11.58,8.94,ETF 1/3日已轉為減碼；短線過熱或乖離過大
12,6691,洋基工程,TWSE,其他電子業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 697.76 且法人籌碼轉弱，先減碼三分之一。,66.4,72.4,53.3,85,100,完整,719,714,177.06,98.1,16.22,72.04,135.24,17.46,21.84,11.87,3.01,10,31,29,26,113,285,-2,-84.661,-290.995,307.69199999999995,-954.645,31,25.501,112.501,287.501,1,3,18615730,1.2350000000000012,16.472,12.74,-175,-366,131,,-125.089,-317.731,178.719,-1235.204,52.54,66.75,71.1,58.06,false,true,0.99,-1.24,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識不足
13,6005,群益證,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 30.79，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,65.8,72.3,73.2,85,91,可用,30.6,30.58,25.09,110.96,,86.55,110.74,1.34,8.53,1.38,5.6,8,-17,-25,1315,2564,-10038,445,-3308.778,-16084.57,-36691.047000000006,-45220.49,-17,-33.044,1144.759,-11384.111,0,3,-1009494,0,0,17.37,-2777,-14045,-35723,,-3291.778,-16051.526,-37835.806000000004,-33836.379,48.84,55.41,54.02,58.18,true,true,0.09,2,ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
14,6446,藥華藥,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,127.55 且法人籌碼轉弱，先減碼三分之一。",69.5,71.9,68.9,85,100,完整,1380,1377.5,92.59,77.46,43.77,16.54,527.8,11.35,69.05,14.31,0.18,19,-100,-98,-89,10,170,-89,-880.693,1236.1570000000002,1514.875,409.1350000000001,-100.274,148.118,296.938,432.305,3,2,208846380,16.031,-88.08599999999998,25.07,-1278,-16,340,,-771.979,1072.008,1306.0230000000001,6.6370000000000005,57.91,67.38,73.13,55.89,false,true,5.69,-5.48,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼
15,1714,和桐,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15.13 且法人籌碼轉弱，先減碼三分之一。,74.7,71.4,64.7,85,100,完整,17,16.85,77.38,61.22,11.49,29.6,335.99,0.89,14.53,1.27,1.05,2,0,0,79,634,3361,96,6274.739,4260.701999999999,-15786.17,-20743.158,0,79,634,3361,1,0,1354850,111.66100000000002,336.458,16.69,4466,2029,-15946,,6158.774,4070.041,-16756.628,-24544.934,56.81,78.94,78.85,79.12,false,false,5.94,2.1,ETF加碼金額或跨基金共識不足
16,3706,神達,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.85 且法人籌碼轉弱，先減碼三分之一。,72.9,71.1,58.4,85,100,可用,91.3,90.95,49.73,45.52,3.96,56.75,189.14,2.58,16.45,1.6,4.34,15,285,281,183,709,6152,0,-1531.339,14747.621,37694.507,49182.20699999999,285,182.503,708.5029999999999,6192.503,2,3,16808526,609.054,952.5529999999999,10.08,-4192,7550,26713,,-1994.103,13956.064,36033.451,43161.5,52.25,59.21,67.79,42.06,false,true,0.51,1.44,ETF加碼金額或跨基金共識不足
17,7750,新代,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,168.85，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",63,70.6,60.5,85,100,完整,2490,2492.5,202.65,95.42,27.76,45.28,228.69,42.53,41.34,12.83,0.67,4,0,0,-1,121,121,0,28.998,-94.83599999999998,27.596000000000004,75.09099999999998,0,-0.36,108.64,157.64,0,1,-865800,-7.648,2.4639999999999995,17.76,37,-75,-62,,29.628,-86.82799999999999,-83.50800000000001,-80.57100000000001,62.09,65.69,66.75,63.57,false,false,9.31,5.73,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超
18,3022,威強電,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 87.53 且法人籌碼轉弱，先減碼三分之一。,63,70.3,73.5,85,100,完整,93.6,93.25,73.92,26.75,6.47,32.04,248.51,3.29,12.82,1.49,3.63,3,0,0,0,283,278,0,-282.037,-1487.4759999999999,3436.4069999999997,7713.206999999999,0,0,282.81,277.58299999999997,0,0,0,-274.668,109.11699999999999,22.84,-979,-1881,2189,,-345,-1212.808,3044.4799999999996,7213.7519999999995,49.67,27.66,47.52,-12.07,false,false,-2.02,-13.33,2日內除權息，等待價格重置；單季稅前獲利對營業外貢獻依賴偏高
19,6605,帝寶,TWSE,汽車工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 135.20 且法人籌碼轉弱，先減碼三分之一。,65.9,70.1,66.8,85,100,完整,138.5,138.25,24.28,0.01,16.7,39.05,152.48,7.71,8.58,1.15,4.68,1,0,0,0,0,0,0,198.1,610.624,303.519,1184.796,0,0,0,7,0,0,0,38.769999999999996,4.048999999999992,14.41,64,436,217,,183.537,571.854,299.4700000000001,1162.217,55.93,73.92,71.7,78.37,true,false,1.94,0,
20,5904,寶雅*,TPEX,居家生活,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 67.86 且法人籌碼轉弱，先減碼三分之一。,69.7,69.7,51.4,85,100,可用,78.1,77.95,19.22,14.47,16.38,78.94,111.99,17.45,22.5,1.12,3.33,9,-27,154,1209,9535,9428,1240,-3933.817,-3933.817,-3933.817,-3933.817,-27,-27,-27,-27,0,1,-2065500,-340.4,-340.4,25.58,,,,,-3566.417,-3566.417,-3566.417,-3566.417,59.36,40.05,54.39,11.38,false,false,4.56,-10.33,外資持股趨勢資料不足或期間有非市場異動
21,5274,信驊,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15,193.32 且法人籌碼轉弱，先減碼三分之一。",71.1,69.5,54,85,100,可用,17080,17100,97.59,68.06,53.36,45.44,201.99,78.28,113.53,82.58,0.48,30,-3,10,54,121,319,59,9.842,9.842,9.842,9.842,-0.67,-0.67,-0.67,-0.67,0,1,-11403400,1.269,1.269,52.46,,,,,9.243,9.243,9.243,9.243,59.51,60.14,71.92,36.58,false,true,6.34,3.89,外資持股趨勢資料不足或期間有非市場異動
22,3017,奇鋐,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,539.40，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",72.5,69,48,85,100,可用,3025,2997.5,57.39,80.34,25.97,68.07,126.07,44.54,41.99,22.41,0.66,45,-215,-205,-53,277,1767,18,-94.695,4585.2699999999995,10299.521999999999,13245.912,-519,913.0240000000001,3519.8130000000006,6549.473000000001,2,3,2876025600,179.843,210.693,53.95,236,3340,6074,,391.142,3492.4030000000002,6569.016,6099.272999999998,61.88,75.71,82.16,62.8,false,true,9.84,9.6,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；KD高檔死亡交叉，等待動能確認；2日內除權息，等待價格重置
23,6491,晶碩,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 342.52 且法人籌碼轉弱，先減碼三分之一。,59.4,68.8,66.7,85,100,完整,361.5,360,17.42,23.1,28.18,31.22,147.7,13.13,15.16,2.41,2.75,2,0,0,-5,237,237,-5,-17.785,352.315,1702.113,1966.2389999999998,0,-5,107,104,0,1,-1817500,-27.573000000000004,-12.207000000000008,21.98,12,399,1554,,1.196,384.88800000000003,1607.32,1950.192,53.16,40.98,59.61,3.73,false,true,0.31,-4.37,主動ETF 5日轉為減碼；當下除權息調整價未守20日EMA
24,1560,中砂,TWSE,電機機械,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 673.82 且法人籌碼轉弱，先減碼三分之一。,75.8,68.7,55.5,85,100,完整,710,708.5,26.56,23.56,21.9,36.64,166.07,6.44,63.1,12.24,0.67,7,0,186,185,338,1000,186,396.323,1303.923,1260.845,1077.071,0,236.529,681.529,3419.2889999999998,2,1,175504518,-153.46300000000002,-251.66900000000004,37.78,398,1199,815,,390.519,1220.857,830.9849999999999,-1998.0200000000002,53.06,74.82,78.6,67.25,false,true,2.36,3.35,ETF加碼金額或跨基金共識不足
25,3003,健和興,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 62.31 且法人籌碼轉弱，先減碼三分之一。,66.9,68.7,70.1,85,93,可用,68.2,67.7,92.99,39.79,10.05,23.56,446.65,1.46,26.69,1.56,1.51,2,0,0,0,0,1,0,-73.89,1469.6309999999999,3345.569,3490.185,0,0,0,0,0,0,0,-45.352999999999994,-1.5609999999999946,6.34,-162,1512,3354,,-89,1514.984,3347.13,3502.279,60.42,64.51,69.42,54.68,false,true,6.27,-3.26,
26,6277,宏正,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 75.87 且法人籌碼轉弱，先減碼三分之一。,65.5,68.5,68.5,85,100,完整,82.9,83.1,30.91,15.24,15.5,33.78,205.16,2.5,21.14,2.17,4,2,0,0,0,0,1,0,577.22,1811.763,2106.957,3368.2200000000003,0,0,0,1,0,0,0,22.854,22.186999999999998,12.25,349,1572,1892,,569.22,1788.909,2084.77,3335.983,57.76,71.02,69.65,73.76,false,false,3.97,3.63,
27,2609,陽明,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 51.54 且法人籌碼轉弱，先減碼三分之一。,75.3,68.4,66.9,85,100,可用,56,56.15,34.56,5.78,7.6,28.37,420.88,2.05,12.32,0.58,3.66,12,260,392,464,643,433,0,26514.406,31163.081000000002,36297.452000000005,74262.77300000002,289.425,494.2800000000001,672.6150000000001,528.6820000000001,5,0,27037116,2574.9359999999997,2364.3949999999995,21.52,22338,28042,37967,,23734.968,28093.864999999998,33260.441999999995,71783.14199999999,71.55,81.58,75.68,93.4,false,false,8.03,7.69,ETF加碼金額或跨基金共識不足
28,2428,興勤,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 251.97，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,59.3,68.1,72.4,85,100,完整,254.5,252.5,48.36,24.42,22.64,36.2,299.37,7.55,18.09,2.76,2.32,3,0,0,-12,110,109,-12,-321.418,-3705.169,-3887.783,-3613.474,0,98.324,220.324,419.324,3,1,25023458,120.914,116.82400000000001,16.06,-320,-3626,-3949,,-324.307,-3924.407,-4224.9310000000005,-4096.939,52.27,78.64,77.09,81.73,false,false,3.13,9.94,20日累積後5日轉為調節；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
29,6505,台塑化,TWSE,油電燃氣業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 65.63，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,66.3,67.8,68.9,85,100,完整,72.1,72.05,32.35,11.84,13.74,16.6,520.61,4.32,12.34,1.39,1.69,9,-34,-45,17,13,-1180,0,-1246.663,-4560.198,-17186.965,-4896.016999999999,0,68.877,129.877,-2285.3089999999997,2,2,4897155,-292.053,-373.019,7,-754,-4413,-16826,,-1105.955,-4337.022,-16943.822999999997,-228.5070000000003,53.77,56.76,48.75,72.76,false,false,1.73,1.41,ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
30,2383,台光電,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 5,059.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",70.8,67.3,48.4,85,100,可用,6210,6207.5,129.4,89.4,24.72,63.23,135.5,42.46,99.3,39,0.39,51,-90,-41,60,187,1541,91,250.83,1647.3739999999998,1839.8419999999996,-877.0190000000003,1.988,332.044,609.6959999999999,1964.1049999999996,4,1,2108479400,65.05799999999999,-63.172000000000004,43.1,155,1281,1417,,141.054,1250.272,1293.318,-2775.7690000000002,66.79,88.4,88.88,87.42,false,true,13.95,12.2,ETF 1/3日已轉為減碼；短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認；高波動且5日漲幅過大
31,8996,高力,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,137.08，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",71,67.2,50.5,85,100,完整,1185,1177.5,57.63,115.43,17.58,50.01,160.68,8.69,81.82,22.06,0.38,22,300,256,343,1282,1350,346,-363.664,-671.0329999999999,-2575.913,-2831.4249999999997,326,3342.86,5426.769,4473.525,5,0,4061574900,14.215999999999998,-288.89300000000003,30.17,-536,-4003,-7593,,-723.549,-4028.109,-7713.789,-7147.476,54.1,69.57,77.01,54.68,false,true,5.72,11.27,外資持股5/10日下降，且外資5日賣超；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高
32,2884,玉山金,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 35.61，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,76.8,67.2,54.7,85,91,可用,38.1,38.15,4.75,21.58,,93.91,,0.62,17.16,2.14,3.71,30,22720,40539,39822,39297,74672,1978,-5332.848,-21534.400999999998,-40663.522000000004,64755.234999999986,23753.357,43804.009999999995,45389.305,52534.60199999999,5,0,1653601377,-1465.158,-4127.331,31.54,-25406,-60230,-82366,,-28402.929,-63873.253,-81925.496,4282.659000000003,62.47,64.92,55.9,82.96,true,false,2.53,3.25,外資持股5/10日下降，且外資5日賣超
33,3680,家登,TPEX,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 475.24 且法人籌碼轉弱，先減碼三分之一。,63.4,67.1,57.2,85,100,可用,479.5,477.5,71.69,28.67,16.54,47.06,233.81,8.09,31.67,3.49,1.46,2,0,0,0,-1,1,0,52.174,52.174,52.174,52.174,-0.5,-0.5,-0.5,-0.5,0,1,-235500,-38.135,-38.135,26.81,,,,,90.809,90.809,90.809,90.809,54.72,74.44,74.51,74.3,false,true,4.88,7.75,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
34,2801,彰銀,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 22.85，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,67.8,67.1,62.6,85,91,可用,23.85,23.83,7.11,13.38,,93.51,,0.44,14.84,1.24,4.42,20,-215,-716,-1550,7038,44734,0,2359.038,-3840.049,-75719.51299999999,-76751.80099999998,-196,-1532.357,-261.72199999999975,37776.314,1,4,-36393479,502.224,-9043.354,16.65,3985,468,-54485,,2454.816,-2809.916000000001,-66414.437,-113251.97799999999,55.66,54.3,38.16,86.57,true,false,1,3.25,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；投信5/10日持續且具金額意義的賣超
35,2890,永豐金,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 37.46 且法人籌碼轉弱，先減碼三分之一。,71,67.1,53.6,85,88,可用,39.85,39.83,51.3,54.62,,92.98,,0.76,18.95,2.16,3.28,31,14313,25490,23479,17880,102035,-86,-2654.391,20954.199,33269.698000000004,106919.93800000002,15620.756,31728.037,28609.135,63414.492,5,0,1256430265,-2492.354,-6444.553,29.36,-23233,-13936,90279,,-18295.306,-8281.484,11105.115999999998,49277.941,55.41,57.32,54.91,62.15,false,false,1.13,2.05,主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
