排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
168,2402,毅嘉,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 58.48，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,47.2,50.2,44.9,85,100,完整,56.1,56.1,24.02,17.28,4.36,56.6,161.09,0.46,33.59,2.37,3.57,1,0,0,0,0,0,0,-413.531,-3214.7780000000002,-1582.584,-1700.815,0,0,0,0,0,0,0,-183.06,6.526,5.28,-345,-2389,-759,,-353.6,-3031.7180000000003,-1589.1100000000004,-1592.4050000000004,47.77,40.49,57.95,5.57,false,true,-1.14,-6.03,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
169,9933,中鼎,TWSE,其他,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 39.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,61.1,49.8,38.6,85,100,完整,39.55,39.8,-0.72,-16.56,10.5,79.51,109.31,2.71,7.44,1.59,2.36,4,14,744,1270,1270,1248,976,-822.977,-2459.016,-3964.0959999999995,4135.109000000002,9.1,1260.1,1261.1,1231.2920000000001,5,0,50782030,90.916,74.40799999999999,18.96,-1123,-3855,-5587,,-918.077,-3810.0319999999997,-5299.603999999999,3145.8160000000016,47.63,22.35,28.29,10.47,false,false,-1.07,-0.49,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；2日內除權息，等待價格重置
170,6488,環球晶,TPEX,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 970.97 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,60.9,48.4,30.4,85,100,可用,971,990,19.59,-4.44,9.93,55.88,128.14,11.87,47.14,4.8,0.79,20,-7,-40,138,92,463,125,-632.19,-632.19,-632.19,-632.19,-66.679,-66.679,-66.679,-66.679,0,1,-64745309,183.191,183.191,28,,,,,-748.702,-748.702,-748.702,-748.702,49.28,58.47,49.41,76.57,false,false,-0.05,6.47,ETF 1/3日已轉為減碼；外資持股趨勢資料不足或期間有非市場異動；單季稅前獲利對營業外貢獻依賴偏高
171,1301,台塑,TWSE,塑膠工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 58.26 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,60,48.3,45.9,85,100,完整,66.6,67.2,4.77,-2.48,1.77,26.47,301.26,2.19,40.61,0.74,0.75,5,0,-474,-1546,1065,630,-1549,5481.125,26794.605,100426.152,88204.41900000001,-10,-1556,1054.944,596.818,0,4,-103629600,2296.6079999999997,4448.119000000001,34.64,5042,26318,95306,,4911.152,26053.997,94923.08899999999,83376.48099999999,64.27,69.3,71.8,64.31,false,true,6.95,0.6,累計營收負成長且當月改善不足；20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；單季稅前獲利對營業外貢獻依賴偏高
172,2371,大同,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.52 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,61.2,47,32.5,85,100,完整,28.15,28.15,-14.15,1.24,4.56,60.69,195.43,0.91,,1.19,,3,26,132,180,182,132,-322,782.466,2522.76,6750.632,11353.983,26,180,182,131.11599999999999,3,2,5067000,-8.565999999999988,620.1109999999999,6.38,437,299,-262,,725.337,2351.326,5948.521000000001,10535.099999999999,55.94,37.99,47.17,19.62,false,false,2,0.36,主動ETF 5日轉為減碼
173,2850,新產,TWSE,金融保險業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 153.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,52.6,46.9,53.1,85,92,可用,157,157,,,,63.76,,8.51,10.21,2.25,4.63,5,0,142,241,241,241,242,-280.618,-349.445,-723.209,-402.55299999999994,-1,239,239,236.642,3,2,37523000,9.365,19.035,10.84,-292,-583,-966,,-286.38,-597.81,-981.2439999999999,-691.8799999999998,45.87,14.01,23.02,-4.02,false,false,-1.87,-1.26,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
174,8039,台虹,TWSE,電子零組件業,等待確認,正常持有,strong,漲停先續抱；不追價,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且今日漲停；外資偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 289.16 且法人續弱，再轉為保護持有。,今日漲停／趨勢站穩；外資偏弱，先觀察,57,46,43.9,85,93,可用,327,359.5,-6.06,1.15,6.25,32.38,237.55,1.56,103.81,7.7,0.61,4,0,-40,14,22,23,-102,-66.974,-6572.689,-522.5209999999997,-10407.987000000001,0,269,2406,3613.073,3,1,87963000,320.115,976.174,18.11,-730,-7464,-4196,,-115.124,-7161.804,-3904.694999999999,-13057.277999999998,62.79,48.68,56.94,32.15,false,false,13.09,0,主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大；估值高且成長不足以支撐；借券賣出與借券賣出餘額壓力升高
175,6472,保瑞,TWSE,生技醫療業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 418.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,49.2,45.9,34.7,85,100,完整,416,423,5.77,-0.09,14.11,66.33,129.65,4.56,34.3,3.51,2.4,3,0,0,-1,258,1031,0,-1.38,-571.275,-1704.56,-839.5219999999997,-1,-3,574,1806.963,0,3,-1248000,4.322999999999999,-50.96000000000001,10.63,244,-366,-1350,,-29.96,-572.598,-2227.6,-2629.4279999999994,46.69,11.85,23.31,-11.08,false,false,-2.14,-3.93,累計營收負成長且當月改善不足；20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA
176,3532,台勝科,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 352.29，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,65.4,45.1,23.1,85,100,完整,403,415,28.77,17.64,-0.14,52.63,270.98,-0.05,310,6.43,0.25,7,0,104,176,176,179,177,465.343,2249.51,453.471,10696.547000000002,897,2407,3851,10393.608,4,1,970021000,-74.279,-634.839,44.33,-435,-104,-2705,,-415.32,-83.21099999999996,-2762.6899999999996,941.6280000000004,58.15,65.82,66.45,64.56,false,false,7.42,6.33,外資持股5/10日下降，且外資5日賣超
177,3035,智原,TWSE,半導體業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 182.77 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,53.6,44.9,44.9,85,100,可用,179,177,9.97,-46.08,6.21,28.62,211.45,1.16,70.47,2.73,1.01,5,0,0,0,1,328,0,-99.112,611.6019999999999,1800.7859999999996,3289.3250000000003,0,0,1,328.971,0,0,0,77.21800000000002,290.279,13.27,-3,455,1225,,-107.285,534.384,1509.507,1769.9120000000003,50.04,60.38,63.92,53.29,false,true,0.5,2.29,累計營收負成長且當月改善不足；當下除權息調整價未守20日EMA
178,3715,定穎投控,TWSE,電子零組件業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 130.28，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,46.7,44.3,26.2,85,100,完整,119.5,109.5,69.65,40.9,1.58,75.09,128.44,-1.55,,3.24,0.9,2,0,0,0,0,-1,0,-161.199,-3858.289,-6372.5,-11144.985,0,0,0,-0.982,0,0,0,-18.765000000000015,193.82199999999997,9.31,-134,-2006,-5260,,-217.326,-3839.5239999999994,-6566.322,-11040.998,50.07,56.16,62.17,44.13,false,true,1.02,-0.83,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；官方重大訊息出現高風險關鍵字，須查原文
179,6830,汎銓,TWSE,其他電子業,等待確認,正常持有,strong,強勢續抱；不追高,今日收盤確認是否守住20日EMA,價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 509.17 且法人續弱，再轉為保護持有。,價格強勢站上20／60日EMA；法人未同步轉弱,59.4,43.1,24.6,85,100,完整,582,571,26.15,21.18,0.6,48.43,120.55,-0.25,2328,9.33,0.17,1,0,12,12,54,79,12,-63.127,71.04,-283.90399999999994,-963.104,0,12,204,350,1,0,6984000,-52.31400000000001,-9.440000000000005,4.85,-27,186,-492,,-30.295,111.35399999999998,-478.46399999999994,-1373.467,67.69,74.18,80.54,61.45,false,true,14.3,11.92,短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認；高波動且5日漲幅過大
180,3234,光環,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 140.22 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,47.9,40.7,29.3,85,82,可用,199.5,211,96.94,16.4,-15.02,43.49,196.95,-0.48,,31.97,0,1,0,372,372,372,372,53,-1252.293,-1252.293,-1252.293,-1252.293,0,0,0,0,0,0,0,-29.69,-29.69,12.37,,,,,-1222.603,-1222.603,-1222.603,-1222.603,69.57,74.76,83.34,57.59,false,false,16.87,7.84,外資持股趨勢資料不足或期間有非市場異動；短線過熱或乖離過大
181,4906,正文,TWSE,通信網路業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 36.85，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,51.1,39,29.5,85,100,完整,36.8,38.2,32.24,-21.48,-4.77,39.64,161.83,-0.42,306.67,1.48,1.28,1,0,0,0,0,0,0,-912.069,-2353.0710000000004,-11872.617000000002,-10566.671000000004,0,0,0,0,0,0,0,3.6689999999999827,47.05799999999998,6.98,-1512,-1635,-7954,,-904.292,-2356.7400000000002,-11919.675,-10772.059999999998,52.63,57.81,61.2,51.01,false,true,2.03,1.66,外資持股5/10日下降，且外資5日賣超
182,2515,中工,TWSE,建材營造,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 12.24 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,42.9,38.9,38.8,85,100,可用,11.9,11.9,-12.29,25.37,4.44,64.71,225.23,0.25,24.79,0.82,4.2,1,0,0,0,0,0,0,-3221.636,-559.5239999999997,-754.8169999999997,4416.668000000001,-6,-6,-6,-20,0,1,-71400,-76.923,-3.4350000000000023,7.82,-2482,7717,7723,,-3221.615,-476.6009999999999,-745.3819999999997,4620.778,44.9,27.9,40.56,2.59,false,false,-0.96,-1.24,外資持股趨勢資料不足或期間有非市場異動；當下除權息調整價未守20日EMA
183,2328,廣宇,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 46.90 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,51,37.3,35.9,85,100,可用,46,46.5,16.37,-11.61,0,31.57,236.18,-0.24,106.98,1.63,1.96,3,0,0,0,1,13,0,-40.366,1536.1860000000001,4147.180000000001,3694.921000000001,0,0,1,3,0,0,0,-9.196000000000026,58.37999999999998,9.26,30,473,2256,,-10,1545.3819999999998,4087.7999999999993,3884.369999999999,49.68,51.16,59.1,35.27,false,true,-0.09,-1.71,估值高且成長不足以支撐
184,6706,惠特,TWSE,光電業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 127.38，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,47.9,36.4,24,85,100,完整,123.5,122,89.25,-42.75,-84.96,51.49,206.17,-2.85,,2.62,,1,0,0,0,0,0,0,-302.899,-1254.215,-1633.0030000000002,-838.7050000000003,0,0,0,0,0,0,0,11.043000000000006,52.134,5.79,-259,-1113,-1456,,-273.76,-1265.2579999999998,-1685.1369999999997,-823.7419999999996,52.16,46.99,57.49,26,false,true,1.76,0.41,外資持股5/10日下降，且外資5日賣超
185,6116,彩晶,TWSE,光電業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 14.32，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,47.2,33.1,31.1,85,100,完整,14.2,14.3,-3.14,2.29,-15.24,20.77,179.8,-0.02,,1.09,,1,0,0,0,0,7,0,2798.434,-8853.437,-6556.353000000001,-15168.071,0,0,0,6.712,0,0,0,-84.679,-621.576,4.62,3314,-7812,-5086,,2529.725,-8768.758000000002,-5934.777000000002,-14297.742000000002,49.33,28.53,37.13,11.34,false,false,0.08,-2.07,外資持股5/10日下降，且外資5日賣超
186,6451,訊芯-KY,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 453.33，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,50.5,33.1,11.8,85,100,完整,448.5,459,7.42,-3.18,-0.79,54.01,153.7,-0.72,411.47,5.95,0.05,1,0,0,0,1,1,0,8.379,-4381.125,-3346.3259999999996,-5580.143000000001,0,0,1,0.28200000000000003,0,0,0,150.975,189.336,62.48,6,-3560,-2532,,-4.041,-4532.1,-3536.6620000000003,-5712.020999999999,50.67,55.58,64.96,36.81,false,true,0.76,-1.64,累計營收負成長且當月改善不足；外資持股5/10日下降，且外資5日賣超；估值高且成長不足以支撐；借券賣出與借券賣出餘額壓力升高；單季稅前獲利對營業外貢獻依賴偏高
187,3363,上詮,TPEX,通信網路業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 649.49 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,53.3,32.1,28.9,85,100,可用,723,725,12.09,-14.3,-30.58,11.1,873.99,-1.18,,14.37,0,2,0,0,0,0,13,0,-12.655,-12.655,-12.655,-12.655,-65,-65,-65,-65,0,1,-46995000,5.187,5.187,22.45,,,,,47.158,47.158,47.158,47.158,58.48,65.16,74.46,46.56,false,true,6.57,-3.21,外資持股趨勢資料不足或期間有非市場異動
188,2367,燿華,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.58 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,46.3,31.8,17.2,85,100,完整,42.4,42.4,24.95,-3.13,-6.5,56.05,95.69,-0.64,,2.43,0.47,2,0,0,0,3,0,0,-698.96,682.3120000000001,432.8170000000001,5648.995000000001,0,0,3,0.8129999999999997,0,0,0,10.962999999999997,-204.06400000000002,8.53,-404,-1343,-4370,,-670.696,671.3489999999999,633.8809999999999,6550.215999999999,44.33,31.13,45.58,2.25,false,true,-2.54,-4.61,當下除權息調整價未守20日EMA
189,8299,群聯,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,069.05，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼,69.9,80.8,72.8,85,100,可用,2095,2095,377.55,263.52,37.86,47.31,257.91,187.43,9.6,4.54,1.11,17,0,-5,-124,-138,-580,-131,618.763,618.763,618.763,618.763,-38.413,-38.413,-38.413,-38.413,0,1,-80475235,105.621,105.621,42.03,,,,,551.555,551.555,551.555,551.555,52.59,40.36,44.6,31.88,false,false,1.58,-3.23,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
190,2408,南亞科,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 449.38，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超；投信5/10日持續且具金額意義地賣超,65.7,78.3,81.8,85,100,可用,517,527,719.61,660.87,69.08,16.78,691.01,23.38,20.06,5.53,0.26,36,-97,-863,-1574,-3306,-3911,-897,14655.262,-67571.338,-28188.428999999996,31758.486,351.71,-5280.23,-5962.993999999999,-656.9759999999983,1,4,-2729878910,-4101.982,-3769.42,15.84,13727,-60294,-15137,,13693.266,-58189.126000000004,-18456.015000000003,36096.34,55.07,37.27,41.76,28.28,false,false,3.16,-4.79,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超
191,2344,華邦電,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 167.47，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,64.7,76.8,65.2,85,100,可用,180,186,291.55,160.97,42.34,40.78,159.78,7.65,19.85,4.91,0.28,35,-276,-4300,-11723,-15600,-52163,-10124,49955.061,-35263.233,-15782.706999999993,23880.28700000001,-1360.001,-17270.993,-20577.284999999996,-78127.03299999998,1,4,-3108778740,-2658.3240000000005,-4289,19.33,38861,-36859,1517,,47386.632,-15333.916000000005,9083.577999999994,106178.95699999998,53.73,40.73,42.37,37.46,false,false,2.52,-1.37,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；借券賣出與借券賣出餘額壓力升高
192,2330,台積電,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 2,363.01，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,74,76,68,85,100,可用,2460,2470,44.69,37.01,59.29,30.94,245.76,49.33,28.52,9.92,0.89,69,-1531,-7031,-8243,-10806,-14450,-796,16487.834,10673.365999999998,15455.925999999998,21698.622999999996,-367.588,-1371.1560000000002,-4277.023999999999,-4203.714999999998,2,3,-3373043760,1240.998,1898.211,69.27,16493,18415,24660,,16135.314,10803.524000000001,17834.739,23594.814000000002,57.94,72.28,64.85,87.14,true,false,2.4,2.29,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
193,5289,宜鼎,TPEX,電腦及週邊設備業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 1,450.39，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",價格跌破60日EMA且20日趨勢向下,59.5,76,77.2,85,100,可用,1405,1445,636.53,548.79,56.13,48.99,233.33,166.45,7.8,5.81,1.21,10,35,1,-12,5,84,-110,-32.574,-32.574,-32.574,-32.574,35,35,35,35,1,0,49175000,17.617,17.617,26.8,,,,,-85.191,-85.191,-85.191,-85.191,46.84,23.64,23.91,23.11,false,false,-2.04,-3.1,中期趨勢仍向下；20日累積後5日轉為調節；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
194,5351,鈺創,TPEX,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 102.52，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,66.3,75.5,66.8,85,100,可用,118.5,123,590.83,481.09,30.67,40.59,243.12,6.69,18.34,5.4,0,2,0,-83,-162,-182,-222,-162,1425.469,1425.469,1425.469,1425.469,0,0,0,0,0,0,0,0.141,0.141,37.02,,,,,1425.328,1425.328,1425.328,1425.328,55.86,41.8,33.33,58.74,true,true,3.6,0.42,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動
195,6770,力積電,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 68.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼,72.1,75.1,68,85,100,完整,72.9,73.5,70.54,42.68,58.03,34.6,495.94,4.08,24.3,2.67,,10,0,-2,-63,-153,-1085,0,126073.622,5835.907000000021,56869.69400000002,231936.84100000001,7427,7364,7273.491,6634.596,1,3,536835600,-510.0950000000005,3999.3859999999995,15.51,111094,8711,41602,,112644.189,-1017.9980000000069,45596.81699999998,215961.79799999998,56.24,54.05,46.45,69.23,true,true,4.88,-0.14,ETF短中期同步減碼
196,8271,宇瞻,TWSE,半導體業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 216.69，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；外資持股5/10日下降且外資5日賣超,55.7,74.8,69.6,85,100,完整,222,222,164.99,235.51,34.73,55.84,184.73,35.51,5.52,3.02,2,4,0,-122,-243,-243,-322,-243,389.995,-1156.414,-1656.5949999999998,-2349.876,0,-243,-243.4,-323.082,0,2,-53946000,-94.321,-224.252,10.84,451,-462,-747,,375.89,-819.0930000000001,-1188.943,-1697.875,48.63,21.04,26,11.1,false,false,-1.29,-2.42,ETF短中期同步減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
197,2059,川湖,TWSE,電子零組件業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,"已有部位暫停加碼；若收盤跌破60日EMA約 10,490.26，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,69.5,73.1,70.1,85,100,可用,13905,13905,355.52,136.58,77.05,28.35,356.12,110.96,76.66,39.26,0.37,37,-4,-83,-101,-111,-65,-67,-10.72,-134.38499999999996,82.17400000000004,345.818,20.988,-199.862,-190.19799999999998,256.4510000000001,1,4,-2779081110,9.055999999999997,56.819,23.6,-24,48,273,,-23.187,56.421,215.553,-6.194000000000017,64.43,42.05,47.06,32.03,false,false,5.31,-1.94,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
198,2360,致茂,TWSE,其他電子業,暫不承接,正常持有,strong,漲停先續抱；不追價,今日收盤確認是否守住20日EMA,"價格仍在20／60日EMA之上且今日漲停；ETF／投信偏弱先觀察，不因分歧減碼。若收盤跌破20日EMA約 2,063.44 且法人續弱，再轉為保護持有。",今日漲停／趨勢站穩；ETF／投信偏弱，先觀察,68.5,73.1,61.3,85,100,可用,2230,2450,175.26,101.53,39.54,47.08,167.28,21.27,56.89,28.63,0.87,45,-22,-125,-166,-199,-625,-44,666.184,282.55499999999995,423.2199999999999,906.3259999999999,31.241,-26.083,-1379.269,-2132.3709999999996,2,3,-58165090,110.70400000000001,260.56,59.07,560,68,1606,,570.699,197.93399999999997,1541.929,2758.2459999999996,59.54,63.37,45.89,98.32,false,false,8.07,13.78,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；短線過熱或乖離過大
199,6005,群益證,TWSE,金融保險業,暫不承接,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,今天收盤後；若跌破，再看下一交易日是否收復,已有部位暫停加碼；若收盤跌破60日EMA約 30.98，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,ETF 5/10日同步減碼；投信5/10日持續且具金額意義地賣超,61.9,72.8,73.8,85,100,可用,32.7,32.95,25.09,110.96,,89.2,108.57,3.24,6.08,1.37,5.23,8,-6,-1848,-3069,-3092,-3147,-3396,-1386,-255.05200000000013,-1041.6140000000003,-21404.368,-16,-3092,-3111.531,-3187.575,0,5,-101108400,0,0,17.33,-1385,53220,52819,,-1370,2836.9480000000003,2069.917000000001,-18216.792999999998,65.19,83.99,79.24,93.49,false,false,4.27,5.48,ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動
