排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2615,萬海,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 82.06 且法人籌碼轉弱，先減碼三分之一。,70.6,75.8,76.5,85,90.2,可用,87.1,87.1,32.7,6.39,17.32,31.69,396.45,2.73,8.08,0.86,3.43,11,-4,-9,-35,74,-245,-15,11235.423,12422.421,24411.453,61184.49600000001,-4.407,-34.671,126.18599999999999,-196.2400000000001,0,4,-3033712,701.77,844.3919999999999,45.15,10476,12187,48965,,10228.809,11755.321999999998,23439.875,60746.21600000001,60.44,65.32,62.52,70.93,true,false,3.14,1.16,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼
12,2344,華邦電,TWSE,半導體業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 158.20，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.5,75.4,63.1,85,100,完整,178,178,189.88,139.2,42.34,40.78,159.78,7.65,19.79,4.9,0.28,35,-11,-25,2622,8376,9480,2178,22525.404,-17835.324,-5349.179,-54382.016,-5.063,11510.182999999999,-696.5260000000007,-25665.148000000005,3,2,2066077848,-302.8619999999999,2048.367,17.02,17283,-31260,-27215,,19044.359,-29042.644999999997,-6700.019999999999,-35486.56099999999,56.34,87.47,73.53,115.36,false,false,9.88,13.38,ETF 1/3日已轉為減碼；外資持股5/10日下降，且外資5日賣超；高波動且5日漲幅過大；融資增幅與短線漲幅同步偏高
13,2360,致茂,TWSE,其他電子業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 2,040.28，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",74.6,75.2,61.8,85,100,完整,2080,2080,73.02,90.6,39.54,47.08,167.28,21.27,51.79,26.07,0.96,47,8,60,-835,1156,2175,-835,-166.405,-519.7270000000001,-2412.532,-3479.3040000000005,-28.264,-3997.032,-18.629000000000133,3058.335,1,4,-8113974960,-66.478,18.438000000000002,58.44,-85,3477,-5202,,-173.325,3543.783,-2412.3410000000003,-6720.527,53.16,63.13,54.55,80.29,true,false,3.82,8.05,20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
14,5288,豐祥-KY,TWSE,電機機械,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 180.94 且法人籌碼轉弱，先減碼三分之一。,74.8,75.2,69.8,85,100,完整,193.5,193.5,71.59,28.97,14.42,26.27,230.68,8.03,13.17,2.17,3.29,2,0,0,50,128,129,50,45.065,132.14800000000002,144.863,350.6739999999999,0,76,178,255,3,0,15010000,-5.866,-8.430999999999997,59.83,53,57,-10,,46.014,62.01400000000001,-23.70599999999999,104.18800000000002,55.21,73.86,67.25,87.06,false,false,1.91,0,ETF加碼金額或跨基金共識不足
15,2527,宏璟,TWSE,建材營造,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 41.64，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,64.5,74.3,72.7,85,91,可用,46.75,46.75,365.12,2533.23,24.56,35.23,156,3.45,9.39,0.58,3.15,1,0,0,0,1,86,0,185.632,-756.866,-690.587,1025.998,0,0,1,86,0,0,0,-88.077,30.977,43.93,72,-646,-394,,197,-668.789,-722.564,832.761,55.9,69.64,57.84,93.23,false,false,3.87,9.87,外資持股5/10日下降，且外資5日賣超
16,7750,新代,TWSE,電機機械,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,126.83 且法人籌碼轉弱，先減碼三分之一。",73.6,74,61.5,85,100,完整,2355,2355,151.4,81.37,27.76,45.28,228.69,42.53,42.71,13.25,0.64,5,0,0,122,122,122,122,55.394,122.43199999999999,260.62199999999996,140.29899999999992,0,109,145,153,2,1,270865000,10.111999999999998,0.21000000000000085,17.86,48,13,0,,44.259,3.319999999999986,115.41199999999998,-8.666000000000025,57.43,80.46,77.56,86.26,false,false,7.28,1.07,ETF加碼金額或跨基金共識不足
17,6491,晶碩,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 337.67 且法人籌碼轉弱，先減碼三分之一。,69.9,73.7,65.4,85,100,完整,378,378,33.94,24.22,28.18,31.22,147.7,13.13,18.22,2.62,2.64,2,7,171,242,242,218,242,176.744,1349.798,1722.748,1950.861,-63,112,112,85,2,2,42448000,15.366,21.389000000000003,21.47,189,1155,1549,,241.197,1222.432,1590.3590000000002,1910.105,65.14,84.7,76.92,100.26,false,false,6.28,3.42,
18,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 736.60 且法人籌碼轉弱，先減碼三分之一。,71.1,73.4,62.9,85,91,可用,839,839,55.63,38.85,5.71,52.83,148.3,13.19,14.62,2.12,5.13,43,462,415,538,1955,2121,-620,1075.17,4765.022,11778.714,22989.664999999997,462.559,-260.206,450.203,-1097.6129999999998,3,2,-212848508,-134.561,843.144,37.88,623,4886,17705,,613.587,5159.789,10484.367,21851.601999999995,64.92,77.78,77.34,78.68,true,false,7.44,4.09,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識不足
19,2476,鉅祥,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 119.80 且法人籌碼轉弱，先減碼三分之一。,69.5,73.1,75.1,85,100,完整,124.5,124.5,53.76,36.92,19.32,27.64,314.36,2.98,20.49,3.03,2.36,2,11,11,79,205,205,79,-291.286,689.908,1495.9969999999998,1733.9799999999998,11,79,205,205,2,0,9954000,217.53199999999998,323.27799999999996,9.62,-306,-5,-321,,-319.087,393.376,967.719,976.962,53.51,85.79,79.28,98.82,false,false,2.57,4.62,ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
20,2330,台積電,TWSE,半導體業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 2,328.74，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",67.7,73,66.1,85,90.9,可用,2395,2395,67.87,35.61,58.1,31.5,248.83,22.08,32,10.48,0.92,68,175,-1224,-307,29577,51695,1102,719.98,-6386.638,-9032.676000000001,-71022.70000000001,152.629,-639.52,9687.599,16707.185,3,2,-1522057600,-2318.143,10472.898000000001,69.14,319,-1204,-49070,,119.096,-3428.9750000000004,-29193.173000000003,-110583.37700000001,52.45,79.31,70.94,96.05,false,false,1.25,3.23,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
21,2108,南帝,TWSE,橡膠工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 28.02 且法人籌碼轉弱，先減碼三分之一。,66.5,73,76.5,85,85,完整,29.75,29.75,31.78,23.46,16.6,12.36,812.87,1.28,16.77,1,3.35,1,0,0,0,1,157,0,1312.822,2848.1459999999993,2561.443999999999,2411.102999999999,0,0,1,157,0,0,0,41.059,28.561999999999998,6.09,1226,2732,3735,,1225.768,2807.0869999999995,2531.8819999999996,2179.95,62.87,79.12,64.08,109.19,false,false,5.38,8.38,20日趨勢尚未上彎
22,3706,神達,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 88.24 且法人籌碼轉弱，先減碼三分之一。,74.7,72.7,61.9,85,91,可用,90,90,80.93,44.8,3.72,50.24,171.44,1.1,17.73,1.86,4.31,15,-1,304,526,1725,9299,727,3483.763,22946.886,25244.468999999997,35544.168,-1,526,1757,9621,2,3,48865400,343.499,-173.68199999999996,9.51,3166,19163,24864,,3444.012,22077.387,23661.150999999998,27020.473999999995,50.55,73.79,72,77.39,false,false,-0.09,-1.42,當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
23,6446,藥華藥,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,072.27 且法人籌碼轉弱，先減碼三分之一。",74.9,72.6,69.3,85,91,可用,1460,1460,94.88,74.59,40.75,14.06,652.75,5.79,83.39,14.36,0.19,18,46,58,99,116,208,86,882.16,278.71799999999996,-8.942000000000007,-1251.8430000000003,68,148.82,168.67600000000002,265.28400000000005,4,1,197930600,-104.11699999999999,-49.18699999999998,25.07,872,355,10557,,864.335,234.01500000000004,-128.43099999999998,-1490.3580000000002,67.24,81.1,67.63,108.03,false,false,19.3,20.16,短線過熱或乖離過大；高波動且5日漲幅過大
24,2383,台光電,TWSE,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 4,881.53 且法人籌碼轉弱，先減碼三分之一。",77.7,72.5,50.1,85,100,完整,5535,5535,120.69,81.82,24.72,63.23,135.5,42.46,82.72,32.49,0.47,51,61,91,128,1033,1810,80,129.596,192.46800000000002,-1718.4419999999998,-1925.8169999999998,123.995,277.65200000000004,1075.9370000000001,1778.277,3,2,1468779080,-128.23,-77.83600000000001,42.74,41,135,-4088,,3.476,43.046,-2716.543,-3743.7549999999997,59.93,88.91,79.59,107.55,false,false,9.54,7.68,
25,1808,潤隆,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.32 且法人籌碼轉弱，先減碼三分之一。,64.2,72.4,57.9,85,100,完整,32.45,32.45,162537.27,17993.12,22.07,73.55,166.02,2.52,7.88,2.16,4.5,1,0,0,0,0,0,0,417.73,-687.0289999999998,1092.2780000000002,4435.72,0,0,0,0,0,0,0,53,241,4.66,244,-858,1217,,390.73,-740.0289999999999,851.278,4107.72,53.89,62.43,62.87,61.54,true,true,0.87,0,
26,6139,亞翔,TWSE,其他電子業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 787.15，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,71.8,71.8,55.3,85,91,可用,812,812,49.7,69.88,17.21,65.29,145.77,9.45,22.43,8.69,2.85,20,4,-62,198,835,2236,205,-466.461,-1101.618,-1989.31,-8953.332,129,46.359999999999985,607.287,1782.287,2,3,37458880,317.682,255.37900000000008,23.9,-719,-1835,-7683,,-682.023,-1465.6599999999999,-2851.9759999999997,-10699.198999999999,51.47,77.86,65.2,103.19,false,false,2.01,3.31,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎
27,1714,和桐,TWSE,化學工業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 14.80，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,70.4,71.1,66.7,85,100,完整,16.65,16.65,73.41,58.4,11.49,29.6,335.99,0.89,14.11,1.23,1.08,2,0,-59,555,1726,3951,595,-4185.966,-20046.872,-22361.015999999996,-17561.685999999994,0,555,1726,3951,2,1,9240750,224.79699999999997,214.641,16.49,-3842,-17975,-24829,,-4242.291,-20826.669,-24301.657000000007,-21369.11800000001,56.96,78.95,65.78,105.29,false,false,7.59,14.43,外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足；融資增幅與短線漲幅同步偏高；借券賣出與借券賣出餘額壓力升高
28,6770,力積電,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 66.57 且法人籌碼轉弱，先減碼三分之一。,70,70.9,60,85,88,可用,67,67,68.75,37.81,104.82,44.07,311.73,3.36,38.19,2.97,,10,-6,42,42,455,1994,0,-3196.561,16724.921000000002,-49707.506,-188602.16700000002,-6,42,335.491,2131.491,1,1,2839200,3423.8720000000003,260.50000000000045,12.22,-12058,27702,-104021,,-3731.597,13259.048999999997,-50303.497,-187284.46100000007,52.82,82.52,69.17,109.23,false,false,4.51,11.48,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足
29,1736,喬山,TWSE,運動休閒,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 128.37 且法人籌碼轉弱，先減碼三分之一。,73.8,70.3,50.5,85,100,完整,145,145,14.49,9.38,7.5,70.85,125.91,3.27,12.61,3.09,3.23,2,0,0,402,518,518,402,965.262,2087.8340000000003,1894.9820000000002,1794.1710000000005,0,342,619,918,1,1,47709000,-19.363,-14.128,5.72,963,1874,1002,,959.262,1765.197,1290.11,876.857,60.03,72.04,59.35,97.41,false,false,8.62,18.37,高波動且5日漲幅過大；ETF加碼金額或跨基金共識不足
30,3036,文曄,TWSE,電子通路業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 218.30，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.6,70.3,47.8,85,91,可用,220,220,188.09,114.03,2.01,83.24,116.9,5.32,16.24,2.57,3.41,26,25,402,121,1465,-3314,226,8412.131,-5742.5070000000005,-8246.148000000001,-9498.414,26.967,2705.936,5945.452,-2381.455,3,2,619659344,286.49100000000004,853.248,26.97,9429,-2170,-15970,,8482.479,-8734.934,-15044.848,-7500.026999999999,53.92,75.94,73.1,81.61,false,false,4.33,3.53,外資持股5/10日下降，且外資5日賣超
31,2887,台新新光金,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 32.00 且法人籌碼轉弱，先減碼三分之一。,68.7,70.3,61.2,85,88,可用,35.55,35.55,329.5,334.28,,93.39,,0.82,17.6,1.57,3.06,35,4012,258,-2039,31597,230831,-3262,9632.868,21001.686,76464.318,116083.63400000002,4030.164,701.3820000000001,7760.195,141601.18,2,3,25179614,-4131.621,13245.448,23.24,7730,81575,95158,,6712.834,24431.925000000003,55458.67500000002,-64296.55499999998,57.04,79.88,73.82,91.99,false,false,2.27,0,20日累積後5日轉為調節；主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
32,2542,興富發,TWSE,建材營造,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 43.06，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.9,70.2,52.4,85,90.8,可用,44.55,44.55,16.47,461.12,24.17,75.42,144.92,1.15,13.65,1.7,9.02,10,456,1459,2014,2082,38525,0,-152.667,477.5279999999999,5167.338,7955.121000000001,452,2010,2095,38579,5,0,89143500,1708.7320000000002,2336.699,7.97,-654,-2969,-8291,,-647.1,-3241.204,734.6390000000001,-37164.794,57.34,77.62,70.07,92.73,false,false,1.28,0.91,外資持股5/10日下降，且外資5日賣超
33,6214,精誠,TWSE,資訊服務業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 138.12 且法人籌碼轉弱，先減碼三分之一。,61.7,69.7,66.7,85,91,可用,143,143,76.9,37,4.94,47.39,168.59,2.64,15.15,2.07,4.15,7,0,1,0,1,-8,0,-389.093,-775.7159999999999,1056.844,3286.8770000000004,0,-0.723,1.077,216.809,1,1,-104473,-49.282000000000004,-21.14,14.71,-348,-493,2568,,-393.106,-725.711,1076.9069999999997,3010.378999999999,49.82,39.78,54.19,10.97,false,false,-0.88,-4.67,當下除權息調整價未守20日EMA
34,7769,鴻勁,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 6,315.03 且法人籌碼轉弱，先減碼三分之一。",65.2,69.6,68.6,85,90.9,可用,6350,6350,106.54,91.6,49.98,22.17,439.84,25.7,78.36,18.01,1.03,30,-24,-140,-124,46,249,-121,-94.824,-178.38599999999997,248.02,162.00499999999994,-135,-165.999,353.304,537.706,2,3,-1042473720,-14.969999999999999,17.209,19.32,78,89,-2,,38.623,2.5829999999999984,-122.493,-425.198,50.3,75.83,71.2,85.09,false,false,0.98,2.58,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣；20日趨勢尚未上彎
35,6805,富世達,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 1,612.64，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",70,69.2,59.8,85,100,完整,1790,1790,32.66,62.64,27.31,47.74,210.62,25.77,37.54,14.4,0.71,16,174,289,428,458,780,430,-191.071,679.403,771.2070000000001,322.89700000000016,653,2757,2896,3165.6,5,0,4838535000,20.039999999999996,75.89999999999999,14.45,-857,-2080,-3052,,-846.185,-2097.637,-2200.693,-2965.386,62.76,85.66,78.79,99.4,false,false,15.41,12.58,外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大；高波動且5日漲幅過大
