排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,今天動作,下一次確認,既有部位說明,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
11,2428,興勤,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 252.56，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,69.7,72.5,71.9,85,100,完整,253.5,253.5,48.36,24.42,22.64,36.2,299.37,7.55,18.02,2.75,2.33,4,0,2130,2356,2344,2466,2356,-1313.329,-643.2109999999999,-4081.738,-3528.6949999999997,0,2356,2454.324,2576.324,3,0,597246000,15.488,137.517,14.04,-1204,-2913,-6284,,-1284.648,-3014.6989999999996,-6673.579,-6193.456,50.88,66.64,73.32,53.27,false,true,1.51,-0.59,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足；借券賣出與借券賣出餘額壓力升高
12,2395,研華,TWSE,電腦及週邊設備業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 561.36，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,74.4,72.4,59.3,85,100,可用,649,649,87.58,40.26,19.04,40.5,171.12,9.05,41.1,10.19,1.72,34,-8,657,1814,1809,2172,1054,-104.432,844.2230000000001,1204.9950000000001,2964.1120000000005,-12.169,2077.881,2366.1389999999997,2647.8489999999997,3,2,1348544769,-72.23499999999999,-227.31300000000005,35.39,-96,-1953,-1081,,-32.241,-1161.423,-933.831,406.3989999999999,57.01,47.85,65.74,12.07,true,true,1.84,-4.98,外資持股5/10日下降，且外資5日賣超
13,6446,藥華藥,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,153.28 且法人籌碼轉弱，先減碼三分之一。",69.4,72,69.3,85,100,可用,1400,1400,92.59,77.46,43.77,16.54,527.8,11.35,68.56,14.21,0.18,20,0,-7,205,262,457,-455,247.391,-993.203,2005.8069999999998,1531.2089999999998,0,200.498,516.89,698.811,1,3,280697200,2.7490000000000006,-22.955,24.93,235,-1877,257,,236.003,-1196.45,1511.872,873.7289999999998,58.92,51.18,62.15,29.24,false,false,5.31,-6.67,主動ETF 5日轉為減碼；外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
14,3167,大量,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 702.17，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,71.7,71.8,51.4,85,100,完整,725,725,152.87,131.8,24.48,64.49,143.75,9.26,50.84,15.11,0.54,4,0,115,115,49,-98,115,-1301.745,-1049.5239999999997,-2302.705,-1787.1349999999998,0,684,618,-755,1,2,495900000,-13.134000000000002,57.32299999999999,9.43,-943,-998,-2278,,-1275.157,-1720.3899999999999,-2978.028,-1127.6119999999996,53.24,68.33,70.15,64.67,true,true,5.5,7.41,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
15,6005,群益證,TWSE,金融保險業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 30.75，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,60.8,71.8,74.2,85,91,可用,30.65,30.65,25.09,110.96,,86.55,110.74,1.34,8.56,1.38,5.58,8,0,-8,-29,1373,4787,0,649.398,-5826.735999999999,-24574.952999999998,-48259.545000000006,0,-50,-67.843,-1471.9859999999999,0,4,-1532500,0,0,17.24,583,-5517,-22701,,649.398,-5776.735999999999,-24507.109999999997,-46787.558999999994,49.91,52.35,51.33,54.39,true,true,0.41,-0.81,20日累積後5日轉為調節；外資持股5/10日下降，且外資5日賣超
16,2603,長榮,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 210.41 且法人籌碼轉弱，先減碼三分之一。,72.9,71.5,66.2,85,100,可用,251.5,251.5,43.07,4.21,14.77,39.75,138.81,11.24,9.97,0.97,6.36,31,7,984,797,2564,5394,393,7720.394,73617.08499999999,99104.99999999999,114065.00399999997,202.601,982.581,3696.4590000000003,3554.8669999999997,4,1,247119122,809.631,1149.993,25.72,4699,66800,85270,,7318.656,71824.87299999999,94258.54799999998,109677.88799999999,82.94,92.62,90.02,97.82,false,false,13.51,14.84,短線過熱或乖離過大
17,2542,興富發,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 44.03 且法人籌碼轉弱，先減碼三分之一。,72.3,71.1,53.2,85,100,可用,48.8,48.8,196.59,404.28,24.76,77.72,140.2,2.45,11.3,2.09,8.2,10,66,279,3583,6725,8446,0,6014.048,33143.991,41382.564,41776.487,-136,3381,6523.051,14860.651,4,1,164992800,242.59,528.006,8.72,691,13066,15543,,5902.159,29520.401,34331.507,21941.349000000002,79.13,95.05,92.83,99.5,false,false,6.37,5.63,短線過熱或乖離過大
18,2727,王品,TWSE,觀光餐旅,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 233.51 且法人籌碼轉弱，先減碼三分之一。,68.2,71.1,52.2,85,100,完整,237.5,237.5,15.19,12.51,8.04,74.84,104.61,9.86,13.19,4.63,6.79,2,0,0,0,0,0,0,46.184,492.18,696.5229999999999,2131.566,0,-1,-1,1,0,1,-237500,21.752,-0.22600000000000176,32.89,67,369,299,,47.911,471.428,697.749,2320.5179999999996,56.5,58.6,52.89,70.04,true,false,1.99,2.81,
19,6672,騰輝電子-KY,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 240.43，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,74.7,71,65.8,85,100,完整,267.5,267.5,90.82,42.48,14.55,29.42,311.02,4.75,40.41,4.54,1.25,2,0,343,545,544,549,546,-462.192,1498.9750000000001,2278.9680000000003,1101.9909999999998,0,545,544,563,3,0,145787500,-87.37899999999999,116.284,20.58,-337,587,888,,-330.24,1041.354,1618.6840000000002,614.23,55.53,72.29,82.11,52.64,false,true,3.89,-0.93,KD高檔死亡交叉，等待動能確認；ETF加碼金額或跨基金共識不足
20,2845,遠東銀,TWSE,金融保險業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 13.12 且法人籌碼轉弱，先減碼三分之一。,75.8,70.8,63.4,85,91,可用,13.65,13.65,5.43,15.28,,92.01,,0.25,15.51,0.93,4.62,8,1340,3534,3442,3406,5967,2840,1295.573,25935.239,22768.756,25333.158000000003,1340,3424,3387.858,5943.858,3,1,46737600,1369,1638,9.78,-1076,10590,9007,,-375.427,21142.239,17742.898,18036.763000000003,63.36,77.19,61.79,107.98,false,false,2.16,3.41,ETF加碼金額或跨基金共識不足
21,8422,可寧衛*,TWSE,綠能環保,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.03 且法人籌碼轉弱，先減碼三分之一。,68.7,70.7,55.1,85,100,完整,26.85,26.85,59.87,28.17,27.67,55.71,104.84,0.55,27.97,3.55,4.47,4,0,2559,3690,3684,3683,0,737.235,7040.131,13319.944,20126.024999999998,0,3681,3675.396,3699.396,3,1,98834850,143.779,274.193,5.27,7640,1171,1934,,638.127,3215.352,9370.355,16205.744999999997,52.87,66.99,69.23,62.52,true,true,1.2,1.7,ETF加碼金額或跨基金共識不足
22,2357,華碩,TWSE,電腦及週邊設備業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 780.30 且法人籌碼轉弱，先減碼三分之一。,67.1,70.3,56.5,85,100,可用,921,921,53.33,40.88,7.05,62.01,128,38.83,13.46,2.27,4.56,43,48,-84,716,954,3001,192,261.261,-632.627,10948.337000000001,19261.749,37.752,804.205,1204.629,839.2669999999998,3,2,740672805,-274.349,-71.51499999999999,38.99,269,-2386,8854,,254.105,-1162.483,9815.223,18354.537999999997,63.05,56.2,64.28,40.03,false,false,7.1,-7.53,
23,4766,南寶,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 340.21 且法人籌碼轉弱，先減碼三分之一。,68.8,70.3,59.5,85,100,完整,352.5,352.5,20.76,11.03,16.69,49.05,191.73,13.82,15.04,3,5.11,5,0,0,0,-2,-38,0,146.043,269.34200000000004,333.50200000000007,345.4530000000001,0,-1,-2.433,-40.433,0,1,-352500,-13.978000000000002,-8.883000000000001,15.74,124,274,348,,141.502,284.32000000000005,344.81800000000004,414.1190000000001,63.23,80.24,72.61,95.51,true,false,5.15,4.29,
24,7750,新代,TWSE,電機機械,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 2,190.21，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",68.5,70.3,60.6,85,100,完整,2215,2215,202.65,95.42,27.76,45.28,228.69,42.53,38.07,11.81,0.72,5,0,25,108,107,229,108,-245.127,-221.86800000000002,-290.308,-83.86999999999998,-4,296,295.64,447.64,2,1,655640000,13.962,18.079,17.04,-199,-477,-540,,-237.485,-531.8299999999999,-604.0269999999999,-538.9499999999999,47.34,46.71,61.86,16.42,true,true,-3.95,-5.94,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
25,3034,聯詠,TWSE,半導體業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 505.07 且法人籌碼轉弱，先減碼三分之一。,78.5,69.9,58.8,85,100,可用,530,530,26.8,1.15,20.26,42.09,222.47,16.59,18.49,4.68,4.34,50,6,200,593,245,-1,91,469.481,1995.9610000000002,2648.6630000000005,11542.035000000003,5,619.3340000000001,539.2160000000002,-793.9359999999997,4,1,328247020,-33.652000000000015,-601.1659999999999,42.63,656,2853,3891,,482.329,1410.279,2710.6130000000003,12965.68,53.89,46.3,41.49,55.91,true,false,1.49,3.52,借券賣出與借券賣出餘額壓力升高
26,9945,潤泰新,TWSE,其他,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 26.85 且法人籌碼轉弱，先減碼三分之一。,64.7,69.9,73.4,85,100,完整,29.4,29.4,2.01,33.94,20.1,34.7,158.5,3.7,5.14,0.52,3.74,5,0,0,0,-12,-12,0,-1100.59,6081.15,19487.151,22671.921,0,0,-12.024,17.976,0,0,0,-192.77299999999997,393.03700000000003,8.3,-782,3126,16855,,-1136.244,6273.923000000001,19106.138,22561.715,66.26,73.5,76.42,67.65,false,true,4.74,-1.34,單季稅前獲利對營業外貢獻依賴偏高
27,2383,台光電,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 5,133.77，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",70.8,69.8,48.6,85,100,可用,5680,5680,129.4,89.4,24.72,63.23,135.5,42.46,88.82,34.89,0.44,51,-19,-56,-135,75,1105,-145,49.996,1072.2720000000002,2598.4120000000003,1446.7790000000005,-409.127,-720.2059999999999,-266.15499999999986,366.1940000000002,2,3,-4090770080,191.981,151.37599999999998,43.48,373,1533,2701,,379.439,1600.497,2713.1910000000003,1022.4409999999999,54.25,59.65,73.51,31.92,false,false,2.32,-7.87,20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超
28,2707,晶華,TWSE,觀光餐旅,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 178.94 且法人籌碼轉弱，先減碼三分之一。,68,69.6,58.4,85,100,完整,183,183,6.4,5.27,27.28,57.65,154.04,8.62,12.67,6,5.87,1,0,0,0,-1,-1,0,358.758,432.10299999999995,243.65399999999994,308.11299999999994,0,-1,-2,-2,0,1,-183000,3,-21.852,7.36,369,436,319,,356.758,430.10299999999995,267.506,329.57099999999997,64.99,60.21,47.12,86.4,true,false,2.2,3.1,
29,3044,健鼎,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 447.44，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,63.8,69.6,61.5,85,100,可用,459,459,56.55,34.71,20.58,48.8,162.21,13.02,19.67,4.33,2.77,22,-46,-28,47,-142,413,-53,-1246.715,-2731.363,-1746.7639999999994,-4698.803,-32.131,1523.8020000000001,2966.992,3713.838,4,1,699425118,-320.157,-164.24599999999998,48.42,-1261,-4042,-5109,,-1273.075,-3935.0080000000007,-4549.510000000001,-8383.628000000002,54.08,58.82,70.57,35.32,false,false,2.57,-5.94,ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；外資持股5/10日下降，且外資5日賣超
30,4772,台特化,TPEX,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 260.80 且法人籌碼轉弱，先減碼三分之一。,61.6,69.3,60.6,85,100,可用,256,256,269.27,263.78,40.7,45.88,267.26,2.83,46.21,10.22,1.17,1,0,0,0,0,1,0,44.377,44.377,44.377,44.377,0,0,0,0,0,0,0,16.943,16.943,7.7,,,,,27.434,27.434,27.434,27.434,54.6,55.61,61.92,42.98,false,false,3.25,0.79,外資持股趨勢資料不足或期間有非市場異動
31,6274,台燿,TPEX,電子零組件業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,414.03 且法人籌碼轉弱，先減碼三分之一。",69.9,68.8,55.2,85,100,可用,1495,1495,121.52,91.3,21.29,48.55,205.37,12.4,75.93,18.53,0.5,24,137,433,585,593,1566,432,-908.189,-908.189,-908.189,-908.189,425,425,425,425,1,0,635375000,-1.129,-1.129,28.75,,,,,-1332.06,-1332.06,-1332.06,-1332.06,51.56,39.12,55.83,5.71,false,false,1.04,-10.75,外資持股趨勢資料不足或期間有非市場異動
32,1795,美時,TWSE,生技醫療業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 194.68 且法人籌碼轉弱，先減碼三分之一。,67.2,68.6,52.6,85,100,完整,196.5,196.5,3.94,67.97,24.59,77.62,146.44,4.65,13.89,2.15,1.37,2,0,0,0,-2,-155,0,362.734,1703.666,1690.8410000000001,2360.1050000000005,0,-2,-4.119,-150.119,0,1,-393000,121.43499999999999,107.65699999999998,52.55,269,1455,782,,344.828,1584.2310000000002,1587.3030000000003,2578.1620000000003,58.56,68.55,56.42,92.79,true,false,4.3,8.86,20日趨勢尚未上彎
33,1714,和桐,TWSE,化學工業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 15.30 且法人籌碼轉弱，先減碼三分之一。,65.2,68.5,65.3,85,100,完整,17,17,77.38,61.22,11.49,29.6,335.99,0.89,14.41,1.26,1.06,2,0,7,-17,62,1829,-2,498.478,7563.907999999999,1363.9049999999997,-4956.280999999998,0,-17,62,2305,1,1,-289000,61.314,113.33500000000001,16.78,363,5283,-996,,534.808,7519.594,1188.5700000000006,-7766.192999999997,56.54,65.76,71.28,54.71,false,false,4.51,3.66,20日累積後5日轉為調節；主動ETF 5日轉為減碼
34,2059,川湖,TWSE,電子零組件業,等待確認,保護持有,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,"已有部位暫停加碼；若收盤跌破60日EMA約 8,898.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",64.1,68.4,70.1,85,100,可用,13385,13385,355.52,136.58,77.05,28.35,356.12,110.96,73.79,37.79,0.38,37,10,26,22,12,196,27,69.85,191.22599999999994,364.332,716.765,25.215,392.506,376.53799999999995,965.5619999999999,4,1,5253692810,31.073,18.437,23.28,-36,-364,-81,,37.405,-232.353,-30.642999999999972,-269.25700000000006,71.57,70.49,81.63,48.2,false,true,16.07,7.08,外資持股5/10日下降，且外資5日賣超；短線過熱或乖離過大；KD高檔死亡交叉，等待動能確認
35,1808,潤隆,TWSE,建材營造,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 31.88 且法人籌碼轉弱，先減碼三分之一。,63.3,68.3,54.2,85,100,完整,37,37,3460.15,13488.27,22.07,73.55,166.02,2.52,8.75,2.39,4.05,1,0,0,0,-14,-14,0,2268.341,5466.692999999999,6346.380999999999,5751.455999999998,0,0,-13.962,-13.962,0,0,0,327.404,382.404,4.94,1704,3408,2772,,1984.937,5139.289,5977.939,5369.013999999999,75.47,82.84,75.21,98.1,false,false,11.7,13.32,
36,2607,榮運,TWSE,航運業,等待確認,正常持有,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 48.68 且法人籌碼轉弱，先減碼三分之一。,60.5,68.2,70.1,85,100,完整,52.4,52.4,40.6,7.8,11.94,34.11,198.54,2.68,10.46,0.89,5.15,1,0,0,0,-10,-10,0,257.57,780.6310000000001,612.2540000000001,1250.2160000000001,0,0,-9.541,-9.541,0,0,0,21.09,21.376,8.31,253,588,196,,243.305,759.541,600.4190000000001,1266.381,74.96,84.05,79.07,94,false,false,6.21,5.86,
