排名,代號,名稱,市場,產業,新部位建議,既有部位狀態,持有判斷模式,今天動作,下一次確認,既有部位說明,主要原因,短期時機分數,中期研究分數,長期初篩分數,長期方法覆蓋率%,資料健康度,資料健康狀態,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
14,2615,萬海,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 95.20 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.5,75.4,77.9,85,100,可用,115,115,50.13,12.83,22.16,33.53,299.27,6.84,7.9,1.12,2.61,12,48,338,567,486,2077,584,-1123.12,-1366.0459999999994,19594.106,112017.388,36,556.511,477.678,2044.4730000000002,3,1,63998765,-384.72099999999995,-1184.9229999999998,48.25,-453,-4256,10547,,-518.206,-1537.8359999999998,20301.351000000002,104507.58999999998,64.44,29.78,39.83,9.66,false,false,6.35,3.14,ETF加碼金額或跨基金共識不足
15,7750,新代,TWSE,電機機械,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 2,225.76 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,78.2,75.3,60.5,85,100,完整,2415,2415,202.65,95.42,27.76,45.28,228.69,42.53,41.51,12.88,0.66,6,3,2,13,13,120,13,180.004,151.21099999999998,-8.972000000000017,-299.28,3,13,36,331.64,2,1,31395000,5.536000000000001,25.081000000000003,16.95,158,118,-66,,159.573,132.675,-70.05299999999997,-674.08,54.86,45.56,43.31,50.05,true,false,4.41,5,20日趨勢尚未上彎；ETF加碼金額或跨基金共識不足
16,2542,興富發,TWSE,建材營造,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 45.09，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,77.3,75.2,53.2,85,100,可用,48.55,48.55,196.59,404.28,24.76,77.72,140.2,2.45,11.24,2.07,8.24,11,3334,7501,11625,13297,19976,3571,404.373,9013.523,11081.426,52463.99,3334,11625,13305.3,19828.351,5,0,564393750,293.919,548.735,8.39,-6917,-5393,-7075,,-2882.898,-2905.396,-2772.609,31558.898000000005,64.81,71.96,60.88,94.11,true,false,2.97,3.3,外資持股5/10日下降，且外資5日賣超
17,2606,裕民,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 67.86 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,67.9,74.7,68.4,85,100,可用,78.2,78.2,26.34,26.31,28.58,55.87,161.86,3.51,11.53,1.64,3.58,7,0,-75,280,-1224,-1233,-125,-1012.559,5396.646000000001,17421.29,29421.869,-2,478,-1869,-1311.427,2,2,37379600,232.45099999999996,-1046.6390000000001,24.47,-696,5210,20934,,-918.566,4686.195000000001,20336.929,30730.002,66.23,71.7,66.9,81.29,true,false,8.13,8.31,主動ETF 5日轉為減碼
18,3213,茂訊,TPEX,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 127.35 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,61.1,74.1,82.4,85,100,可用,129,129,70.37,20.36,25.64,30.04,300.49,5.62,13.45,1.94,5.43,1,0,0,0,0,0,0,-264.137,-264.137,-264.137,-264.137,0,0,0,0,0,0,0,-19.347,-19.347,15.29,,,,,-244.79,-244.79,-244.79,-244.79,49.84,41.36,34.55,54.97,false,false,0.04,0.78,外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎
19,1808,潤隆,TWSE,建材營造,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 32.82，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,71.4,74,55.8,85,100,完整,34.7,34.7,3460.15,13488.27,22.07,73.55,166.02,2.52,8.2,2.24,4.32,2,94,680,1159,1159,1145,1159,-1113.115,-642.7579999999999,-4188.258,2158.123,94,1159,1159,1145.038,3,0,40217300,74,209.11599999999999,4.31,-1058,-2023,-5622,,-1206.115,-1875.7579999999998,-5556.374,421.56500000000017,53.36,40.52,46.62,28.3,false,false,0.67,-0.29,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
20,2428,興勤,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 252.53 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69,74,71.6,85,100,完整,260,260,48.36,24.42,22.64,36.2,299.37,7.55,18.48,2.82,2.27,4,0,-20,-33,8,2352,-32,1106.19,306.874,-1306.55,-5388.287999999999,0,-33,-1992,462.324,0,2,-8580000,1.3239999999999998,24.838000000000005,14.76,1211,572,925,,1078.027,338.55000000000007,660.6120000000001,-6012.967,54.02,39.06,33.14,50.92,true,false,3.21,-0.76,20日累積後5日轉為調節；主動ETF 5日轉為減碼
21,9945,潤泰新,TWSE,其他,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 27.26 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,69.2,73.7,74.9,85,100,完整,28.45,28.45,2.01,33.94,20.1,34.7,158.5,3.7,4.97,0.5,3.87,4,0,0,0,-3971,-3983,0,621.843,-358.9210000000003,-7783.677000000001,11703.474000000002,0,0,-3971,-3983.024,0,0,0,217.64,89.64699999999999,8.2,218,299,-2878,,646.291,-576.5609999999999,-3902.324000000001,15203.813999999998,54.72,35.9,29.67,48.35,true,false,0.71,1.61,單季稅前獲利對營業外貢獻依賴偏高
22,2376,技嘉,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 341.70 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,77.4,73.5,52,85,100,可用,361,361,59.67,49.96,6.23,74.46,144.47,17.73,13.51,3.64,3.32,30,68,747,2063,1986,2625,-175,1573.718,1832.9320000000002,263.4790000000005,5043.169000000001,-558,1023.931,-1321.556,-934.806,4,1,369639091,-159.071,-448.371,23.6,1122,2194,2699,,1823.547,968.072,2033.406,5920.470000000003,55.16,69.1,62.23,82.85,false,false,2.41,3.44,主動ETF 5日轉為減碼；ETF加碼金額或跨基金共識不足
23,2382,廣達,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 333.06 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,76.2,73,47.5,85,100,可用,345,345,131.32,92.67,3.1,87.6,112.75,12.93,15.03,5.46,4.52,48,-342,76,3549,4123,5439,0,13164.181,25021.04,34584.78200000001,47869.634,242,4681.049,5281.653,8276.469,5,0,1614961905,-263.25199999999995,535.315,23.87,12503,23872,28084,,12836.784,20603.243,28767.814000000002,39644.718,60.19,82.43,78.61,90.06,false,false,4.08,3.76,外資持股趨勢資料不足或期間有非市場異動
24,2603,長榮,TWSE,航運業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 218.11 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.2,73,66.7,85,100,可用,233,233,43.07,4.21,14.77,39.75,138.81,11.24,9.24,0.9,6.87,31,326,2063,3068,2066,4629,1181,-7001.877,-1026.934000000001,14786.505,113891.50499999999,1381.197,2836.3769999999995,-3064.078000000001,632.3809999999992,4,1,660875841,-696.0219999999999,-2016.778,26.5,-8036,-6416,16891,,-8088.631,-3167.289000000001,19867.360999999997,114125.90899999999,55.14,34.87,40.79,23.02,false,false,0.93,0.65,
25,2845,遠東銀,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 13.07 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,78.2,73,64.8,85,100,可用,13.65,13.65,5.43,15.28,,92.03,,0.54,13.51,0.93,4.62,9,1413,1297,5749,7287,10734,5656,85.751,53943.304,47346.325,70115.081,1413,5696,7216,10603.858,2,2,77750400,1398.287,2311.2870000000003,10.54,-1520,43442,37131,,-1406.033,46849.017,37819.038,55561.936,60.02,67.1,59.93,81.46,true,true,2.45,3.08,ETF加碼金額或跨基金共識不足
26,3491,昇達科,TPEX,通信網路業,等待確認,正常持有,strong,強勢續抱；不追高,下一交易日收盤，確認是否守住20日EMA,"價格仍在20／60日EMA之上且短線強勢；法人未同步轉弱。若收盤跌破20日EMA約 1,361.88 且法人續弱，再轉為保護持有。",價格強勢站上20／60日EMA；法人未同步轉弱,75.1,72.8,63.1,85,100,可用,1505,1505,82.02,70.79,28.88,37.31,263.15,8.15,119.63,22.8,0.45,13,116,99,238,544,580,234,328.504,328.504,328.504,328.504,331,331,331,331,1,0,498155000,0.424,0.424,30.85,,,,,-2.92,-2.92,-2.92,-2.92,59.78,70.5,64.97,81.57,false,false,10.51,-0.33,外資持股趨勢資料不足或期間有非市場異動
27,3044,健鼎,TWSE,電子零組件業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 457.70 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.3,72.7,61.2,85,100,可用,488.5,488.5,56.55,34.71,20.58,48.8,162.21,13.02,20.93,4.61,2.6,25,8,170,387,221,79,225,-363.492,-204.948,301.67500000000007,-1445.0889999999993,31,116.25,482.202,3449.194,4,1,56788125,-143.655,-179.908,48.43,-339,-153,25,,-339.036,-177.54300000000006,-0.6190000000000282,-4550.129000000001,58.18,70.89,67.79,77.08,false,false,3.34,-0.31,
28,6739,竹陞科技,TPEX,其他電子業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,"已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 1,086.28 且法人籌碼轉弱，先減碼三分之一。",未觸發明確減碼訊號,65.3,72.7,64.9,85,100,可用,1135,1135,99.49,97.13,58.57,38.6,181.02,13.31,48.07,25.67,1.15,1,0,0,0,0,0,0,9.803,9.803,9.803,9.803,0,0,0,0,0,0,0,0.803,0.803,3.41,,,,,9,9,9,9,56.75,70.35,67.37,76.31,false,false,6.55,-0.44,外資持股趨勢資料不足或期間有非市場異動
29,2897,王道銀行,TWSE,金融保險業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 10.32 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71,72.6,68.7,85,100,完整,10.85,10.85,17.35,28.22,,91.08,,0.54,13.56,0.73,4.79,2,246,1776,3028,3028,2994,3028,-1597.387,19871.242,28850.98,29647.497999999996,246,3028,3028,2993.848,3,0,32853800,221.775,13.775000000000006,9.6,-1938,16718,25932,,-1938,16621.467,25809.205,26241.875000000004,73.54,86.04,84.67,88.79,false,false,4.07,4.83,ETF加碼金額或跨基金共識不足
30,3515,華擎,TWSE,電腦及週邊設備業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 219.50 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,71.2,72.2,60.4,85,100,可用,227,227,131.35,18.86,8.04,52.42,174.78,7.1,14.66,2.41,4.85,3,8,9,12,16,16,0,220.2,626.52,925.7760000000001,1815.7099999999998,8,12,16,16,3,0,2724000,7.1080000000000005,0.7480000000000002,8.82,-56,280,572,,205.564,607.4119999999999,909.0279999999998,1698.8080000000002,57.48,57.03,57.5,56.09,false,true,3.12,3.18,外資持股趨勢資料不足或期間有非市場異動；ETF加碼金額或跨基金共識不足
31,4763,材料*-KY,TWSE,化學工業,等待確認,正常持有,standard,今天不下單,每個交易日收盤後，檢查趨勢與法人籌碼,已有部位可續抱觀察，但暫不追價；若收盤跌破60日EMA約 47.87 且法人籌碼轉弱，先減碼三分之一。,未觸發明確減碼訊號,75.7,71.9,73.8,85,100,完整,50.3,50.3,32.05,-24.98,41.68,18.57,438.89,1.85,12.06,2.55,6.06,8,193,1389,2379,2384,2269,2382,1321.523,9128.421,1943.5119999999997,6525.054,189,2376,2388,2254.5769999999998,4,1,119512800,891.6279999999999,666.763,46.73,944,-498,-2124,,800.218,5860.793,-1111.2510000000007,3566.71,54.7,64.72,52.48,89.2,false,false,3.03,10.19,ETF加碼，但外資持股5/10日同步下降；ETF加碼金額或跨基金共識不足；官方重大訊息出現高風險關鍵字，須查原文
32,3167,大量,TWSE,電機機械,等待確認,正常持有,strong,漲停先續抱；不追價,下一交易日收盤，確認是否守住20日EMA,價格仍在20／60日EMA之上且今日漲停；法人未同步轉弱。若收盤跌破20日EMA約 731.78 且法人續弱，再轉為保護持有。,今日漲停／趨勢站穩；法人未同步轉弱,69.5,71.7,51.1,85,100,完整,803,803,152.87,131.8,24.48,64.49,143.75,9.26,56.31,16.74,0.49,4,0,-22,-22,127,176,-22,381.677,241.83900000000003,-99.69299999999987,-2402.3979999999992,-1,-113,36,654,1,3,-90739000,23.792000000000005,-65.573,9.97,379,459,480,,311.623,331.047,-70.12,-3048.148,58.03,70.66,68.94,74.1,true,true,9.73,2.55,20日累積後5日轉為調節；主動ETF 5日轉為減碼；投信20日買超後近5日轉賣
33,6531,愛普*,TWSE,半導體業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 878.32，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,71.9,71.7,66.9,85,100,可用,911,911,144.57,102.88,29.44,24.47,373.6,8.33,52.54,11.83,0.77,20,1,9,22,752,425,14,-451.01,-1161.259,-227.14800000000005,-167.644,1,505.867,727.867,-3471.202,5,0,460844837,-51.727000000000004,-26.90500000000001,32.4,-288,-1768,-1089,,-443.077,-1615.3990000000001,-928.1100000000001,3332.0889999999995,52.52,66.25,70.32,58.11,false,true,1.72,1.79,外資持股5/10日下降，且外資5日賣超；ETF加碼金額或跨基金共識不足
34,8112,至上,TWSE,電子通路業,等待確認,保護持有,protect,今天不新增部位；未完成確認前不機械式賣出,下一交易日收盤，確認是否收復防守區,已有部位暫停加碼；若收盤跌破60日EMA約 89.45，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,外資持股5/10日下降且外資5日賣超,65.4,71.7,54.8,85,100,完整,90.5,90.5,333.48,180.42,3.16,85.96,127.95,9.45,6.85,2.23,4.2,7,100,80,210,170,2188,0,-1260.161,-11778.272,-16361.201000000001,6838.7019999999975,100,210,170,1827.1019999999999,2,1,19005000,50.07100000000001,-541.7520000000001,17.68,-856,-10791,-14707,,-1420.089,-12038.342999999999,-15989.449,6671.8290000000015,49.05,21.16,25.25,12.99,false,false,-0.8,-0.44,外資持股5/10日下降，且外資5日賣超；當下除權息調整價未守20日EMA；ETF加碼金額或跨基金共識不足
